
[00:00:00.000 --> 00:00:06.280]   All right, good morning.
[00:38:02.240 --> 00:38:05.440]   and that was used last week at the Palm Sunday.
[00:38:05.440 --> 00:38:08.720]   When Jesus looked at the multitude crying out to him,
[00:38:08.720 --> 00:38:11.980]   "Hosanna, hosanna," it says, "Jesus wept."
[00:38:11.980 --> 00:38:18.680]   Now, we can understand Jesus is in front of the burial site
[00:38:18.680 --> 00:38:20.200]   of Lazarus, whom he loved.
[00:38:22.760 --> 00:38:23.940]   So it makes sense that he would weep,
[00:38:23.940 --> 00:38:26.580]   because he saw the sorrow of the people.
[00:38:26.580 --> 00:38:29.180]   And we can just superficially say, "Oh, he was sad,"
[00:38:29.180 --> 00:38:30.320]   like we would be sad.
[00:38:30.320 --> 00:38:35.600]   But what is perplexing was Jesus himself said,
[00:38:35.600 --> 00:38:38.240]   "He's not going to die."
[00:38:38.240 --> 00:38:43.020]   You know, if he was crying because of their sadness,
[00:38:43.020 --> 00:38:44.900]   you would think that Jesus would kind of have a smirk
[00:38:44.900 --> 00:38:48.300]   on the side of his face, "Just wait, right?
[00:38:48.300 --> 00:38:50.860]   "I know you're sad, but just wait.
[00:38:50.860 --> 00:38:53.480]   "I took two days on purpose."
[00:38:53.480 --> 00:38:57.140]   So did he forget?
[00:38:57.140 --> 00:39:00.800]   Or was he just emotionally overwhelmed,
[00:39:00.800 --> 00:39:02.020]   and he just kind of like couldn't help it,
[00:39:02.020 --> 00:39:03.680]   'cause they were weeping?
[00:39:03.680 --> 00:39:06.240]   What is the meaning behind his weeping?
[00:39:06.240 --> 00:39:11.140]   You see, both times when Jesus was weeping,
[00:39:11.140 --> 00:39:13.980]   he saw judgment coming.
[00:39:13.980 --> 00:39:18.800]   The Bible says that because of man's rebellion,
[00:39:19.920 --> 00:39:23.000]   the final judgment on all mankind is death.
[00:39:23.000 --> 00:39:28.260]   Right now, 100% of us who are born will die.
[00:39:28.260 --> 00:39:31.500]   And that's not a guess.
[00:39:31.500 --> 00:39:35.160]   100% of us at some point, whether we die early,
[00:39:35.160 --> 00:39:36.840]   whether we die late, we will die.
[00:39:36.840 --> 00:39:39.560]   There's not a single human being that lived among us
[00:39:39.560 --> 00:39:41.740]   who didn't experience the termination of his life
[00:39:41.740 --> 00:39:42.800]   one way or the other.
[00:39:42.800 --> 00:39:48.740]   The Bible says the clearest evidence
[00:39:48.740 --> 00:39:51.540]   of the ramification of man's sin is death.
[00:39:51.540 --> 00:39:56.200]   So I believe that Jesus was weeping for the same reason
[00:39:56.200 --> 00:39:59.800]   that he was weeping on his way to Jerusalem.
[00:39:59.800 --> 00:40:02.800]   He was weeping because at the face of death,
[00:40:02.800 --> 00:40:05.160]   he sees the judgment on mankind.
[00:40:05.160 --> 00:40:10.880]   He wasn't simply weeping because he was temporarily asleep,
[00:40:10.880 --> 00:40:14.080]   like he said, 'cause he was just about to raise him.
[00:40:18.000 --> 00:40:20.100]   I don't know about you, but it gives me tremendous,
[00:40:20.100 --> 00:40:21.480]   tremendous comfort to know
[00:40:21.480 --> 00:40:27.020]   that Jesus did not simply satisfy the legal code
[00:40:27.020 --> 00:40:29.840]   that God required.
[00:40:29.840 --> 00:40:33.580]   He didn't just come into the court and say,
[00:40:33.580 --> 00:40:34.520]   "You know what?
[00:40:34.520 --> 00:40:36.340]   "I'm a public defender, so I'm gonna do my best
[00:40:36.340 --> 00:40:39.160]   "to defend him and then go my way."
[00:40:39.160 --> 00:40:40.400]   That's not what happened.
[00:40:40.400 --> 00:40:45.380]   He didn't just satisfy the legal requirement
[00:40:45.380 --> 00:40:49.120]   that we needed to save us from eternal judgment.
[00:40:49.120 --> 00:40:55.260]   The Bible says he saw our sins and he had compassion on us.
[00:40:55.260 --> 00:41:00.540]   This compassion is what led to his weeping.
[00:41:00.540 --> 00:41:04.640]   I don't know about you, but it gives me tremendous comfort
[00:41:04.640 --> 00:41:09.120]   to know that my Savior loves me to this degree.
[00:41:09.120 --> 00:41:14.820]   He wept for me and he wept for you.
[00:41:15.820 --> 00:41:17.720]   And that's why we celebrate this day.
[00:41:17.720 --> 00:41:21.580]   What was so ugly on Friday
[00:41:21.580 --> 00:41:25.140]   turns into the greatest celebration on Sunday
[00:41:25.140 --> 00:41:27.940]   because Christ wept for us.
[00:41:27.940 --> 00:41:34.260]   Every single one of us, we know.
[00:41:34.260 --> 00:41:36.020]   We know the darkness that's inside.
[00:41:36.020 --> 00:41:39.460]   We know that in private, there are things
[00:41:39.460 --> 00:41:40.660]   that we don't wanna show the public,
[00:41:40.660 --> 00:41:42.700]   so when we come to church, we put on the best dress,
[00:41:42.700 --> 00:41:46.420]   we put on, do our hair, and we make sure
[00:41:46.420 --> 00:41:48.820]   that we speak a certain way, we look a certain way,
[00:41:48.820 --> 00:41:50.820]   we act a certain way, all of it because
[00:41:50.820 --> 00:41:53.380]   we don't want you to see behind the curtain.
[00:41:53.380 --> 00:41:58.960]   Because there's a nervousness in all of us
[00:41:58.960 --> 00:42:01.060]   that there are certain parts of our lives
[00:42:01.060 --> 00:42:05.760]   that once they see, they might not want to be with us.
[00:42:05.760 --> 00:42:09.060]   There's a certain fear in all of us
[00:42:09.060 --> 00:42:11.220]   that once the curtain is drawn
[00:42:11.220 --> 00:42:13.340]   and they're able to see every aspect,
[00:42:13.340 --> 00:42:15.580]   every thought that I have, everything that I do
[00:42:15.580 --> 00:42:20.040]   that people don't know of, they don't wanna be my friend.
[00:42:20.040 --> 00:42:21.840]   They wouldn't want me in this community.
[00:42:21.840 --> 00:42:23.720]   Every one of us has that fear.
[00:42:23.720 --> 00:42:27.700]   And to be honest, to many degrees, it's true.
[00:42:27.700 --> 00:42:30.180]   And that's why marriage oftentimes is so hard
[00:42:30.180 --> 00:42:33.300]   because you can't hide from your husband and your wife
[00:42:33.300 --> 00:42:34.800]   like you do everybody else.
[00:42:34.800 --> 00:42:38.100]   You may do a good job with everybody else
[00:42:38.100 --> 00:42:40.660]   to keep enough distance and you've done a great job,
[00:42:40.660 --> 00:42:42.860]   but you get married, you can't hide.
[00:42:42.860 --> 00:42:44.700]   And eventually, it comes out.
[00:42:44.700 --> 00:42:47.060]   And when it comes out, there's that temptation.
[00:42:47.060 --> 00:42:50.140]   This is not what I thought.
[00:42:50.140 --> 00:42:58.020]   Christ saw every ugliness in a sinner like me and you.
[00:42:58.020 --> 00:43:04.960]   And instead of being disgusted, he wept over us.
[00:43:04.960 --> 00:43:08.260]   He embraced us even harder.
[00:43:10.020 --> 00:43:15.020]   He drew near and he took our sorrows upon himself.
[00:43:15.020 --> 00:43:20.180]   It's a tremendous comfort to know
[00:43:20.180 --> 00:43:24.000]   that this is the degree to which he loves us.
[00:43:24.000 --> 00:43:31.020]   Finally, in scene five, Lazarus is raised,
[00:43:31.020 --> 00:43:32.020]   what we've been waiting for.
[00:43:32.020 --> 00:43:34.460]   All of that was a setup for this.
[00:43:34.460 --> 00:43:36.460]   So Jesus, again, being deeply moved within,
[00:43:36.460 --> 00:43:38.080]   came to the tomb.
[00:43:38.080 --> 00:43:41.380]   Now it was a cave and a stone was lying against it.
[00:43:41.380 --> 00:43:43.700]   And Jesus said, "Remove the stone."
[00:43:43.700 --> 00:43:47.900]   Martha, the sister of the deceased, said to him,
[00:43:47.900 --> 00:43:51.260]   "Lord, by this time, there will be a stench."
[00:43:51.260 --> 00:43:52.540]   You know what's funny about this?
[00:43:52.540 --> 00:43:56.360]   Because in the old English, in the KJV, it says,
[00:43:56.360 --> 00:43:58.620]   "Lord, it stinketh."
[00:43:58.620 --> 00:44:01.520]   That's what it says.
[00:44:01.520 --> 00:44:04.020]   In the King James Version, it's very direct.
[00:44:04.020 --> 00:44:07.140]   "Lord, it's been four days.
[00:44:07.140 --> 00:44:08.380]   "It stinketh."
[00:44:08.380 --> 00:44:12.060]   I don't know what it sounds like in Greek,
[00:44:12.060 --> 00:44:15.740]   but in the old English, it's very direct.
[00:44:15.740 --> 00:44:17.640]   "He stinks.
[00:44:17.640 --> 00:44:20.500]   "If you roll that stone away now,
[00:44:20.500 --> 00:44:23.200]   "I mean, he's not gonna be Lazarus."
[00:44:23.200 --> 00:44:25.500]   Like, remember I told you,
[00:44:25.500 --> 00:44:27.260]   Martha is kind of like juggling this.
[00:44:27.260 --> 00:44:30.460]   I believe you, but he's gonna stink.
[00:44:30.460 --> 00:44:31.420]   What are you doing?
[00:44:34.260 --> 00:44:37.540]   Lord, verse 40, Jesus said to her,
[00:44:37.540 --> 00:44:39.900]   "Did I not say to you that if you believe,
[00:44:39.900 --> 00:44:41.540]   "you will see the glory of God?"
[00:44:41.540 --> 00:44:45.400]   In other words, do what I say.
[00:44:45.400 --> 00:44:48.440]   Then Jesus raised his eyes and said,
[00:44:48.440 --> 00:44:51.600]   "Father, I thank you that you have heard me.
[00:44:51.600 --> 00:44:53.780]   "I knew that you always hear me,
[00:44:53.780 --> 00:44:55.600]   "but because of the people standing around,
[00:44:55.600 --> 00:44:59.660]   "I said it so that they may believe that you sent me."
[00:44:59.660 --> 00:45:00.960]   And when he had said these things,
[00:45:00.960 --> 00:45:02.480]   he cried out with a loud voice,
[00:45:02.480 --> 00:45:05.160]   "Lazarus, come out!"
[00:45:05.160 --> 00:45:08.780]   You know what's amazing about this?
[00:45:08.780 --> 00:45:12.020]   That's all it took.
[00:45:12.020 --> 00:45:15.420]   Jesus didn't have a prayer meeting,
[00:45:15.420 --> 00:45:17.660]   he didn't have a fasting, he didn't put mud on,
[00:45:17.660 --> 00:45:20.880]   he didn't say, you know, give it some time.
[00:45:20.880 --> 00:45:22.540]   You know, he didn't say, "Get the oil ready,
[00:45:22.540 --> 00:45:24.740]   "remove the stone, and we're gonna get on."
[00:45:24.740 --> 00:45:27.100]   Nothing, he's just like, "Step back.
[00:45:27.100 --> 00:45:29.040]   "I told you what I'm gonna,
[00:45:29.040 --> 00:45:30.340]   "you're about to see the glory of God."
[00:45:30.340 --> 00:45:33.900]   And all he does was, "Lazarus, come out!"
[00:45:33.900 --> 00:45:34.740]   That's it.
[00:45:34.740 --> 00:45:39.700]   And it may be amazing to us,
[00:45:39.700 --> 00:45:44.540]   but the Bible says, by the proclamation of his word,
[00:45:44.540 --> 00:45:46.960]   the whole world was created.
[00:45:46.960 --> 00:45:51.300]   So it may be amazing to us, but for God,
[00:45:51.300 --> 00:45:54.300]   all it took was for him to say, "Come out."
[00:45:54.300 --> 00:45:56.620]   It was just simple words, "Come out,"
[00:45:56.620 --> 00:45:58.980]   coupled with his authority.
[00:45:59.980 --> 00:46:03.580]   It was not a big deal.
[00:46:03.580 --> 00:46:06.920]   I mean, that almost sounds blasphemous to say,
[00:46:06.920 --> 00:46:11.920]   but to God, all he needed to do to raise a dead man
[00:46:11.920 --> 00:46:14.820]   who was dead for four days,
[00:46:14.820 --> 00:46:17.660]   with complete lost hope for every single person
[00:46:17.660 --> 00:46:19.740]   that was there who was weeping and crying
[00:46:19.740 --> 00:46:20.820]   because they're so saddened,
[00:46:20.820 --> 00:46:22.420]   'cause there's no hope in death,
[00:46:22.420 --> 00:46:25.700]   all Jesus had to do was to say, "Come out."
[00:46:27.340 --> 00:46:29.820]   And he came out, look what happens.
[00:46:29.820 --> 00:46:32.500]   Then the man who had died came forth,
[00:46:32.500 --> 00:46:34.320]   bound hand and foot with wrappings,
[00:46:34.320 --> 00:46:37.380]   and his face was wrapped around with a cloth.
[00:46:37.380 --> 00:46:40.660]   Jesus said to them, "Unbind him and let him go."
[00:46:40.660 --> 00:46:44.860]   I don't know what Lazarus was thinking.
[00:46:44.860 --> 00:46:48.180]   It'd be interesting if we were to do a play with this scene.
[00:46:48.180 --> 00:46:50.940]   Lazarus coming up, jumping out from this,
[00:46:50.940 --> 00:46:53.260]   and what he was thinking.
[00:46:53.260 --> 00:46:54.280]   What is this?
[00:46:54.280 --> 00:46:56.520]   What happened?
[00:46:56.520 --> 00:46:59.820]   Did you see a bright light at the end of the tunnel
[00:46:59.820 --> 00:47:00.660]   when you died?
[00:47:00.660 --> 00:47:01.540]   What was it like?
[00:47:01.540 --> 00:47:05.220]   He'd be an interesting person to ask,
[00:47:05.220 --> 00:47:06.060]   'cause everybody's guessing,
[00:47:06.060 --> 00:47:08.300]   but he actually died for four days.
[00:47:08.300 --> 00:47:09.340]   What were you doing?
[00:47:09.340 --> 00:47:12.780]   Did you see Moses?
[00:47:12.780 --> 00:47:14.140]   Was Elijah there?
[00:47:14.140 --> 00:47:16.740]   You know what's interesting?
[00:47:16.740 --> 00:47:17.580]   He comes out.
[00:47:17.580 --> 00:47:20.980]   And then you would think they threw a party
[00:47:20.980 --> 00:47:23.540]   and there was a revival that broke out, nothing.
[00:47:23.540 --> 00:47:24.460]   He came out.
[00:47:25.580 --> 00:47:28.380]   Many people saw the glory and they believed.
[00:47:28.380 --> 00:47:34.520]   And then some of them went to the Pharisees and told them.
[00:47:34.520 --> 00:47:38.460]   Wow, even after that,
[00:47:38.460 --> 00:47:41.200]   even after that,
[00:47:41.200 --> 00:47:44.840]   people who are already committed,
[00:47:44.840 --> 00:47:46.000]   already shut their hearts,
[00:47:46.000 --> 00:47:49.620]   even in the face of a great miracle,
[00:47:49.620 --> 00:47:52.500]   they were gonna go down that path.
[00:47:52.500 --> 00:47:55.400]   Why did God allow this?
[00:47:56.400 --> 00:48:00.500]   He allowed them to experience desperation,
[00:48:00.500 --> 00:48:05.720]   sadness, disappointment, grieving.
[00:48:05.720 --> 00:48:10.800]   All of that was God ordained for the purpose of his glory.
[00:48:10.800 --> 00:48:13.520]   It was ordained.
[00:48:13.520 --> 00:48:17.400]   Much of our suffering is ordained for his glory.
[00:48:17.400 --> 00:48:20.380]   Much of the persecution in the church
[00:48:20.380 --> 00:48:22.020]   has been ordained for his glory.
[00:48:23.540 --> 00:48:27.280]   Even Lazarus's death was ordained for his glory.
[00:48:27.280 --> 00:48:32.460]   Story just moves on.
[00:48:32.460 --> 00:48:33.700]   You know, you would think that
[00:48:33.700 --> 00:48:35.580]   if you were to read any story
[00:48:35.580 --> 00:48:37.100]   and you have five scenes,
[00:48:37.100 --> 00:48:39.660]   that Lazarus comes back from the dead, the end.
[00:48:39.660 --> 00:48:43.540]   It's like, how can it get any higher than this?
[00:48:43.540 --> 00:48:49.180]   But all of this was a precursor about the real story.
[00:48:49.180 --> 00:48:52.400]   Because he moves on from here.
[00:48:53.440 --> 00:48:55.300]   And this is where he begins to prepare
[00:48:55.300 --> 00:48:57.060]   and he goes into Jerusalem.
[00:48:57.060 --> 00:49:00.420]   Because all of this was to prepare for them
[00:49:00.420 --> 00:49:03.340]   for the real hope that is coming in Christ.
[00:49:03.340 --> 00:49:08.340]   In 1 Corinthians 15, 52 to 57, it says,
[00:49:08.340 --> 00:49:10.960]   "In a moment, in the twinkling of an eye,
[00:49:10.960 --> 00:49:13.200]   "at the last trumpet, for the trumpet will sound
[00:49:13.200 --> 00:49:15.760]   "and the dead will be raised imperishable
[00:49:15.760 --> 00:49:18.380]   "and we will be changed.
[00:49:18.380 --> 00:49:21.340]   "For this perishable must put on the imperishable
[00:49:21.340 --> 00:49:24.340]   "and this mortal must put on immortality.
[00:49:24.340 --> 00:49:27.980]   "But when the perishable will have put on the imperishable
[00:49:27.980 --> 00:49:30.660]   "and this mortal will have put on immortality,
[00:49:30.660 --> 00:49:32.740]   "then will come about the saying that is written,
[00:49:32.740 --> 00:49:36.920]   "death is swallowed up in victory.
[00:49:36.920 --> 00:49:38.560]   "Oh, death, where is your victory?
[00:49:38.560 --> 00:49:40.720]   "Oh, death, where is your sting?
[00:49:40.720 --> 00:49:42.180]   "The sting of death is sin
[00:49:42.180 --> 00:49:44.780]   "and the power of sin is the law.
[00:49:44.780 --> 00:49:46.260]   "But thanks be to God,
[00:49:46.260 --> 00:49:49.740]   "who gives us the victory through our Lord Jesus Christ."
[00:49:51.260 --> 00:49:54.040]   Lazarus's resurrection was just for himself.
[00:49:54.040 --> 00:49:58.140]   Jesus's resurrection was for all of us.
[00:49:58.140 --> 00:50:02.320]   He took the sting of death away.
[00:50:02.320 --> 00:50:06.800]   Now, even as Christians, we don't wanna die.
[00:50:06.800 --> 00:50:10.280]   We wanna spend as much time as we can with our children,
[00:50:10.280 --> 00:50:11.680]   with our friends and family.
[00:50:11.680 --> 00:50:15.440]   But the sting of death has been taken away
[00:50:17.040 --> 00:50:18.640]   because death leads us
[00:50:18.640 --> 00:50:22.520]   to the eternal presence of Christ Jesus.
[00:50:22.520 --> 00:50:26.420]   Colossians 3, 4 says, "When Christ, who is your life,
[00:50:26.420 --> 00:50:30.080]   "appears, then you also will appear with him in glory."
[00:50:30.080 --> 00:50:33.880]   I pray that the resurrection of Christ
[00:50:33.880 --> 00:50:35.260]   would not just simply be something
[00:50:35.260 --> 00:50:36.760]   that we remember and celebrate
[00:50:36.760 --> 00:50:41.760]   like we do like July 4th or our anniversaries,
[00:50:41.760 --> 00:50:44.560]   and then we move on to the rest of our life.
[00:50:45.480 --> 00:50:48.040]   The resurrection of Jesus Christ changes everything.
[00:50:48.040 --> 00:50:52.200]   The Bible says that we were buried with him
[00:50:52.200 --> 00:50:55.880]   so that we may also be raised with him,
[00:50:55.880 --> 00:50:58.820]   not to a better life, but to a complete new life.
[00:50:58.820 --> 00:51:06.000]   My prayer is that all of you out there listening,
[00:51:06.000 --> 00:51:08.440]   our church members outside the church,
[00:51:08.440 --> 00:51:11.820]   do you know this Christ?
[00:51:13.720 --> 00:51:16.440]   If you confess with your mouth that Jesus is Lord
[00:51:16.440 --> 00:51:17.360]   and believe in your heart
[00:51:17.360 --> 00:51:20.880]   that Christ was raised from the dead, you will be saved.
[00:51:20.880 --> 00:51:24.400]   Are you weighed down by your sin?
[00:51:24.400 --> 00:51:27.320]   Are you afraid of death
[00:51:27.320 --> 00:51:29.400]   because you don't know what's coming after?
[00:51:29.400 --> 00:51:32.960]   I pray that you would meet this resurrected Christ.
[00:51:32.960 --> 00:51:36.120]   I pray that you would meet this Christ
[00:51:36.120 --> 00:51:39.320]   that you and I would have this conviction
[00:51:39.320 --> 00:51:40.800]   that have this hope eternal.
[00:51:42.640 --> 00:51:45.980]   Take some time to pray with me as we seek the Lord together.
[00:51:45.980 --> 00:51:51.960]   Heavenly Father, we thank you.
[00:51:51.960 --> 00:51:55.840]   Millions of us all around the world thank you in unison.
[00:51:55.840 --> 00:51:59.040]   All the saints that have gone before us
[00:51:59.040 --> 00:52:00.280]   with cloud of witnesses,
[00:52:00.280 --> 00:52:02.520]   all the saints that will come after us,
[00:52:02.520 --> 00:52:06.840]   in unison we praise you and we thank you
[00:52:06.840 --> 00:52:11.300]   for not turning away when you saw our sins,
[00:52:12.260 --> 00:52:13.820]   for having compassion,
[00:52:13.820 --> 00:52:19.860]   for taking upon yourselves our sorrows, our griefs,
[00:52:19.860 --> 00:52:23.420]   that you may be a sympathetic high priest.
[00:52:23.420 --> 00:52:27.660]   I pray, Father God, that as you invite us
[00:52:27.660 --> 00:52:31.260]   to come to the throne of grace with confidence,
[00:52:31.260 --> 00:52:34.340]   that that is exactly what we will commit to do,
[00:52:34.340 --> 00:52:36.620]   to continue to come to you,
[00:52:36.620 --> 00:52:39.140]   that we may have this life and have it abundantly.
[00:52:40.340 --> 00:52:41.900]   In Jesus' name we pray, amen.

