
[00:00:00.000 --> 00:00:06.440]   All right, good morning.
[00:45:12.480 --> 00:45:13.480]   the beginning.
[00:45:13.480 --> 00:45:21.560]   So the recreation of what was lost at the fall is not only going to be recreated to
[00:45:21.560 --> 00:45:25.560]   what it was, but it's going to be far above that.
[00:45:25.560 --> 00:45:29.160]   That we have become co-heirs with Christ.
[00:45:29.160 --> 00:45:30.480]   And that's what the Holy Spirit is.
[00:45:30.480 --> 00:45:33.280]   The Holy Spirit has made an indwelling in us.
[00:45:33.280 --> 00:45:37.720]   And so therefore we are called to continue with Him.
[00:45:37.720 --> 00:45:39.880]   Does that make sense?
[00:45:39.880 --> 00:45:42.720]   I mean this is heavy.
[00:45:42.720 --> 00:45:43.760]   I mean it's really heavy.
[00:45:43.760 --> 00:45:48.560]   So if any of you fell asleep for five minutes even at home, I know your couch is really
[00:45:48.560 --> 00:45:51.040]   comfortable.
[00:45:51.040 --> 00:45:54.560]   All the messages, all the I Am statements are crucial.
[00:45:54.560 --> 00:45:59.800]   But I encourage you if any part of this went over your head, go back and listen to it again.
[00:45:59.800 --> 00:46:05.000]   And then if my English isn't good enough, then go to the commentaries and read it for
[00:46:05.000 --> 00:46:06.000]   yourselves.
[00:46:06.000 --> 00:46:08.480]   This is that important.
[00:46:08.480 --> 00:46:13.560]   Jesus leaving, Holy Spirit coming, indwelling, that He is going to help us, He's going to
[00:46:13.560 --> 00:46:16.080]   stay with us, He's not going to leave us as orphans.
[00:46:16.080 --> 00:46:20.000]   And this is going to be eternal.
[00:46:20.000 --> 00:46:23.160]   Is at the core of who we are.
[00:46:23.160 --> 00:46:27.400]   And He says until you do that, until you understand that, you cannot bear fruit.
[00:46:27.400 --> 00:46:36.280]   Until the fig tree who has dried up and cursed, God completely transforms us into a peach
[00:46:36.280 --> 00:46:42.120]   tree, you will not bear peach fruit.
[00:46:42.120 --> 00:46:47.280]   So let me stop a minute right here.
[00:46:47.280 --> 00:46:53.880]   There's a lot of people who are in the church who came in and never really met Christ.
[00:46:53.880 --> 00:46:55.320]   Never really met Christ.
[00:46:55.320 --> 00:47:01.640]   So you've heard the talk of the Holy Spirit, you've done Bible study, maybe you might even
[00:47:01.640 --> 00:47:05.320]   be leading things.
[00:47:05.320 --> 00:47:10.960]   But the only experience that you have in your walk with God is frustration.
[00:47:10.960 --> 00:47:15.040]   Because you have all these standards that have been set for you that Jesus is holy,
[00:47:15.040 --> 00:47:20.320]   so we ought to be holy, God is holy, the temple is holy, we ought to strive for holiness,
[00:47:20.320 --> 00:47:22.800]   we need to love unconditionally.
[00:47:22.800 --> 00:47:27.040]   And so the more we hear the imperatives of what it means to be a Christian, it doesn't
[00:47:27.040 --> 00:47:29.360]   free you.
[00:47:29.360 --> 00:47:32.920]   It doesn't cause joy in your life.
[00:47:32.920 --> 00:47:36.760]   Because Christianity just sounds like a lot of rules.
[00:47:36.760 --> 00:47:43.560]   What you do enjoy is friendship, purpose, community, that when we die I don't have to
[00:47:43.560 --> 00:47:45.880]   be afraid of death.
[00:47:45.880 --> 00:47:49.320]   So those things are very beneficial.
[00:47:49.320 --> 00:47:57.160]   But the actual walk with God is tremendously burdensome.
[00:47:57.160 --> 00:48:03.200]   Because you may be a fig tree trying to bear peaches.
[00:48:03.200 --> 00:48:07.280]   So you naturally gravitate toward the world.
[00:48:07.280 --> 00:48:11.080]   But then you live physically in the church.
[00:48:11.080 --> 00:48:13.360]   And so you're constantly torn.
[00:48:13.360 --> 00:48:19.700]   So you understand it mentally, you understand it logically, and you can regurgitate information
[00:48:19.700 --> 00:48:23.360]   that you have heard, especially if you've been at a church for a long time, you know
[00:48:23.360 --> 00:48:27.600]   all the systematic theology, but you never understood when Jesus said, "I have come to
[00:48:27.600 --> 00:48:30.520]   give life and give this life abundantly."
[00:48:30.520 --> 00:48:33.400]   What does that mean?
[00:48:33.400 --> 00:48:34.780]   What does that mean?
[00:48:34.780 --> 00:48:38.960]   My sheep will hear my voice and they will follow me.
[00:48:38.960 --> 00:48:45.880]   See the danger of living in a post-Christian culture is that a lot of non-Christians who
[00:48:45.880 --> 00:48:54.280]   have many Christian friends are peer pressured to act like Christians when they've never
[00:48:54.280 --> 00:48:57.000]   met the Lord.
[00:48:57.000 --> 00:49:06.320]   Jesus says you cannot bear fruit unless you abide in him, remain with him, dwell with
[00:49:06.320 --> 00:49:09.480]   him, continue with him.
[00:49:09.480 --> 00:49:12.480]   Do you know this Lord?
[00:49:12.480 --> 00:49:17.320]   I'm not talking about some charismatic experience where you have some overwhelming experience
[00:49:17.320 --> 00:49:24.520]   or emotions that overwhelm, you can't help but uncontrollably cry.
[00:49:24.520 --> 00:49:32.200]   But do you understand what it means to have life, to have this life abundantly?
[00:49:32.200 --> 00:49:35.760]   You know, I'm not going to be able to finish this sermon this morning because I don't want
[00:49:35.760 --> 00:49:41.160]   to go longer than I should, especially online.
[00:49:41.160 --> 00:49:46.940]   But when we abide in Christ, he says, again for the last part, I'm going to revisit the
[00:49:46.940 --> 00:49:48.840]   second part and we're going to skip to the last part.
[00:49:48.840 --> 00:49:54.320]   When we abide in Christ and we bear fruit, he says four things happen in verse 8.
[00:49:54.320 --> 00:49:57.640]   It glorifies God.
[00:49:57.640 --> 00:50:01.000]   This is the way we give glory to God.
[00:50:01.000 --> 00:50:06.920]   It's not coming to church and raising your hands and just doing the right things.
[00:50:06.920 --> 00:50:14.400]   He says, no, when we abide in Christ and that causes us to bear much fruit, he said fruit
[00:50:14.400 --> 00:50:17.120]   is what brings glory to God.
[00:50:17.120 --> 00:50:23.560]   A Christian who is constantly living in this cycle of sin and never really understanding
[00:50:23.560 --> 00:50:32.520]   what it means to bear fruit and never really reproducing and therefore God is not glorified.
[00:50:32.520 --> 00:50:39.080]   No matter how much we try to glorify God, it's kind of like pushing a dead car that
[00:50:39.080 --> 00:50:41.360]   doesn't have gasoline.
[00:50:41.360 --> 00:50:47.480]   You know, it's just dead weight that you have to push, but you're not going anywhere.
[00:50:47.480 --> 00:50:50.280]   Until we abide in Christ, you cannot bear fruit.
[00:50:50.280 --> 00:50:53.560]   And when we bear fruit, it brings glory to God.
[00:50:53.560 --> 00:50:58.800]   Verse 8, it says, and it proves that we are his disciples.
[00:50:58.800 --> 00:51:05.080]   Proofs of salvation isn't simply somebody telling you, don't doubt, don't doubt.
[00:51:05.080 --> 00:51:10.840]   We live in a generation where, you know, doubting for any reason is unhealthy.
[00:51:10.840 --> 00:51:11.840]   It's not good.
[00:51:11.840 --> 00:51:12.840]   Don't ever doubt.
[00:51:12.840 --> 00:51:13.840]   Don't ever question your faith.
[00:51:13.840 --> 00:51:17.160]   When the Bible is filled with examine yourself.
[00:51:17.160 --> 00:51:19.680]   Is your faith genuine?
[00:51:19.680 --> 00:51:25.520]   What you see in scripture of what a genuine believer looks like and what he bears fruit,
[00:51:25.520 --> 00:51:27.540]   does that look like you?
[00:51:27.540 --> 00:51:28.540]   Is that you?
[00:51:28.540 --> 00:51:34.280]   You're not talking about some external standard of like, am I doing this and am I doing that?
[00:51:34.280 --> 00:51:36.980]   Just at the core of it, do you know this Christ?
[00:51:36.980 --> 00:51:38.880]   Have you met this Christ?
[00:51:38.880 --> 00:51:42.640]   Have you truly seen the glory of the gospel of Jesus Christ?
[00:51:42.640 --> 00:51:48.240]   In the end, he says, when God is glorified, and because we bear fruit and we abide in
[00:51:48.240 --> 00:51:53.520]   Christ, it will give us assurance of who we are, that we're his disciples.
[00:51:53.520 --> 00:51:56.720]   And then verse 9 and 10, it says, then we abide in his love.
[00:51:56.720 --> 00:52:00.800]   In his love, that we have assurance of this love.
[00:52:00.800 --> 00:52:02.600]   It's confirmed.
[00:52:02.600 --> 00:52:05.800]   That is not just wishful thinking.
[00:52:05.800 --> 00:52:09.400]   It's not just some empty words that are given to people because they're having a hard time
[00:52:09.400 --> 00:52:11.040]   in life.
[00:52:11.040 --> 00:52:13.080]   God loves you unconditionally.
[00:52:13.080 --> 00:52:18.400]   And the love of God is spread so generously to everybody without context.
[00:52:18.400 --> 00:52:22.040]   And so you have Christians and non-Christians who are absolutely assured.
[00:52:22.040 --> 00:52:24.160]   Well, God loves me unconditionally.
[00:52:24.160 --> 00:52:29.880]   So God is not calling me to repent of sins because he loves me unconditionally.
[00:52:29.880 --> 00:52:35.760]   He says, no, when we are bearing fruit, when we are abiding in Christ, when God is glorified
[00:52:35.760 --> 00:52:43.160]   and that we are his disciples, that that is confirmed, then he says his love is assured.
[00:52:43.160 --> 00:52:46.080]   Then we abide in his love and his love abides in us.
[00:52:46.080 --> 00:52:52.120]   And then in verse 11, he says, finally, the reason why he says all of this is not to bring
[00:52:52.120 --> 00:52:55.600]   a burden upon the church.
[00:52:55.600 --> 00:53:01.360]   He says so that my joy may be in you and that the joy may be full in you is ultimately bring
[00:53:01.360 --> 00:53:04.320]   joy.
[00:53:04.320 --> 00:53:12.360]   So for a true believer who has met Christ, righteousness is a joy.
[00:53:12.360 --> 00:53:15.240]   Holiness produces joy.
[00:53:15.240 --> 00:53:20.240]   Pursuit of Christ we pursue not simply because it's our duty, but that's where we find life.
[00:53:21.240 --> 00:53:26.240]   Abiding in Christ is where we drink the living water.
[00:53:26.240 --> 00:53:33.240]   Abiding in Christ is where we eat the bread that we do not thirst and we are no longer hungry.
[00:53:33.240 --> 00:53:44.240]   And so the challenge for us as we look at this, and again, as I said, what Jesus says
[00:53:44.240 --> 00:53:47.240]   here is the key to Christian life.
[00:53:47.240 --> 00:53:51.240]   Am I genuinely abiding in Christ?
[00:53:51.240 --> 00:53:52.240]   Is God glorified?
[00:53:52.240 --> 00:53:54.240]   Do I have assurance?
[00:53:54.240 --> 00:53:57.240]   Do I have confidence in his love?
[00:53:57.240 --> 00:54:02.240]   And am I living this abundant life that he promised?
[00:54:02.240 --> 00:54:04.240]   Or do I find life somewhere else?
[00:54:04.240 --> 00:54:09.240]   And then when I come to church, I find duty.
[00:54:09.240 --> 00:54:13.240]   My prayer is, again, as you know, we don't know exactly when the church is going to open up.
[00:54:13.240 --> 00:54:18.240]   You know, it may be a few weeks, maybe, hopefully it won't be more than that.
[00:54:18.240 --> 00:54:24.240]   But this divine appointed time that God has given us to be home and take some time to reflect,
[00:54:24.240 --> 00:54:31.240]   and that when we come back together physically as a church, that we do not just come back
[00:54:31.240 --> 00:54:33.240]   and just go through the motions.
[00:54:33.240 --> 00:54:37.240]   That we don't just do what we normally did in the past and we're going to worship again
[00:54:37.240 --> 00:54:39.240]   because that's what we did before.
[00:54:39.240 --> 00:54:42.240]   We're going to be joining small groups and studying inductive bibles because that's what
[00:54:42.240 --> 00:54:45.240]   we did before.
[00:54:45.240 --> 00:54:50.240]   That we would examine ourselves so that when we come to church, that we would truly build a church
[00:54:50.240 --> 00:54:54.240]   that will worship him in spirit and in truth.
[00:54:54.240 --> 00:55:01.240]   That the fruit that we bear is not just harder work, you know, just simply because we just figured
[00:55:01.240 --> 00:55:07.240]   out how to do this better, but because we are genuinely abiding in Christ.
[00:55:07.240 --> 00:55:10.240]   So let me pray for us.
[00:55:10.240 --> 00:55:18.240]   And again, just to kind of remind you, there's going to be a sign up after maybe within an hour or so.
[00:55:18.240 --> 00:55:23.240]   So please go there as soon as you can so that we can know which services are full and we can
[00:55:23.240 --> 00:55:25.240]   kind of direct that hopefully by the end of this week.
[00:55:25.240 --> 00:55:27.240]   Okay, let me pray for us.

