
[00:00:00.000 --> 00:00:06.160]   All right, good morning.
[00:46:03.720 --> 00:46:05.520]   God speaks through his son.
[00:46:05.520 --> 00:46:07.760]   That's how the book of Hebrews starts.
[00:46:07.760 --> 00:46:15.280]   So in other words, everything that you knew about the gospel has been spoken through poetry,
[00:46:15.280 --> 00:46:23.920]   through illustrations, through proverbs, through narratives, and through various kinds of types
[00:46:23.920 --> 00:46:26.280]   and pictures.
[00:46:26.280 --> 00:46:31.760]   But now in the New Testament, the new covenant, God speaks clearly through his son, which
[00:46:31.760 --> 00:46:34.920]   is what we are experiencing now.
[00:46:34.920 --> 00:46:37.720]   Now why is it communicated that way?
[00:46:37.720 --> 00:46:43.000]   Again, let me go back to India.
[00:46:43.000 --> 00:46:47.120]   India has the heaviest concentration, the largest concentration of illiteracy in the
[00:46:47.120 --> 00:46:48.120]   world.
[00:46:48.120 --> 00:46:54.560]   In fact, they say that 39% of every illiterate person in the world is in India.
[00:46:54.560 --> 00:46:58.280]   That's a large number of people who are illiterate.
[00:46:58.280 --> 00:47:02.720]   And majority of these illiterate people are in villages who are poor because they don't
[00:47:02.720 --> 00:47:03.720]   get education.
[00:47:03.720 --> 00:47:09.920]   So you have young children as young as three, four, five, even up to 10, 15, 16, 17-year-olds
[00:47:09.920 --> 00:47:11.120]   who've never gone to school.
[00:47:11.120 --> 00:47:13.000]   And we run into them all the time.
[00:47:13.000 --> 00:47:15.840]   We have several of our pastors who have no education.
[00:47:15.840 --> 00:47:20.080]   And so when we go there and try to teach the Bible and we do expositional teaching, many
[00:47:20.080 --> 00:47:22.200]   of them cannot follow.
[00:47:22.200 --> 00:47:28.120]   So a lot of the mission work that is done in India are telling them how to tell stories
[00:47:28.120 --> 00:47:30.920]   and how to share stories to other people.
[00:47:30.920 --> 00:47:33.800]   So and here's what's interesting.
[00:47:33.800 --> 00:47:38.280]   And this, hopefully this will kind of help you to understand why the Bible is told a
[00:47:38.280 --> 00:47:40.120]   certain way, right?
[00:47:40.120 --> 00:47:46.640]   During the time of Christ, an average Jewish community, what do you think their illiteracy
[00:47:46.640 --> 00:47:50.120]   rate is?
[00:47:50.120 --> 00:47:58.360]   According to studies, literacy rate in an average Jewish community during the time of
[00:47:58.360 --> 00:48:06.120]   Christ was somewhere between zero to 10%, depending on which village you lived in.
[00:48:06.120 --> 00:48:08.280]   In fact, most scholars believe there was much less than that.
[00:48:08.280 --> 00:48:11.360]   It's anywhere from zero to three to 4%.
[00:48:11.360 --> 00:48:17.880]   That means over 90% of the people that Jesus was speaking to could not read or write.
[00:48:17.880 --> 00:48:23.720]   Over 90% of the people that the Bible was written for them to understand could not read
[00:48:23.720 --> 00:48:24.720]   or write.
[00:48:24.720 --> 00:48:27.880]   So they were completely dependent upon coming to the temple.
[00:48:27.880 --> 00:48:32.000]   And that's why the Bible says over and over again to commit yourself to what?
[00:48:32.000 --> 00:48:36.360]   Like reading of the scripture because they couldn't read it for themselves.
[00:48:36.360 --> 00:48:41.640]   And that's why they were so susceptible to wolves coming in.
[00:48:41.640 --> 00:48:46.600]   Because they were completely dependent on them to tell them what the Word of God says.
[00:48:46.600 --> 00:48:51.840]   And so God communicated these important things through poetry, through many different channels,
[00:48:51.840 --> 00:48:58.040]   through particular types, Melchizedek, so that when Christ came and they saw who he
[00:48:58.040 --> 00:49:02.320]   was, they could say, "I see the connection."
[00:49:02.320 --> 00:49:07.560]   Even though the way we're studying it, we're expositing words and verses and paragraphs
[00:49:07.560 --> 00:49:12.480]   and syntax and grammar, the early church could not study it that way because they didn't
[00:49:12.480 --> 00:49:14.040]   know any of that.
[00:49:14.040 --> 00:49:17.040]   So God left impressions.
[00:49:17.040 --> 00:49:23.720]   God left stories to make it clear that here's a clear connection of who he is.
[00:49:23.720 --> 00:49:27.800]   And he says that Melchizedek was made like the Son of God.
[00:49:27.800 --> 00:49:33.440]   And this is why we believe that this is not Jesus because he said he was made, first of
[00:49:33.440 --> 00:49:35.240]   all, like the Son of God.
[00:49:35.240 --> 00:49:37.240]   The Son of God was not made like Melchizedek.
[00:49:37.240 --> 00:49:39.440]   Melchizedek was made like the Son of God.
[00:49:39.440 --> 00:49:41.960]   In other words, Christ existed before him.
[00:49:41.960 --> 00:49:43.560]   Christ was there before him.
[00:49:43.560 --> 00:49:51.240]   And so Melchizedek took a reflection of him and then now Christ comes to fulfill what
[00:49:51.240 --> 00:49:55.740]   God placed in history through Melchizedek.
[00:49:55.740 --> 00:49:59.680]   And he remains perpetually, he says.
[00:49:59.680 --> 00:50:03.240]   A Jewish priest could only serve between the age of 25 and 50.
[00:50:03.240 --> 00:50:07.480]   So even if he had a long career, it would only have lasted 25 years, he says.
[00:50:07.480 --> 00:50:10.960]   But Melchizedek is eternal.
[00:50:10.960 --> 00:50:15.880]   And again in Psalm 110.4, the Lord has sworn and will not change his mind, "You are a priest
[00:50:15.880 --> 00:50:20.160]   forever according to the order of Melchizedek."
[00:50:20.160 --> 00:50:23.600]   Remember what I read at the end of chapter 6?
[00:50:23.600 --> 00:50:27.500]   The reason why he talks about Melchizedek is for what purpose?
[00:50:27.500 --> 00:50:34.740]   So that our hope will be firmly grounded in the truth of Christ.
[00:50:34.740 --> 00:50:41.120]   That wherever that we are anchored in that is not Christ is always going to shift.
[00:50:41.120 --> 00:50:45.360]   That Christ, his priesthood is not one time done and over with.
[00:50:45.360 --> 00:50:46.360]   It is perpetual.
[00:50:46.360 --> 00:50:49.680]   In other words, he is constantly interceding for us.
[00:50:49.680 --> 00:50:55.120]   Not only while we live, but even after we die.
[00:50:55.120 --> 00:51:01.780]   Even in eternity, he is a perpetual priest interceding on our behalf.
[00:51:01.780 --> 00:51:08.440]   So our foundation, our hope is not just during this lifetime.
[00:51:08.440 --> 00:51:11.600]   Is not just while we're walking on earth.
[00:51:11.600 --> 00:51:17.920]   At all times, perpetually, eternally, he stands before us and God.
[00:51:17.920 --> 00:51:22.080]   Always interceding on our behalf.
[00:51:22.080 --> 00:51:29.760]   So therefore, because Christ has fulfilled that role, there is no longer any need for
[00:51:29.760 --> 00:51:31.600]   the Levites.
[00:51:31.600 --> 00:51:36.120]   Which is really interesting because as soon as Christ came, remember what happened at
[00:51:36.120 --> 00:51:39.120]   AD 70?
[00:51:39.120 --> 00:51:45.700]   AD 70 is where the prophecy is fulfilled.
[00:51:45.700 --> 00:51:48.640]   Remember where Jesus is coming into Jerusalem and he weeps over them?
[00:51:48.640 --> 00:51:53.200]   Because only if you knew today what would bring you peace, but because you did not recognize
[00:51:53.200 --> 00:51:59.240]   the coming of the king, that judgment is coming upon Jerusalem.
[00:51:59.240 --> 00:52:02.420]   He was prophesying about the judgment coming on AD 70.
[00:52:02.420 --> 00:52:06.240]   The Roman government got sick of the Jews and they came and completely obliterated the
[00:52:06.240 --> 00:52:08.040]   temple.
[00:52:08.040 --> 00:52:12.880]   Every stone was just taken out and there's no remnant of the temple because the Romans
[00:52:12.880 --> 00:52:14.440]   completely obliterated it.
[00:52:14.440 --> 00:52:18.760]   Now the reason why that's significant is one, it fulfilled Jesus' prophecy.
[00:52:18.760 --> 00:52:29.520]   But two, they can never have the Levites because all the genealogies was kept at the temple.
[00:52:29.520 --> 00:52:30.960]   So if somebody comes and says, "You know what?
[00:52:30.960 --> 00:52:35.360]   I come from the line of the Levites, so let's set up the sacrificial system."
[00:52:35.360 --> 00:52:36.360]   They can't.
[00:52:36.360 --> 00:52:38.560]   Because genealogy is gone.
[00:52:38.560 --> 00:52:43.720]   And they can never establish the king of Israel either because he had to come from the line
[00:52:43.720 --> 00:52:44.720]   of Judah.
[00:52:44.720 --> 00:52:46.520]   There is no record of that.
[00:52:46.520 --> 00:52:52.640]   And even if they were able to somehow find it, the temple is utterly destroyed.
[00:52:52.640 --> 00:52:56.040]   They can't.
[00:52:56.040 --> 00:52:58.920]   Why is it significant?
[00:52:58.920 --> 00:53:02.540]   Because Jesus fulfilled all of that.
[00:53:02.540 --> 00:53:04.360]   And they were no longer in need of it.
[00:53:04.360 --> 00:53:08.040]   Just like John the Baptist came on the scene to prepare the coming of Christ and as soon
[00:53:08.040 --> 00:53:11.080]   as his work was done, he was gone.
[00:53:11.080 --> 00:53:13.120]   He went to be with the Lord.
[00:53:13.120 --> 00:53:16.680]   All the sacrificial system, the Levites, right?
[00:53:16.680 --> 00:53:18.200]   All of it.
[00:53:18.200 --> 00:53:21.380]   Jesus completely fulfills it.
[00:53:21.380 --> 00:53:26.880]   And now he stands before us in the heavenly sanctuary in a new covenant with a greater
[00:53:26.880 --> 00:53:35.960]   priesthood, with a greater sacrifice, interceding on our behalf for eternity.
[00:53:35.960 --> 00:53:41.600]   Can you imagine this was half of the sermon that I prepared for today?
[00:53:41.600 --> 00:53:47.680]   Until yesterday, until yesterday I had actually three times longer than this and I said, "There
[00:53:47.680 --> 00:53:50.800]   is no way I'm going to be able to go through all of this in one day."
[00:53:50.800 --> 00:53:56.120]   And even now as I'm wrapping up, it's like, "I could have cut this in half."
[00:53:56.120 --> 00:53:58.440]   There's so much in here.
[00:53:58.440 --> 00:54:03.320]   And I really want to encourage you.
[00:54:03.320 --> 00:54:07.520]   First of all, if you're not in the Word, if you're not in the Word, it doesn't matter
[00:54:07.520 --> 00:54:13.160]   how much counsel you get and, "Oh, you know, church people are so encouraging to me.
[00:54:13.160 --> 00:54:17.140]   You know, I really love our pastors and I really love our community."
[00:54:17.140 --> 00:54:18.140]   It won't last.
[00:54:18.140 --> 00:54:19.680]   I guarantee you it won't last.
[00:54:19.680 --> 00:54:25.280]   If you yourself are not in the Word regularly and your anchoring is not Christ, it's on
[00:54:25.280 --> 00:54:30.840]   people and system and so I strongly want to encourage you if you're not in the Word to
[00:54:30.840 --> 00:54:32.980]   get into the Word.
[00:54:32.980 --> 00:54:40.140]   But those of you who are in the Word, and you're used to just kind of getting elementary
[00:54:40.140 --> 00:54:45.480]   understanding of the Word of God and when it comes difficult, Leviticus, you know, like
[00:54:45.480 --> 00:54:50.440]   Revelation, Ezekiel, minor prophets, some of the things that are a little bit more difficult
[00:54:50.440 --> 00:54:53.380]   to understand, right, we kind of shy away from.
[00:54:53.380 --> 00:54:55.020]   It's like, "Oh, that's for the pastors.
[00:54:55.020 --> 00:54:57.380]   That's for the people in the seminary."
[00:54:57.380 --> 00:55:00.300]   I really want to encourage you.
[00:55:00.300 --> 00:55:05.220]   The gold, the gold is buried.
[00:55:05.220 --> 00:55:09.340]   It's not deeply buried, but it's buried.
[00:55:09.340 --> 00:55:13.640]   God wants us to seek Him with all our heart.
[00:55:13.640 --> 00:55:15.460]   He wants us to seek Him.
[00:55:15.460 --> 00:55:21.380]   And those whose hearts get enlightened, whose eyes become open, are the people who recognizes
[00:55:21.380 --> 00:55:25.800]   the treasure that is in Christ and so He goes out and sells everything so that makes sure
[00:55:25.800 --> 00:55:31.240]   He has it and in comparison to what He has, all of the other things become rubbish.
[00:55:31.240 --> 00:55:32.740]   Who does that happen to?
[00:55:32.740 --> 00:55:40.820]   For those who are continually pressing on, pushing forward to take hold of that which
[00:55:40.820 --> 00:55:44.420]   was He was taking hold of.
[00:55:44.420 --> 00:55:51.260]   Melchizedek is one of those treasures that I believe that if you strain to really deeply
[00:55:51.260 --> 00:56:01.260]   understand that even this blip in history, even this thing that you may have never properly
[00:56:01.260 --> 00:56:08.020]   understood like God was doing that behind the scene?
[00:56:08.020 --> 00:56:12.820]   God had all of that covered even in this, even in this little tiny glimpse that He showed
[00:56:12.820 --> 00:56:18.580]   me that all this, all these roots are connected to that?
[00:56:18.580 --> 00:56:23.460]   And you'll see the more you dig into the scripture, you know maybe you've been looking at the
[00:56:23.460 --> 00:56:27.760]   trees and you're looking at the fruits, but you don't understand the depth of these roots
[00:56:27.760 --> 00:56:33.940]   because the real fruit is really underground.
[00:56:33.940 --> 00:56:38.340]   And that's when you really see, man, this is the Holy Spirit.
[00:56:38.340 --> 00:56:39.480]   This is God.
[00:56:39.480 --> 00:56:42.180]   No man could have done this.
[00:56:42.180 --> 00:56:46.300]   And again, that's how it affects me when I study Melchizedek.
[00:56:46.300 --> 00:56:50.820]   It reminds me that even the things that I have no understanding, that eventually when
[00:56:50.820 --> 00:56:56.380]   I do dig it up, when I do understand it, wow.
[00:56:56.380 --> 00:57:00.620]   So I hope that that's where you are or hopefully that's where you will be.
[00:57:00.620 --> 00:57:05.700]   So as we continue to study through the book of Hebrews, that it will impact you deeply
[00:57:05.700 --> 00:57:10.980]   and that you would fall in love with the redemptive history and the Word of God afresh as we continue
[00:57:10.980 --> 00:57:11.980]   to study together.
[00:57:11.980 --> 00:57:12.300]   Let's pray.

