
[00:00:00.000 --> 00:00:03.240]   All right, good morning.
[00:44:18.160 --> 00:44:21.120]   I mean, it will destroy you.
[00:44:21.120 --> 00:44:22.000]   I mean, you're hard.
[00:44:22.000 --> 00:44:27.080]   I mean, you're going to be wrestling back and forth, and it may be a good battle,
[00:44:27.080 --> 00:44:30.640]   but you're going to be frustrated.
[00:44:30.640 --> 00:44:34.920]   Because the strength to love other people is not in us.
[00:44:34.920 --> 00:44:37.160]   It's not in us.
[00:44:37.160 --> 00:44:39.920]   This is an alien love.
[00:44:39.920 --> 00:44:46.680]   That only those who have seen the glory of the gospel of Jesus Christ in response
[00:44:46.680 --> 00:44:49.520]   to that love, we love.
[00:44:49.520 --> 00:44:54.360]   We love because He first loved us.
[00:44:54.360 --> 00:44:58.320]   And that's why the book of Ezekiel, it says, "In the new covenant,
[00:44:58.320 --> 00:45:00.680]   I will give you a new heart and put a new spirit within you,
[00:45:00.680 --> 00:45:06.240]   and I will remove the heart of stone from your flesh and give you a heart of flesh."
[00:45:06.240 --> 00:45:09.720]   You can't love God with a heart of stone.
[00:45:09.720 --> 00:45:12.880]   You can't mold stone.
[00:45:12.880 --> 00:45:16.760]   And that's why our heart needs to be turned to flesh.
[00:45:16.760 --> 00:45:25.760]   So let me take a step back here and ask you a basic question.
[00:45:25.760 --> 00:45:29.520]   Do you know this Christ?
[00:45:29.520 --> 00:45:32.640]   And that may be a strange thing to answer with a bunch of people who come to church
[00:45:32.640 --> 00:45:37.480]   and hear me every Sunday, but that really is the fundamental question.
[00:45:37.480 --> 00:45:41.320]   Do you know this Christ?
[00:45:41.320 --> 00:45:44.760]   Have you been affected by this love?
[00:45:44.760 --> 00:45:48.800]   Is there a true connection in the Spirit?
[00:45:48.800 --> 00:45:54.760]   Is the agape love that you sing about and talk about, is it in theory?
[00:45:54.760 --> 00:46:00.080]   Or have you truly been born again?
[00:46:00.080 --> 00:46:07.400]   Until we meet this resurrected Christ, this is not an imperative
[00:46:07.400 --> 00:46:10.840]   that you're going to be able to practice.
[00:46:10.840 --> 00:46:17.440]   Until we are broken over our own sins, until we see the depth of our depravity,
[00:46:17.440 --> 00:46:22.640]   and until we see the glory of what it meant for Christ to die for us,
[00:46:22.640 --> 00:46:28.200]   and the hope that we have in His name because of it, and as a result,
[00:46:28.200 --> 00:46:33.320]   we desire to declare His glory with that same love.
[00:46:33.320 --> 00:46:36.280]   Do you know this Christ?
[00:46:36.280 --> 00:46:39.000]   Have you assumed all your life because you attended church,
[00:46:39.000 --> 00:46:42.800]   your parents were faithful, that you were baptized at a certain age,
[00:46:42.800 --> 00:46:45.720]   that you gave and you were serving, maybe you were a leader at a church
[00:46:45.720 --> 00:46:50.760]   at one point, and we just assumed.
[00:46:50.760 --> 00:46:53.680]   But do you know this Christ?
[00:46:53.680 --> 00:46:58.280]   Are there genuine fruits of this in your life?
[00:46:58.280 --> 00:47:04.760]   My prayer is that not a single person in this room, not a single person
[00:47:04.760 --> 00:47:13.920]   in this room knows this Christ in theory, holding onto a form of godliness
[00:47:13.920 --> 00:47:18.040]   with no power.
[00:47:18.040 --> 00:47:21.560]   You know, as I conclude, maybe asking like, "You know,
[00:47:21.560 --> 00:47:24.880]   you said you're going to be talking about knowing Him and making Him known.
[00:47:24.880 --> 00:47:27.560]   What does this have to do with evangelism?"
[00:47:27.560 --> 00:47:30.200]   Everything.
[00:47:30.200 --> 00:47:35.160]   Because until the love of Christ is what propels us to declare His glory,
[00:47:35.160 --> 00:47:40.760]   all we are doing is regurgitating information, just like a good sales
[00:47:40.760 --> 00:47:42.480]   presentation.
[00:47:42.480 --> 00:47:45.240]   Somebody told us what to say, and I'm going to take this script and I'm going
[00:47:45.240 --> 00:47:46.920]   to give it to somebody else.
[00:47:46.920 --> 00:47:50.080]   There is no power in that.
[00:47:50.080 --> 00:47:55.720]   The power of the gospel is a changed life, is a power of God unto salvation
[00:47:55.720 --> 00:48:01.160]   to everyone who believes, to the Jew first and also to the Greek.
[00:48:01.160 --> 00:48:06.240]   You know, when we go to India, you know, again, going to India is,
[00:48:06.240 --> 00:48:09.480]   the older I get, it's becoming very tiring, like physically.
[00:48:09.480 --> 00:48:13.120]   16 hours on one flight, and then I get another four or five hours,
[00:48:13.120 --> 00:48:16.800]   and then we get on another car to go five hours, and then we're at a hotel.
[00:48:16.800 --> 00:48:21.240]   It's fairly comfortable, you know, and the food is delicious, you know,
[00:48:21.240 --> 00:48:25.160]   and then we drive another hour and a half to two hours, and we have to make sure we
[00:48:25.160 --> 00:48:29.000]   go to the bathroom because, you know, the bathroom facility is not good,
[00:48:29.000 --> 00:48:31.120]   and we're always kind of under pressure.
[00:48:31.120 --> 00:48:34.440]   We don't know what's going to happen, especially with the persecution.
[00:48:34.440 --> 00:48:38.680]   But man, every time I go, I feel like every single second I spend
[00:48:38.680 --> 00:48:41.920]   there is not wasted.
[00:48:41.920 --> 00:48:43.320]   You know, let me give you an example.
[00:48:43.320 --> 00:48:48.040]   You know, every time we go, you know, it's not a warm response, right?
[00:48:48.040 --> 00:48:50.240]   They're not hostile, but it's not necessarily a warm response.
[00:48:50.240 --> 00:48:51.480]   It's almost kind of skepticism.
[00:48:51.480 --> 00:48:53.200]   What are these people doing here?
[00:48:53.200 --> 00:48:56.280]   And I remember the very first year we went, we went to this one particular
[00:48:56.280 --> 00:49:01.000]   village, and we started sharing the gospel with our testimony, and you could tell that
[00:49:01.000 --> 00:49:03.200]   the village people were upset.
[00:49:03.200 --> 00:49:06.920]   The men began to yell at their children and their wives to get out of the tent,
[00:49:06.920 --> 00:49:07.920]   and they were chasing them out.
[00:49:07.920 --> 00:49:11.720]   We didn't speak the language, but we knew that it was a very negative response.
[00:49:11.720 --> 00:49:16.080]   So we got kind of nervous because there was a lot of people, a lot of men sitting
[00:49:16.080 --> 00:49:17.920]   back there upset.
[00:49:17.920 --> 00:49:21.400]   And it was clear because we started sharing the gospel openly.
[00:49:21.400 --> 00:49:25.160]   Well, the village leader who happened to be sitting there, he stands up and he calms
[00:49:25.160 --> 00:49:29.320]   everybody down, and he's speaking their language, and he says a few things,
[00:49:29.320 --> 00:49:30.920]   and then everybody just kind of calms down.
[00:49:30.920 --> 00:49:32.240]   The noise subsides.
[00:49:32.240 --> 00:49:35.840]   We're able to finish the work, finish our presentation.
[00:49:35.840 --> 00:49:39.040]   Then after it was done, you know, we went to the interpreters,
[00:49:39.040 --> 00:49:42.600]   and we asked them, like, "What did he say?"
[00:49:42.600 --> 00:49:44.120]   And clearly, they seemed angry.
[00:49:44.120 --> 00:49:46.800]   And sure enough, it confirmed what we were seeing.
[00:49:46.800 --> 00:49:48.640]   They were upset.
[00:49:48.640 --> 00:49:51.480]   And then the village leader stood up, and he basically calmed them down,
[00:49:51.480 --> 00:49:53.320]   saying, "These are our guests.
[00:49:53.320 --> 00:49:55.840]   And the only reason why we were in that village is because that village leader
[00:49:55.840 --> 00:49:59.600]   asked us to come because he knew we were doing a medical camp."
[00:49:59.600 --> 00:50:01.720]   So he kind of calmed them down and said, "They're our guests.
[00:50:01.720 --> 00:50:03.040]   Don't treat them poorly.
[00:50:03.040 --> 00:50:06.200]   You know, they're talking about Jesus, but he's, you know, he's not different
[00:50:06.200 --> 00:50:09.120]   than our gods, and he was trying to, you know, like, water things down,
[00:50:09.120 --> 00:50:11.040]   and then calmed everybody down.
[00:50:11.040 --> 00:50:12.320]   So we're a bit nervous.
[00:50:12.320 --> 00:50:15.800]   You know, how are they going to react when we begin to actually do the work?"
[00:50:15.800 --> 00:50:17.080]   So they got out of the tent.
[00:50:17.080 --> 00:50:18.640]   They're just kind of walking around, curious.
[00:50:18.640 --> 00:50:20.720]   It's like, "Man, you know, I hope nothing happens here."
[00:50:20.720 --> 00:50:24.280]   But once we started the work, slowly, they started coming and standing
[00:50:24.280 --> 00:50:24.880]   in the line.
[00:50:24.880 --> 00:50:29.680]   Then we started doing eye exams and, you know, wound care, VBS was going on.
[00:50:29.680 --> 00:50:33.840]   And so after about two to three hours, we had a packed house.
[00:50:33.840 --> 00:50:37.520]   And these same guys who were angry were coming and standing in line,
[00:50:37.520 --> 00:50:40.280]   and one by one, they're getting their eyes checked, wound care.
[00:50:40.280 --> 00:50:44.240]   And then the most common response that we get, not only from that village,
[00:50:44.240 --> 00:50:51.520]   but even all the other villages, is, "Why do you guys do this?"
[00:50:51.520 --> 00:50:55.400]   He said, "We thought that you came here just to see the Christians.
[00:50:55.400 --> 00:50:59.200]   But when we started to see that, you started opening up to Hindus."
[00:50:59.200 --> 00:51:02.320]   And he said, "Man, you guys are doing great things."
[00:51:02.320 --> 00:51:06.440]   And they would hold our hands, just grateful and thankful.
[00:51:06.440 --> 00:51:11.920]   And they said, and this is the common thing that we hear, he said,
[00:51:11.920 --> 00:51:17.560]   "Even our government doesn't come out this far because they're so remote."
[00:51:17.560 --> 00:51:23.040]   In fact, the poor village people in India, the lowest caste people,
[00:51:23.040 --> 00:51:25.560]   you know what they're called officially?
[00:51:25.560 --> 00:51:28.360]   They're called untouchables.
[00:51:28.360 --> 00:51:30.240]   It's not a derogatory term.
[00:51:30.240 --> 00:51:32.480]   That's actually what they call themselves.
[00:51:32.480 --> 00:51:36.600]   So they'll say, "Oh, we're all untouchables."
[00:51:36.600 --> 00:51:40.960]   And say, "Even our own government doesn't come this far.
[00:51:40.960 --> 00:51:43.640]   And you Christians are coming and you're willing to share all this,
[00:51:43.640 --> 00:51:51.520]   and all these doctors and medical professionals and people come in here to do this."
[00:51:51.520 --> 00:51:56.000]   And so every time that happens, it gives a platform for the pastors
[00:51:56.000 --> 00:51:58.360]   to share the gospel with them.
[00:51:58.360 --> 00:52:00.960]   Why do you do this?
[00:52:00.960 --> 00:52:07.880]   And the answer is, because the God that we love did this for us.
[00:52:07.880 --> 00:52:12.880]   So this agape love that we practice in the church is the platform
[00:52:12.880 --> 00:52:18.400]   in which we stand to proclaim the love of Christ.
[00:52:18.400 --> 00:52:25.840]   We cannot be a good witness if the love of Christ is just theoretical in speech only.
[00:52:25.840 --> 00:52:30.640]   It has to be the character of who we are.
[00:52:30.640 --> 00:52:34.000]   That's why this is directly linked to our vision.
[00:52:34.000 --> 00:52:36.080]   We want to proclaim Christ.
[00:52:36.080 --> 00:52:40.360]   We want as many non-Christians, we want as many family members to come to Christ,
[00:52:40.360 --> 00:52:44.080]   know this Christ, and have their sins forgiven,
[00:52:44.080 --> 00:52:46.880]   and have the hope that can only be found in Jesus Christ.
[00:52:46.880 --> 00:52:49.560]   But the only way that we can have a platform to do this
[00:52:49.560 --> 00:52:54.280]   is if we also practice what he practiced with us.
[00:52:54.280 --> 00:52:57.600]   We love because he first loved us.
[00:52:57.600 --> 00:53:03.600]   So my prayer for us as we go forward is, you know, some of you guys are very smart,
[00:53:03.600 --> 00:53:08.120]   you have a lot of experience, maybe you have resources,
[00:53:08.120 --> 00:53:12.520]   and all of these things can be used for God's glory.
[00:53:12.520 --> 00:53:16.280]   But in the end, the Bible says, "If you want to bear fruit," what does he say?
[00:53:16.280 --> 00:53:19.720]   "You have to abide in me.
[00:53:19.720 --> 00:53:24.200]   You cannot bear fruit until you abide in me."
[00:53:24.200 --> 00:53:32.240]   And the most central thing that God calls us to abide is his agape love.
[00:53:32.240 --> 00:53:34.320]   And I pray that that would be our pursuit,
[00:53:34.320 --> 00:53:38.760]   and that would be what we are known for, that Christ may be exalted.

