
[00:00:00.000 --> 00:00:07.000]   All right, good morning.
[00:45:02.600 --> 00:45:03.600]   God.
[00:45:03.600 --> 00:45:07.940]   And that same invitation that He gave 2,000 years ago is the same invitation that continues
[00:45:07.940 --> 00:45:11.440]   to be repeated until He comes.
[00:45:11.440 --> 00:45:16.800]   If you confess your sins, He is faithful and just to forgive of all your unrighteousness.
[00:45:16.800 --> 00:45:21.600]   If you would simply come before Him, acknowledge that you are a sinner in need of the blood
[00:45:21.600 --> 00:45:27.200]   of Christ to cover you, and He will open your eyes to what you have fallen from.
[00:45:27.200 --> 00:45:32.280]   That He wants to restore you to worship Him in spirit and in truth.
[00:45:32.280 --> 00:45:38.920]   So this morning, I encourage you that if any part of what's been said made any sense to
[00:45:38.920 --> 00:45:45.360]   you, to just come before God honestly and say, "Lord, I've fallen from You.
[00:45:45.360 --> 00:45:46.360]   Would You open my eyes?
[00:45:46.360 --> 00:45:49.320]   Lord, I'm a sinner.
[00:45:49.320 --> 00:45:51.160]   I've been trying to fix my marriage.
[00:45:51.160 --> 00:45:52.800]   I've been trying to fix the world.
[00:45:52.800 --> 00:45:58.320]   I've been trying to fix my kids, but I recognize the greatest problem is me.
[00:45:58.320 --> 00:46:04.520]   And the only power and the only wisdom that can change me is Christ crucified."
[00:46:04.520 --> 00:46:09.120]   So if you would just come before God honestly and say, "Lord, forgive me of my sins," He
[00:46:09.120 --> 00:46:11.200]   will forgive you.
[00:46:11.200 --> 00:46:16.640]   So I pray, again, after the service, we'll have a place back, you know, where our outreach
[00:46:16.640 --> 00:46:20.640]   team will be there and some of the pastors will be there to answer some of your questions.
[00:46:20.640 --> 00:46:26.320]   So invite some of you who are interested in that to go there right after service and they'll
[00:46:26.320 --> 00:46:28.640]   give you the help that you need.
[00:46:28.640 --> 00:46:34.080]   But the message of Christmas is not just for, again, non-Christians, it's for Christians.
[00:46:34.080 --> 00:46:41.360]   If you've been at church all your life and you've, you acknowledge the power, but that
[00:46:41.360 --> 00:46:44.120]   power never affected you.
[00:46:44.120 --> 00:46:50.400]   You've gained so much knowledge, but your eyes have never truly been open to the wisdom
[00:46:50.400 --> 00:46:51.400]   of God.
[00:46:51.400 --> 00:46:57.800]   That maybe today, maybe this Christmas season, take a step back and ask yourself, "Do I know
[00:46:57.800 --> 00:47:00.240]   this power?
[00:47:00.240 --> 00:47:03.880]   Do I know this wisdom of God?"
[00:47:03.880 --> 00:47:08.280]   So that this Christmas season will not just be a religious thing that we do and pass by,
[00:47:08.280 --> 00:47:11.200]   but to really fix our eyes upon Christ.

