
[00:00:00.000 --> 00:00:03.160]   (audience chattering)
[01:00:01.360 --> 01:00:05.360]   [SIDE CONVERSATION]
[01:00:05.360 --> 01:00:09.360]   [SIDE CONVERSATION]
[01:00:09.360 --> 01:00:13.360]   [SIDE CONVERSATION]
[01:00:13.360 --> 01:00:17.360]   [SIDE CONVERSATION]
[01:00:17.360 --> 01:00:21.360]   [SIDE CONVERSATION]
[01:00:21.360 --> 01:00:25.360]   [SIDE CONVERSATION]
[01:00:26.360 --> 01:00:29.360]   [SIDE CONVERSATION]
[01:00:29.360 --> 01:00:33.360]   [SIDE CONVERSATION]
[01:00:33.360 --> 01:00:37.360]   [SIDE CONVERSATION]
[01:00:37.360 --> 01:00:41.360]   [SIDE CONVERSATION]
[01:00:41.360 --> 01:00:45.360]   [SIDE CONVERSATION]
[01:00:45.360 --> 01:00:49.360]   [SIDE CONVERSATION]
[01:00:49.360 --> 01:00:53.360]   [SIDE CONVERSATION]
[01:00:54.360 --> 01:00:57.360]   [SIDE CONVERSATION]
[01:00:57.360 --> 01:01:01.360]   [SIDE CONVERSATION]
[01:01:01.360 --> 01:01:05.360]   [SIDE CONVERSATION]
[01:01:05.360 --> 01:01:09.360]   [SIDE CONVERSATION]
[01:01:09.360 --> 01:01:13.360]   [SIDE CONVERSATION]
[01:01:13.360 --> 01:01:17.360]   [SIDE CONVERSATION]
[01:01:17.360 --> 01:01:21.360]   [SIDE CONVERSATION]
[01:01:22.360 --> 01:01:25.360]   [SIDE CONVERSATION]
[01:01:25.360 --> 01:01:29.360]   [SIDE CONVERSATION]
[01:01:29.360 --> 01:01:33.360]   [SIDE CONVERSATION]
[01:01:33.360 --> 01:01:37.360]   [SIDE CONVERSATION]
[01:01:37.360 --> 01:01:41.360]   [SIDE CONVERSATION]
[01:01:41.360 --> 01:01:45.360]   [SIDE CONVERSATION]
[01:01:45.360 --> 01:01:49.360]   [SIDE CONVERSATION]
[01:01:50.360 --> 01:01:53.360]   [SIDE CONVERSATION]
[01:01:53.360 --> 01:01:57.360]   [SIDE CONVERSATION]
[01:01:57.360 --> 01:02:01.360]   [SIDE CONVERSATION]
[01:02:01.360 --> 01:02:05.360]   [SIDE CONVERSATION]
[01:02:05.360 --> 01:02:09.360]   [SIDE CONVERSATION]
[01:02:09.360 --> 01:02:13.360]   [SIDE CONVERSATION]
[01:02:13.360 --> 01:02:17.360]   [SIDE CONVERSATION]
[01:02:18.360 --> 01:02:21.360]   [SIDE CONVERSATION]
[01:02:21.360 --> 01:02:25.360]   [SIDE CONVERSATION]
[01:02:25.360 --> 01:02:29.360]   [SIDE CONVERSATION]
[01:02:29.360 --> 01:02:33.360]   [SIDE CONVERSATION]
[01:02:33.360 --> 01:02:37.360]   [SIDE CONVERSATION]
[01:02:37.360 --> 01:02:41.360]   [SIDE CONVERSATION]
[01:02:41.360 --> 01:02:45.360]   [SIDE CONVERSATION]
[01:02:46.360 --> 01:02:49.360]   [SIDE CONVERSATION]
[01:02:49.360 --> 01:02:53.360]   [SIDE CONVERSATION]
[01:02:53.360 --> 01:02:57.360]   [SIDE CONVERSATION]
[01:02:57.360 --> 01:03:01.360]   [SIDE CONVERSATION]
[01:03:01.360 --> 01:03:05.360]   [SIDE CONVERSATION]
[01:03:05.360 --> 01:03:09.360]   [SIDE CONVERSATION]
[01:03:09.360 --> 01:03:13.360]   [SIDE CONVERSATION]
[01:03:14.360 --> 01:03:17.360]   [SIDE CONVERSATION]
[01:03:17.360 --> 01:03:21.360]   [SIDE CONVERSATION]
[01:03:21.360 --> 01:03:25.360]   [SIDE CONVERSATION]
[01:03:25.360 --> 01:03:29.360]   [SIDE CONVERSATION]
[01:03:29.360 --> 01:03:33.360]   [SIDE CONVERSATION]
[01:03:33.360 --> 01:03:37.360]   [SIDE CONVERSATION]
[01:03:37.360 --> 01:03:41.360]   [SIDE CONVERSATION]
[01:03:42.360 --> 01:03:45.360]   [SIDE CONVERSATION]
[01:03:45.360 --> 01:03:49.360]   [SIDE CONVERSATION]
[01:03:49.360 --> 01:03:53.360]   [SIDE CONVERSATION]
[01:03:53.360 --> 01:03:57.360]   [SIDE CONVERSATION]
[01:03:57.360 --> 01:04:01.360]   [SIDE CONVERSATION]
[01:04:01.360 --> 01:04:05.360]   [SIDE CONVERSATION]
[01:04:05.360 --> 01:04:09.360]   [SIDE CONVERSATION]
[01:04:10.360 --> 01:04:13.360]   [SIDE CONVERSATION]
[01:04:13.360 --> 01:04:17.360]   [SIDE CONVERSATION]
[01:04:17.360 --> 01:04:21.360]   [SIDE CONVERSATION]
[01:04:21.360 --> 01:04:25.360]   [SIDE CONVERSATION]
[01:04:25.360 --> 01:04:29.360]   [SIDE CONVERSATION]
[01:04:29.360 --> 01:04:33.360]   [SIDE CONVERSATION]
[01:04:33.360 --> 01:04:37.360]   [SIDE CONVERSATION]
[01:04:38.360 --> 01:04:41.360]   [SIDE CONVERSATION]
[01:04:41.360 --> 01:04:45.360]   [SIDE CONVERSATION]
[01:04:45.360 --> 01:04:49.360]   [SIDE CONVERSATION]
[01:04:49.360 --> 01:04:53.360]   [SIDE CONVERSATION]
[01:04:53.360 --> 01:04:57.360]   [SIDE CONVERSATION]
[01:04:57.360 --> 01:05:01.360]   [SIDE CONVERSATION]
[01:05:01.360 --> 01:05:05.360]   [SIDE CONVERSATION]
[01:05:06.360 --> 01:05:09.360]   [SIDE CONVERSATION]
[01:05:09.360 --> 01:05:13.360]   [SIDE CONVERSATION]
[01:05:13.360 --> 01:05:17.360]   [SIDE CONVERSATION]
[01:05:17.360 --> 01:05:21.360]   [SIDE CONVERSATION]
[01:05:21.360 --> 01:05:25.360]   [SIDE CONVERSATION]
[01:05:25.360 --> 01:05:29.360]   [SIDE CONVERSATION]
[01:05:29.360 --> 01:05:33.360]   [SIDE CONVERSATION]
[01:05:34.360 --> 01:05:37.360]   [SIDE CONVERSATION]
[01:05:37.360 --> 01:05:41.360]   [SIDE CONVERSATION]
[01:05:41.360 --> 01:05:45.360]   [SIDE CONVERSATION]
[01:05:45.360 --> 01:05:49.360]   [SIDE CONVERSATION]
[01:05:49.360 --> 01:05:53.360]   [SIDE CONVERSATION]
[01:05:53.360 --> 01:05:57.360]   [SIDE CONVERSATION]
[01:05:57.360 --> 01:06:01.360]   [SIDE CONVERSATION]
[01:06:02.360 --> 01:06:05.360]   [SIDE CONVERSATION]
[01:06:05.360 --> 01:06:09.360]   [SIDE CONVERSATION]
[01:06:09.360 --> 01:06:13.360]   [SIDE CONVERSATION]
[01:06:13.360 --> 01:06:17.360]   [SIDE CONVERSATION]
[01:06:17.360 --> 01:06:21.360]   [SIDE CONVERSATION]
[01:06:21.360 --> 01:06:25.360]   [SIDE CONVERSATION]
[01:06:25.360 --> 01:06:29.360]   [SIDE CONVERSATION]
[01:06:30.360 --> 01:06:33.360]   [SIDE CONVERSATION]
[01:06:33.360 --> 01:06:37.360]   [SIDE CONVERSATION]
[01:06:37.360 --> 01:06:41.360]   [SIDE CONVERSATION]
[01:06:41.360 --> 01:06:45.360]   [SIDE CONVERSATION]
[01:06:45.360 --> 01:06:49.360]   [SIDE CONVERSATION]
[01:06:49.360 --> 01:06:53.360]   [SIDE CONVERSATION]
[01:06:53.360 --> 01:06:57.360]   [SIDE CONVERSATION]
[01:06:58.360 --> 01:07:01.360]   [SIDE CONVERSATION]
[01:07:01.360 --> 01:07:05.360]   [SIDE CONVERSATION]
[01:07:05.360 --> 01:07:09.360]   [SIDE CONVERSATION]
[01:07:09.360 --> 01:07:13.360]   [SIDE CONVERSATION]
[01:07:13.360 --> 01:07:17.360]   [SIDE CONVERSATION]
[01:07:17.360 --> 01:07:21.360]   [SIDE CONVERSATION]
[01:07:21.360 --> 01:07:25.360]   [SIDE CONVERSATION]
[01:07:26.360 --> 01:07:29.360]   [SIDE CONVERSATION]
[01:07:29.360 --> 01:07:33.360]   [SIDE CONVERSATION]
[01:07:33.360 --> 01:07:37.360]   [SIDE CONVERSATION]
[01:07:37.360 --> 01:07:41.360]   [SIDE CONVERSATION]
[01:07:41.360 --> 01:07:45.360]   [SIDE CONVERSATION]
[01:07:45.360 --> 01:07:49.360]   [SIDE CONVERSATION]
[01:07:49.360 --> 01:07:53.360]   [SIDE CONVERSATION]
[01:07:54.360 --> 01:07:57.360]   [SIDE CONVERSATION]
[01:07:57.360 --> 01:08:01.360]   [SIDE CONVERSATION]
[01:08:01.360 --> 01:08:05.360]   [SIDE CONVERSATION]
[01:08:05.360 --> 01:08:09.360]   [SIDE CONVERSATION]
[01:08:09.360 --> 01:08:13.360]   [SIDE CONVERSATION]
[01:08:13.360 --> 01:08:17.360]   [SIDE CONVERSATION]
[01:08:17.360 --> 01:08:21.360]   [SIDE CONVERSATION]
[01:08:22.360 --> 01:08:25.360]   [SIDE CONVERSATION]
[01:08:25.360 --> 01:08:29.360]   [SIDE CONVERSATION]
[01:08:29.360 --> 01:08:33.360]   [SIDE CONVERSATION]
[01:08:33.360 --> 01:08:37.360]   [SIDE CONVERSATION]
[01:08:37.360 --> 01:08:41.360]   [SIDE CONVERSATION]
[01:08:41.360 --> 01:08:45.360]   [SIDE CONVERSATION]
[01:08:45.360 --> 01:08:49.360]   [SIDE CONVERSATION]
[01:08:50.360 --> 01:08:53.360]   [SIDE CONVERSATION]
[01:08:53.360 --> 01:08:57.360]   [SIDE CONVERSATION]
[01:08:57.360 --> 01:09:01.360]   [SIDE CONVERSATION]
[01:09:01.360 --> 01:09:05.360]   [SIDE CONVERSATION]
[01:09:05.360 --> 01:09:09.360]   [SIDE CONVERSATION]
[01:09:09.360 --> 01:09:13.360]   [SIDE CONVERSATION]
[01:09:13.360 --> 01:09:17.360]   [SIDE CONVERSATION]
[01:09:18.360 --> 01:09:21.360]   [SIDE CONVERSATION]
[01:09:21.360 --> 01:09:25.360]   [SIDE CONVERSATION]
[01:09:25.360 --> 01:09:29.360]   [SIDE CONVERSATION]
[01:09:29.360 --> 01:09:33.360]   [SIDE CONVERSATION]
[01:09:33.360 --> 01:09:37.360]   [SIDE CONVERSATION]
[01:09:37.360 --> 01:09:41.360]   [SIDE CONVERSATION]
[01:09:41.360 --> 01:09:45.360]   [SIDE CONVERSATION]
[01:09:46.360 --> 01:09:49.360]   [SIDE CONVERSATION]
[01:09:49.360 --> 01:09:53.360]   [SIDE CONVERSATION]
[01:09:53.360 --> 01:09:57.360]   [SIDE CONVERSATION]
[01:09:57.360 --> 01:10:01.360]   [SIDE CONVERSATION]
[01:10:01.360 --> 01:10:05.360]   [SIDE CONVERSATION]
[01:10:05.360 --> 01:10:09.360]   [SIDE CONVERSATION]
[01:10:09.360 --> 01:10:13.360]   [SIDE CONVERSATION]
[01:10:14.360 --> 01:10:17.360]   [SIDE CONVERSATION]
[01:10:17.360 --> 01:10:21.360]   [SIDE CONVERSATION]
[01:10:21.360 --> 01:10:25.360]   [SIDE CONVERSATION]
[01:10:25.360 --> 01:10:29.360]   [SIDE CONVERSATION]
[01:10:29.360 --> 01:10:33.360]   [SIDE CONVERSATION]
[01:10:33.360 --> 01:10:37.360]   [SIDE CONVERSATION]
[01:10:37.360 --> 01:10:41.360]   [SIDE CONVERSATION]
[01:10:42.360 --> 01:10:45.360]   [SIDE CONVERSATION]
[01:10:45.360 --> 01:10:49.360]   [SIDE CONVERSATION]
[01:10:49.360 --> 01:10:53.360]   [SIDE CONVERSATION]
[01:10:53.360 --> 01:10:57.360]   [SIDE CONVERSATION]
[01:10:57.360 --> 01:11:01.360]   [SIDE CONVERSATION]
[01:11:01.360 --> 01:11:05.360]   [SIDE CONVERSATION]
[01:11:05.360 --> 01:11:09.360]   [SIDE CONVERSATION]
[01:11:10.360 --> 01:11:13.360]   [SIDE CONVERSATION]
[01:11:13.360 --> 01:11:17.360]   [SIDE CONVERSATION]
[01:11:17.360 --> 01:11:21.360]   [SIDE CONVERSATION]
[01:11:21.360 --> 01:11:25.360]   [SIDE CONVERSATION]
[01:11:25.360 --> 01:11:29.360]   [SIDE CONVERSATION]
[01:11:29.360 --> 01:11:33.360]   [SIDE CONVERSATION]
[01:11:33.360 --> 01:11:37.360]   [SIDE CONVERSATION]
[01:11:38.360 --> 01:11:41.360]   [SIDE CONVERSATION]
[01:11:41.360 --> 01:11:45.360]   [SIDE CONVERSATION]
[01:11:45.360 --> 01:11:49.360]   [SIDE CONVERSATION]
[01:11:49.360 --> 01:11:53.360]   [SIDE CONVERSATION]
[01:11:53.360 --> 01:11:57.360]   [SIDE CONVERSATION]
[01:11:57.360 --> 01:12:01.360]   [SIDE CONVERSATION]
[01:12:01.360 --> 01:12:05.360]   [SIDE CONVERSATION]
[01:12:06.360 --> 01:12:09.360]   [SIDE CONVERSATION]
[01:12:09.360 --> 01:12:13.360]   [SIDE CONVERSATION]
[01:12:13.360 --> 01:12:17.360]   [SIDE CONVERSATION]
[01:12:17.360 --> 01:12:21.360]   [SIDE CONVERSATION]
[01:12:21.360 --> 01:12:25.360]   [SIDE CONVERSATION]
[01:12:25.360 --> 01:12:29.360]   [SIDE CONVERSATION]
[01:12:29.360 --> 01:12:33.360]   [SIDE CONVERSATION]
[01:12:34.360 --> 01:12:37.360]   [SIDE CONVERSATION]
[01:12:37.360 --> 01:12:41.360]   [SIDE CONVERSATION]
[01:12:41.360 --> 01:12:45.360]   [SIDE CONVERSATION]
[01:12:45.360 --> 01:12:49.360]   [SIDE CONVERSATION]
[01:12:49.360 --> 01:12:53.360]   [SIDE CONVERSATION]
[01:12:53.360 --> 01:12:57.360]   [SIDE CONVERSATION]
[01:12:57.360 --> 01:13:01.360]   [SIDE CONVERSATION]
[01:13:02.360 --> 01:13:05.360]   [SIDE CONVERSATION]
[01:13:05.360 --> 01:13:09.360]   [SIDE CONVERSATION]
[01:13:09.360 --> 01:13:18.360]   As you guys are getting situated, that right there up top is my cell phone number.
[01:13:18.360 --> 01:13:24.360]   If as we are studying the passage you have questions about the text,
[01:13:24.360 --> 01:13:29.360]   there's a theological concept that's coming out that you're curious about,
[01:13:30.360 --> 01:13:35.360]   you can text me directly and after the main teaching portion,
[01:13:35.360 --> 01:13:39.360]   I'll go ahead and answer some of the questions that you guys may have.
[01:13:39.360 --> 01:13:43.360]   If it's a complicated question and it's difficult for you to text it,
[01:13:43.360 --> 01:13:47.360]   just raise your hand and I'm going to give an opportunity for you to just ask it
[01:13:47.360 --> 01:13:50.360]   while we do the study, okay?
[01:13:50.360 --> 01:13:56.360]   Well, let's take a moment to pray and then jump into the review of the passage
[01:13:57.360 --> 01:13:59.360]   that we just discussed, okay? Let's pray together.
[01:13:59.360 --> 01:14:08.360]   Lord, sometimes God, as we study, you remind us of the treasure of the gospel
[01:14:08.360 --> 01:14:12.360]   in different imageries and in different light.
[01:14:12.360 --> 01:14:17.360]   Sometimes in case in such a short passage, but to our hearts, Lord God,
[01:14:17.360 --> 01:14:25.360]   what an encouragement, how we're edified, God, by seeing your love executed over time,
[01:14:26.360 --> 01:14:33.360]   overcoming all kinds of difficulties with your power in my exercise in Christ for our benefit.
[01:14:33.360 --> 01:14:37.360]   So as we meditate and think about it tonight, Lord, we just want to thank you
[01:14:37.360 --> 01:14:42.360]   and pray for a fruitful time of study. It's in Christ's name. Amen.
[01:14:42.360 --> 01:14:48.360]   Okay. What I'd like to do first is since we are starting this series,
[01:14:48.360 --> 01:14:54.360]   let's do a bit of a brief review, okay?
[01:14:55.360 --> 01:14:59.360]   Before we do a review, I want to ask the question, easy toss-up softball question.
[01:14:59.360 --> 01:15:02.360]   Anybody, especially right up here in the front.
[01:15:02.360 --> 01:15:06.360]   What was the tone of chapters one through three that we studied last session?
[01:15:06.360 --> 01:15:12.360]   What was the tone? Anyone, anyone? Daniel, sitting right in front of me.
[01:15:12.360 --> 01:15:14.360]   Yeah.
[01:15:15.360 --> 01:15:26.360]   [inaudible]
[01:15:26.360 --> 01:15:30.360]   Good. Okay. Good. He said there was rebuking.
[01:15:30.360 --> 01:15:34.360]   There was some explaining, an explanation of how, like, you know,
[01:15:34.360 --> 01:15:37.360]   they were acting and what implications that has.
[01:15:37.360 --> 01:15:41.360]   So in many ways, yeah, actually the way I would like to summarize it is
[01:15:41.360 --> 01:15:44.360]   it was a lot of, "What are you doing?"
[01:15:44.360 --> 01:15:45.360]   That was the tone.
[01:15:45.360 --> 01:15:48.360]   And actually, when you think about, you know,
[01:15:48.360 --> 01:15:51.360]   various portions of where the text was,
[01:15:51.360 --> 01:15:54.360]   he would ask all these questions that were very rhetorical, like,
[01:15:54.360 --> 01:15:57.360]   "And do you remember how this worked?" Right?
[01:15:57.360 --> 01:15:59.360]   "And how did you come to know this thing?"
[01:15:59.360 --> 01:16:02.360]   And then a lot of it was, "What are you doing?"
[01:16:02.360 --> 01:16:05.360]   "And what are you allowing the Judaizers to do?"
[01:16:05.360 --> 01:16:10.360]   A portion of the text that was important as right at the get-go was
[01:16:11.360 --> 01:16:13.360]   in verse 6 through 9, where he said,
[01:16:13.360 --> 01:16:16.360]   "I am amazed that you are so quickly deserting Him."
[01:16:16.360 --> 01:16:18.360]   He used language of betrayal.
[01:16:18.360 --> 01:16:22.360]   "Who called you by the grace of Christ for a different gospel,
[01:16:22.360 --> 01:16:24.360]   which is really not another.
[01:16:24.360 --> 01:16:26.360]   Only there are some who are disturbing you
[01:16:26.360 --> 01:16:28.360]   and wanting to distort the gospel of Christ."
[01:16:28.360 --> 01:16:31.360]   Schemes of the devil that we should be aware of.
[01:16:31.360 --> 01:16:36.360]   People who will discourage, disturb, cause us to wonder, like,
[01:16:36.360 --> 01:16:39.360]   "Am I really a Christian? Do I need to do more?"
[01:16:40.360 --> 01:16:43.360]   He would distort not always this radical falsehood,
[01:16:43.360 --> 01:16:46.360]   but rather just a little bit of perversion.
[01:16:46.360 --> 01:16:49.360]   Verse 8, "But even if we or an angel from heaven
[01:16:49.360 --> 01:16:53.360]   should preach to you a gospel contrary to what we have preached to you,
[01:16:53.360 --> 01:16:55.360]   he is to be accursed.
[01:16:55.360 --> 01:16:58.360]   And we have said before, so I say again now,
[01:16:58.360 --> 01:17:01.360]   if any man is preaching to a gospel contrary to what you received,
[01:17:01.360 --> 01:17:04.360]   he is to be accursed."
[01:17:04.360 --> 01:17:06.360]   Strong, strong language that we heard.
[01:17:06.360 --> 01:17:08.360]   And by way of this, I just want to say,
[01:17:09.360 --> 01:17:11.360]   it was very, very convicting for us in our last session
[01:17:11.360 --> 01:17:14.360]   that we were challenged there has to be a level
[01:17:14.360 --> 01:17:19.360]   of faithfulness and accuracy to the gospel of Christ, amen?
[01:17:19.360 --> 01:17:22.360]   There has to be a level of faithfulness and accuracy
[01:17:22.360 --> 01:17:24.360]   to all that we find in Scripture.
[01:17:24.360 --> 01:17:29.360]   It is our job and duty to make sure that we're digging and studying
[01:17:29.360 --> 01:17:31.360]   and then to be as loyal as possible.
[01:17:31.360 --> 01:17:34.360]   And yes, maybe there are those who will actually
[01:17:34.360 --> 01:17:36.360]   discourage us from doing that.
[01:17:37.360 --> 01:17:38.360]   Actually, I feel like the way that we're discouraged
[01:17:38.360 --> 01:17:41.360]   is people saying, "Why do you study the Bible so much?
[01:17:41.360 --> 01:17:44.360]   It's like you idolize the Bible and not Jesus.
[01:17:44.360 --> 01:17:48.360]   Oh my gosh, you're all about accuracy and make it biblical.
[01:17:48.360 --> 01:17:50.360]   In the end, you're just causing division.
[01:17:50.360 --> 01:17:52.360]   What are you doing?"
[01:17:52.360 --> 01:17:55.360]   I feel like to us, it's like a weird perversion that way to us.
[01:17:55.360 --> 01:17:58.360]   And maybe some of them are accusing you like,
[01:17:58.360 --> 01:18:03.360]   "I bet your pastor is talking all cultish and preparing you like,
[01:18:03.360 --> 01:18:06.360]   oh, you know, you're going to be persecuted by this and that
[01:18:06.360 --> 01:18:07.360]   and you're like, oh yeah."
[01:18:07.360 --> 01:18:13.360]   But actually for us, the accuracy and hanging on every word of Jesus
[01:18:13.360 --> 01:18:15.360]   is to us our love for the Lord.
[01:18:15.360 --> 01:18:20.360]   It's our appreciation that what God has given to us in the gospel
[01:18:20.360 --> 01:18:23.360]   is something that we will dare not pervert, amen?
[01:18:23.360 --> 01:18:28.360]   So with that said, Apostle Paul talking about how important
[01:18:28.360 --> 01:18:32.360]   the message is, went on a long kind of rehearsing
[01:18:33.360 --> 01:18:36.360]   of his journey, of the way that he got his message.
[01:18:36.360 --> 01:18:38.360]   And he said, "You know my life. You know my message.
[01:18:38.360 --> 01:18:40.360]   You know my ministry. You know where I've been.
[01:18:40.360 --> 01:18:42.360]   You know what happened in Jerusalem.
[01:18:42.360 --> 01:18:45.360]   And you know that my message came from...
[01:18:45.360 --> 01:18:47.360]   And the answer is...
[01:18:47.360 --> 01:18:51.360]   Yes?
[01:18:51.360 --> 01:18:54.360]   Yes. Say it with confidence.
[01:18:54.360 --> 01:18:57.360]   From Christ directly, from God.
[01:18:57.360 --> 01:18:59.360]   He did not get it from any man.
[01:18:59.360 --> 01:19:02.360]   And that was a big portion of the text that we studied.
[01:19:02.360 --> 01:19:05.360]   And then he started to teach and explain
[01:19:05.360 --> 01:19:09.360]   that not by law, but justification is by Christ, by the Spirit.
[01:19:09.360 --> 01:19:11.360]   It has to be by faith.
[01:19:11.360 --> 01:19:16.360]   And here we get the passage in Galatians 2, 19 through 21,
[01:19:16.360 --> 01:19:19.360]   which probably a lot of you have devoted to memory.
[01:19:19.360 --> 01:19:21.360]   It's totally worth devoting to memory.
[01:19:21.360 --> 01:19:23.360]   "For through the law I died for the law,
[01:19:23.360 --> 01:19:25.360]   so that I might live to God.
[01:19:25.360 --> 01:19:27.360]   I have been crucified with Christ.
[01:19:27.360 --> 01:19:29.360]   It is no longer I who live,
[01:19:30.360 --> 01:19:32.360]   but Christ lives in me.
[01:19:32.360 --> 01:19:34.360]   And the life which I now live in the flesh,
[01:19:34.360 --> 01:19:36.360]   I live by the faith in the Son of God,
[01:19:36.360 --> 01:19:39.360]   who loved me and gave himself up for me.
[01:19:39.360 --> 01:19:41.360]   I do not nullify the grace of God,
[01:19:41.360 --> 01:19:44.360]   for if righteousness came through the law,
[01:19:44.360 --> 01:19:47.360]   then Christ died needlessly."
[01:19:47.360 --> 01:19:51.360]   So we have this pivotal passage.
[01:19:51.360 --> 01:19:57.360]   And then we left off here in chapter 3, verse 22 to 29,
[01:19:58.360 --> 01:20:01.360]   where it says, "But the scripture has shut up everyone under sin,
[01:20:01.360 --> 01:20:03.360]   so that the promise by faith in Christ Jesus
[01:20:03.360 --> 01:20:05.360]   might be given to those who believe.
[01:20:05.360 --> 01:20:08.360]   But before faith came, explain to us,
[01:20:08.360 --> 01:20:10.360]   what is the role of the law then?
[01:20:10.360 --> 01:20:12.360]   Is the law bad?"
[01:20:12.360 --> 01:20:14.360]   It says, "No, we were kept in custody under the law,
[01:20:14.360 --> 01:20:17.360]   being shut up to the faith, which was later to be revealed.
[01:20:17.360 --> 01:20:21.360]   Therefore, the law has become our tutor
[01:20:21.360 --> 01:20:23.360]   to lead us to Christ,
[01:20:23.360 --> 01:20:25.360]   so that we may be justified by faith.
[01:20:25.360 --> 01:20:27.360]   But now that faith has come,
[01:20:27.360 --> 01:20:29.360]   we are no longer under a tutor,
[01:20:29.360 --> 01:20:33.360]   for you are all sons of God through faith in Christ Jesus."
[01:20:33.360 --> 01:20:37.360]   That was the last portion that we studied in the previous text.
[01:20:37.360 --> 01:20:42.360]   Then looking forward, in preview of chapters 5 through 6,
[01:20:42.360 --> 01:20:45.360]   we are hitting the latter half,
[01:20:45.360 --> 01:20:47.360]   and I want to ask you this question again.
[01:20:47.360 --> 01:20:51.360]   How do you feel like the latter half reads in terms of tone?
[01:20:51.360 --> 01:20:53.360]   When you look at chapters 4 through 6,
[01:20:53.360 --> 01:20:55.360]   what is the feel?
[01:20:56.360 --> 01:20:57.360]   Any volunteers?
[01:20:57.360 --> 01:21:02.360]   I'm going to pick on the tables right in the front row, okay?
[01:21:02.360 --> 01:21:08.360]   Tim, what do you think?
[01:21:08.360 --> 01:21:18.360]   You want to do a pass?
[01:21:18.360 --> 01:21:20.360]   All right.
[01:21:20.360 --> 01:21:22.360]   What do you think, Isaac?
[01:21:23.360 --> 01:21:25.360]   I would say maybe more on the encouraging side.
[01:21:25.360 --> 01:21:27.360]   More encouraging side?
[01:21:27.360 --> 01:21:29.360]   Hmm.
[01:21:29.360 --> 01:21:33.360]   Because what I read
[01:21:33.360 --> 01:21:39.360]   was a whole lot of, "Man, I fear that I've labored in vain."
[01:21:39.360 --> 01:21:42.360]   There was a lot of pleading, a lot of begging.
[01:21:42.360 --> 01:21:45.360]   Like, "I beg you. Who disturbed you?"
[01:21:45.360 --> 01:21:47.360]   And then this question of like,
[01:21:47.360 --> 01:21:49.360]   where is that sense of feeling blessed?
[01:21:50.360 --> 01:21:53.360]   Where is your celebration, knowing what you have?
[01:21:53.360 --> 01:21:56.360]   And then he even says, "I'm perplexed by you," right?
[01:21:56.360 --> 01:21:59.360]   So in that way, encouraging, yes.
[01:21:59.360 --> 01:22:01.360]   It's a bit of a...
[01:22:01.360 --> 01:22:05.360]   It's a little bit of more of that kind of rebuking,
[01:22:05.360 --> 01:22:07.360]   still like frustration.
[01:22:07.360 --> 01:22:09.360]   And I'm making a point of that
[01:22:09.360 --> 01:22:12.360]   because as I was trying to meditate through,
[01:22:12.360 --> 01:22:14.360]   yeah, this passage or this text,
[01:22:14.360 --> 01:22:17.360]   the book is actually quite argumentative.
[01:22:18.360 --> 01:22:20.360]   There's a lot of arguments within the text, yes?
[01:22:20.360 --> 01:22:25.360]   And so I want you to know that as a preview of what's to come,
[01:22:25.360 --> 01:22:28.360]   actually one-third of what we'll study this session
[01:22:28.360 --> 01:22:32.360]   is going to still sound heavy doctrine and heavy argumentative,
[01:22:32.360 --> 01:22:34.360]   trying to reason with you.
[01:22:34.360 --> 01:22:36.360]   This doesn't make sense if you do this.
[01:22:36.360 --> 01:22:38.360]   And then there's a little bit of the,
[01:22:38.360 --> 01:22:40.360]   "How dare you? What are you thinking?"
[01:22:40.360 --> 01:22:43.360]   kind of feel to Apostle Paul's preaching.
[01:22:43.360 --> 01:22:45.360]   And I'm going to comment on that a little bit later.
[01:22:47.360 --> 01:22:49.360]   I'm actually giving you a little bit of the...
[01:22:49.360 --> 01:22:52.360]   Also, I'll post, just like Pastor Peter Chung did,
[01:22:52.360 --> 01:22:54.360]   I'll post the slides.
[01:22:54.360 --> 01:22:56.360]   But when you look at Chapter 4,
[01:22:56.360 --> 01:22:59.360]   he describes what we have in Christ
[01:22:59.360 --> 01:23:01.360]   as a privilege of being adopted.
[01:23:01.360 --> 01:23:04.360]   And then he starts asking, "So what's going on?"
[01:23:04.360 --> 01:23:06.360]   Right?
[01:23:06.360 --> 01:23:08.360]   And then he starts to reason that
[01:23:08.360 --> 01:23:10.360]   through the Old Testament example,
[01:23:10.360 --> 01:23:12.360]   but also just the lineage of the fact
[01:23:12.360 --> 01:23:14.360]   that there was two lines.
[01:23:15.360 --> 01:23:17.360]   And then he pushes the fact that we're free.
[01:23:17.360 --> 01:23:19.360]   And then so he challenges and says,
[01:23:19.360 --> 01:23:21.360]   "We must stand firm."
[01:23:21.360 --> 01:23:25.360]   Pay special attention to the concepts
[01:23:25.360 --> 01:23:27.360]   of freedom as children of God
[01:23:27.360 --> 01:23:30.360]   in this next segment that we'll be studying.
[01:23:30.360 --> 01:23:32.360]   In the middle of it,
[01:23:32.360 --> 01:23:35.360]   he'll give the challenges of what that all means
[01:23:35.360 --> 01:23:37.360]   and how it is to be played out,
[01:23:37.360 --> 01:23:40.360]   that as we're not under the law but rather free,
[01:23:40.360 --> 01:23:42.360]   we're being moved by the Spirit.
[01:23:43.360 --> 01:23:44.360]   And so the idea is that we're going to be
