
[00:00:00.000 --> 00:00:03.160]   (audience chattering)
[01:38:18.220 --> 01:38:23.220]   that's an opportunity for you guys to come fellowship as well.
[01:38:23.220 --> 01:38:39.220]   And then the family ministry, you have a picnic at Sunday the 19th -- Sunday the 19th at 1130, I think.
[01:38:39.220 --> 01:38:41.220]   But let's check that, okay?
[01:38:41.220 --> 01:38:44.220]   So there's a picnic coming up, okay?
[01:38:44.220 --> 01:38:52.220]   We have three weeks of Bible study left, and you're going to start hearing announcements for the next Bible study.
[01:38:52.220 --> 01:38:54.220]   We haven't determined the book.
[01:38:54.220 --> 01:39:01.220]   We haven't determined too many of the details outside of the fact that it's going to start on August 28th, okay?
[01:39:01.220 --> 01:39:08.220]   So if you have wanderlust and you want to travel and you want to use your summer vacation, do that before the 28th, okay?
[01:39:08.220 --> 01:39:14.220]   So for the August 28th, for 13 weeks, we're going to be having our next round of Bible studies.
[01:39:14.220 --> 01:39:23.220]   And some of you guys really wait until the last minute to sign up for small group, and it's a logistical hassle, all right?
[01:39:23.220 --> 01:39:28.220]   So if you guys can sign up as soon as -- if you're a member, you should sign up for it
[01:39:28.220 --> 01:39:33.220]   because that's kind of an expectation on our part that we have for you.
[01:39:33.220 --> 01:39:39.220]   But the sign-ups are going to start coming out, so please do sign up way sooner than way later
[01:39:39.220 --> 01:39:47.220]   so that we can situate -- we can put you in the group that best suits your situation, all right?
[01:39:47.220 --> 01:39:52.220]   Okay, and here are the questions for the discussion.
[01:39:52.220 --> 01:39:56.220]   Thank you.
[01:39:56.220 --> 01:40:01.220]   [ Silence ]

