
[00:00:00.000 --> 00:00:06.200]   It's in Christ's name. Amen. As we enter into time of worship, you can stay seated so we can see the lyrics. Thank you.
[00:57:24.480 --> 00:57:28.480]   [SIDE CONVERSATION]
[00:57:28.480 --> 00:57:32.480]   [SIDE CONVERSATION]
[00:57:32.480 --> 00:57:36.480]   [SIDE CONVERSATION]
[00:57:36.480 --> 00:57:40.480]   [SIDE CONVERSATION]
[00:57:40.480 --> 00:57:44.480]   [SIDE CONVERSATION]
[00:57:45.480 --> 00:57:48.480]   [SIDE CONVERSATION]
[00:57:48.480 --> 00:57:52.480]   [SIDE CONVERSATION]
[00:57:52.480 --> 00:57:56.480]   [SIDE CONVERSATION]
[00:57:56.480 --> 00:58:00.480]   [SIDE CONVERSATION]
[00:58:00.480 --> 00:58:04.480]   [SIDE CONVERSATION]
[00:58:04.480 --> 00:58:08.480]   [SIDE CONVERSATION]
[00:58:08.480 --> 00:58:12.480]   [SIDE CONVERSATION]
[00:58:13.480 --> 00:58:16.480]   [SIDE CONVERSATION]
[00:58:16.480 --> 00:58:20.480]   [SIDE CONVERSATION]
[00:58:20.480 --> 00:58:24.480]   [SIDE CONVERSATION]
[00:58:24.480 --> 00:58:28.480]   [SIDE CONVERSATION]
[00:58:28.480 --> 00:58:32.480]   [SIDE CONVERSATION]
[00:58:32.480 --> 00:58:36.480]   [SIDE CONVERSATION]
[00:58:36.480 --> 00:58:40.480]   [SIDE CONVERSATION]
[00:58:41.480 --> 00:58:44.480]   [SIDE CONVERSATION]
[00:58:44.480 --> 00:58:48.480]   [SIDE CONVERSATION]
[00:58:48.480 --> 00:58:52.480]   [SIDE CONVERSATION]
[00:58:52.480 --> 00:58:56.480]   [SIDE CONVERSATION]
[00:58:56.480 --> 00:59:00.480]   [SIDE CONVERSATION]
[00:59:00.480 --> 00:59:04.480]   [SIDE CONVERSATION]
[00:59:04.480 --> 00:59:08.480]   [SIDE CONVERSATION]
[00:59:09.480 --> 00:59:12.480]   [SIDE CONVERSATION]
[00:59:12.480 --> 00:59:16.480]   [SIDE CONVERSATION]
[00:59:16.480 --> 00:59:20.480]   [SIDE CONVERSATION]
[00:59:20.480 --> 00:59:24.480]   [SIDE CONVERSATION]
[00:59:24.480 --> 00:59:28.480]   [SIDE CONVERSATION]
[00:59:28.480 --> 00:59:32.480]   [SIDE CONVERSATION]
[00:59:32.480 --> 00:59:36.480]   [SIDE CONVERSATION]
[00:59:37.480 --> 00:59:40.480]   [SIDE CONVERSATION]
[00:59:40.480 --> 00:59:44.480]   [SIDE CONVERSATION]
[00:59:44.480 --> 00:59:48.480]   [SIDE CONVERSATION]
[00:59:48.480 --> 00:59:52.480]   [SIDE CONVERSATION]
[00:59:52.480 --> 00:59:56.480]   [SIDE CONVERSATION]
[00:59:56.480 --> 01:00:00.480]   [SIDE CONVERSATION]
[01:00:00.480 --> 01:00:04.480]   [SIDE CONVERSATION]
[01:00:05.480 --> 01:00:08.480]   [SIDE CONVERSATION]
[01:00:08.480 --> 01:00:12.480]   [SIDE CONVERSATION]
[01:00:12.480 --> 01:00:16.480]   [SIDE CONVERSATION]
[01:00:16.480 --> 01:00:20.480]   [SIDE CONVERSATION]
[01:00:20.480 --> 01:00:24.480]   [SIDE CONVERSATION]
[01:00:24.480 --> 01:00:28.480]   [SIDE CONVERSATION]
[01:00:28.480 --> 01:00:32.480]   [SIDE CONVERSATION]
[01:00:33.480 --> 01:00:36.480]   [SIDE CONVERSATION]
[01:00:36.480 --> 01:00:40.480]   [SIDE CONVERSATION]
[01:00:40.480 --> 01:00:44.480]   [SIDE CONVERSATION]
[01:00:44.480 --> 01:00:48.480]   [SIDE CONVERSATION]
[01:00:48.480 --> 01:00:52.480]   [SIDE CONVERSATION]
[01:00:52.480 --> 01:00:56.480]   [SIDE CONVERSATION]
[01:00:56.480 --> 01:01:00.480]   [SIDE CONVERSATION]
[01:01:01.480 --> 01:01:04.480]   [SIDE CONVERSATION]
[01:01:04.480 --> 01:01:08.480]   [SIDE CONVERSATION]
[01:01:08.480 --> 01:01:12.480]   [SIDE CONVERSATION]
[01:01:12.480 --> 01:01:16.480]   [SIDE CONVERSATION]
[01:01:16.480 --> 01:01:20.480]   [SIDE CONVERSATION]
[01:01:20.480 --> 01:01:24.480]   [SIDE CONVERSATION]
[01:01:24.480 --> 01:01:28.480]   [SIDE CONVERSATION]
[01:01:29.480 --> 01:01:32.480]   [SIDE CONVERSATION]
[01:01:32.480 --> 01:01:36.480]   [SIDE CONVERSATION]
[01:01:36.480 --> 01:01:40.480]   [SIDE CONVERSATION]
[01:01:40.480 --> 01:01:44.480]   [SIDE CONVERSATION]
[01:01:44.480 --> 01:01:48.480]   [SIDE CONVERSATION]
[01:01:48.480 --> 01:01:52.480]   [SIDE CONVERSATION]
[01:01:52.480 --> 01:01:56.480]   [SIDE CONVERSATION]
[01:01:57.480 --> 01:02:00.480]   [SIDE CONVERSATION]
[01:02:00.480 --> 01:02:04.480]   [SIDE CONVERSATION]
[01:02:04.480 --> 01:02:08.480]   [SIDE CONVERSATION]
[01:02:08.480 --> 01:02:12.480]   [SIDE CONVERSATION]
[01:02:12.480 --> 01:02:16.480]   [SIDE CONVERSATION]
[01:02:16.480 --> 01:02:20.480]   [SIDE CONVERSATION]
[01:02:20.480 --> 01:02:24.480]   [SIDE CONVERSATION]
[01:02:25.480 --> 01:02:28.480]   [SIDE CONVERSATION]
[01:02:28.480 --> 01:02:32.480]   [SIDE CONVERSATION]
[01:02:32.480 --> 01:02:36.480]   [SIDE CONVERSATION]
[01:02:36.480 --> 01:02:40.480]   [SIDE CONVERSATION]
[01:02:40.480 --> 01:02:44.480]   [SIDE CONVERSATION]
[01:02:44.480 --> 01:02:48.480]   [SIDE CONVERSATION]
[01:02:48.480 --> 01:02:52.480]   [SIDE CONVERSATION]
[01:02:53.480 --> 01:02:56.480]   [SIDE CONVERSATION]
[01:02:56.480 --> 01:03:00.480]   [SIDE CONVERSATION]
[01:03:00.480 --> 01:03:04.480]   [SIDE CONVERSATION]
[01:03:04.480 --> 01:03:08.480]   [SIDE CONVERSATION]
[01:03:08.480 --> 01:03:12.480]   [SIDE CONVERSATION]
[01:03:12.480 --> 01:03:16.480]   [SIDE CONVERSATION]
[01:03:16.480 --> 01:03:20.480]   [SIDE CONVERSATION]
[01:03:21.480 --> 01:03:24.480]   [SIDE CONVERSATION]
[01:03:24.480 --> 01:03:28.480]   [SIDE CONVERSATION]
[01:03:28.480 --> 01:03:32.480]   [SIDE CONVERSATION]
[01:03:32.480 --> 01:03:36.480]   [SIDE CONVERSATION]
[01:03:36.480 --> 01:03:40.480]   [SIDE CONVERSATION]
[01:03:40.480 --> 01:03:44.480]   [SIDE CONVERSATION]
[01:03:44.480 --> 01:03:48.480]   [SIDE CONVERSATION]
[01:03:49.480 --> 01:03:52.480]   [SIDE CONVERSATION]
[01:03:52.480 --> 01:03:56.480]   [SIDE CONVERSATION]
[01:03:56.480 --> 01:04:00.480]   [SIDE CONVERSATION]
[01:04:00.480 --> 01:04:04.480]   [SIDE CONVERSATION]
[01:04:04.480 --> 01:04:08.480]   [SIDE CONVERSATION]
[01:04:08.480 --> 01:04:12.480]   [SIDE CONVERSATION]
[01:04:12.480 --> 01:04:16.480]   [SIDE CONVERSATION]
[01:04:17.480 --> 01:04:20.480]   [SIDE CONVERSATION]
[01:04:20.480 --> 01:04:24.480]   [SIDE CONVERSATION]
[01:04:24.480 --> 01:04:28.480]   [SIDE CONVERSATION]
[01:04:28.480 --> 01:04:32.480]   [SIDE CONVERSATION]
[01:04:32.480 --> 01:04:36.480]   [SIDE CONVERSATION]
[01:04:36.480 --> 01:04:40.480]   [SIDE CONVERSATION]
[01:04:40.480 --> 01:04:44.480]   [SIDE CONVERSATION]
[01:04:45.480 --> 01:04:48.480]   [SIDE CONVERSATION]
[01:04:48.480 --> 01:04:52.480]   [SIDE CONVERSATION]
[01:04:52.480 --> 01:04:56.480]   [SIDE CONVERSATION]
[01:04:56.480 --> 01:05:00.480]   [SIDE CONVERSATION]
[01:05:00.480 --> 01:05:04.480]   [SIDE CONVERSATION]
[01:05:04.480 --> 01:05:08.480]   [SIDE CONVERSATION]
[01:05:08.480 --> 01:05:12.480]   [SIDE CONVERSATION]
[01:05:13.480 --> 01:05:16.480]   [SIDE CONVERSATION]
[01:05:16.480 --> 01:05:20.480]   [SIDE CONVERSATION]
[01:05:20.480 --> 01:05:24.480]   [SIDE CONVERSATION]
[01:05:24.480 --> 01:05:28.480]   [SIDE CONVERSATION]
[01:05:28.480 --> 01:05:32.480]   [SIDE CONVERSATION]
[01:05:32.480 --> 01:05:36.480]   [SIDE CONVERSATION]
[01:05:36.480 --> 01:05:40.480]   [SIDE CONVERSATION]
[01:05:41.480 --> 01:05:44.480]   [SIDE CONVERSATION]
[01:05:44.480 --> 01:05:48.480]   [SIDE CONVERSATION]
[01:05:48.480 --> 01:05:52.480]   [SIDE CONVERSATION]
[01:05:52.480 --> 01:05:56.480]   [SIDE CONVERSATION]
[01:05:56.480 --> 01:06:00.480]   [SIDE CONVERSATION]
[01:06:00.480 --> 01:06:04.480]   [SIDE CONVERSATION]
[01:06:04.480 --> 01:06:08.480]   [SIDE CONVERSATION]
[01:06:09.480 --> 01:06:12.480]   [SIDE CONVERSATION]
[01:06:12.480 --> 01:06:16.480]   [SIDE CONVERSATION]
[01:06:16.480 --> 01:06:20.480]   [SIDE CONVERSATION]
[01:06:20.480 --> 01:06:24.480]   [SIDE CONVERSATION]
[01:06:24.480 --> 01:06:28.480]   [SIDE CONVERSATION]
[01:06:28.480 --> 01:06:32.480]   [SIDE CONVERSATION]
[01:06:32.480 --> 01:06:36.480]   [SIDE CONVERSATION]
[01:06:37.480 --> 01:06:40.480]   [SIDE CONVERSATION]
[01:06:40.480 --> 01:06:44.480]   [SIDE CONVERSATION]
[01:06:44.480 --> 01:06:48.480]   [SIDE CONVERSATION]
[01:06:48.480 --> 01:06:52.480]   [SIDE CONVERSATION]
[01:06:52.480 --> 01:06:56.480]   [SIDE CONVERSATION]
[01:06:56.480 --> 01:07:00.480]   [SIDE CONVERSATION]
[01:07:00.480 --> 01:07:04.480]   [SIDE CONVERSATION]
[01:07:05.480 --> 01:07:08.480]   [SIDE CONVERSATION]
[01:07:08.480 --> 01:07:12.480]   [SIDE CONVERSATION]
[01:07:12.480 --> 01:07:16.480]   [SIDE CONVERSATION]
[01:07:16.480 --> 01:07:20.480]   [SIDE CONVERSATION]
[01:07:20.480 --> 01:07:24.480]   [SIDE CONVERSATION]
[01:07:24.480 --> 01:07:28.480]   [SIDE CONVERSATION]
[01:07:28.480 --> 01:07:32.480]   [SIDE CONVERSATION]
[01:07:33.480 --> 01:07:36.480]   [SIDE CONVERSATION]
[01:07:36.480 --> 01:07:40.480]   [SIDE CONVERSATION]
[01:07:40.480 --> 01:07:44.480]   [SIDE CONVERSATION]
[01:07:44.480 --> 01:07:48.480]   [SIDE CONVERSATION]
[01:07:48.480 --> 01:07:52.480]   [SIDE CONVERSATION]
[01:07:52.480 --> 01:07:56.480]   [SIDE CONVERSATION]
[01:07:56.480 --> 01:08:00.480]   [SIDE CONVERSATION]
[01:08:01.480 --> 01:08:04.480]   [SIDE CONVERSATION]
[01:08:04.480 --> 01:08:08.480]   [SIDE CONVERSATION]
[01:08:08.480 --> 01:08:12.480]   [SIDE CONVERSATION]
[01:08:12.480 --> 01:08:16.480]   [SIDE CONVERSATION]
[01:08:16.480 --> 01:08:20.480]   [SIDE CONVERSATION]
[01:08:20.480 --> 01:08:24.480]   [SIDE CONVERSATION]
[01:08:24.480 --> 01:08:28.480]   [SIDE CONVERSATION]
[01:08:29.480 --> 01:08:32.480]   [SIDE CONVERSATION]
[01:08:32.480 --> 01:08:36.480]   [SIDE CONVERSATION]
[01:08:36.480 --> 01:08:40.480]   [SIDE CONVERSATION]
[01:08:40.480 --> 01:08:44.480]   [SIDE CONVERSATION]
[01:08:44.480 --> 01:08:48.480]   [SIDE CONVERSATION]
[01:08:48.480 --> 01:08:52.480]   [SIDE CONVERSATION]
[01:08:52.480 --> 01:08:56.480]   [SIDE CONVERSATION]
[01:08:57.480 --> 01:09:00.480]   [SIDE CONVERSATION]
[01:09:00.480 --> 01:09:04.480]   [SIDE CONVERSATION]
[01:09:04.480 --> 01:09:08.480]   [SIDE CONVERSATION]
[01:09:08.480 --> 01:09:12.480]   [SIDE CONVERSATION]
[01:09:12.480 --> 01:09:16.480]   [SIDE CONVERSATION]
[01:09:16.480 --> 01:09:20.480]   [SIDE CONVERSATION]
[01:09:20.480 --> 01:09:24.480]   [SIDE CONVERSATION]
[01:09:25.480 --> 01:09:28.480]   [SIDE CONVERSATION]
[01:09:28.480 --> 01:09:32.480]   [SIDE CONVERSATION]
[01:09:32.480 --> 01:09:36.480]   [SIDE CONVERSATION]
[01:09:36.480 --> 01:09:40.480]   [SIDE CONVERSATION]
[01:09:40.480 --> 01:09:44.480]   [SIDE CONVERSATION]
[01:09:44.480 --> 01:09:48.480]   [SIDE CONVERSATION]
[01:09:48.480 --> 01:09:52.480]   [SIDE CONVERSATION]
[01:09:53.480 --> 01:09:56.480]   [SIDE CONVERSATION]
[01:09:56.480 --> 01:10:00.480]   [SIDE CONVERSATION]
[01:10:00.480 --> 01:10:04.480]   [SIDE CONVERSATION]
[01:10:04.480 --> 01:10:08.480]   [SIDE CONVERSATION]
[01:10:08.480 --> 01:10:12.480]   [SIDE CONVERSATION]
[01:10:12.480 --> 01:10:16.480]   [SIDE CONVERSATION]
[01:10:16.480 --> 01:10:20.480]   [SIDE CONVERSATION]
[01:10:21.480 --> 01:10:24.480]   [SIDE CONVERSATION]
[01:10:24.480 --> 01:10:28.480]   [SIDE CONVERSATION]
[01:10:28.480 --> 01:10:32.480]   [SIDE CONVERSATION]
[01:10:32.480 --> 01:10:36.480]   [SIDE CONVERSATION]
[01:10:36.480 --> 01:10:40.480]   [SIDE CONVERSATION]
[01:10:40.480 --> 01:10:44.480]   [SIDE CONVERSATION]
[01:10:44.480 --> 01:10:48.480]   [SIDE CONVERSATION]
[01:10:49.480 --> 01:10:52.480]   [SIDE CONVERSATION]
[01:10:52.480 --> 01:10:56.480]   [SIDE CONVERSATION]
[01:10:56.480 --> 01:11:00.480]   [SIDE CONVERSATION]
[01:11:00.480 --> 01:11:04.480]   [SIDE CONVERSATION]
[01:11:04.480 --> 01:11:08.480]   [SIDE CONVERSATION]
[01:11:08.480 --> 01:11:12.480]   [SIDE CONVERSATION]
[01:11:12.480 --> 01:11:16.480]   [SIDE CONVERSATION]
[01:11:17.480 --> 01:11:20.480]   [SIDE CONVERSATION]
[01:11:20.480 --> 01:11:24.480]   [SIDE CONVERSATION]
[01:11:24.480 --> 01:11:28.480]   [SIDE CONVERSATION]
[01:11:28.480 --> 01:11:32.480]   [SIDE CONVERSATION]
[01:11:32.480 --> 01:11:36.480]   [SIDE CONVERSATION]
[01:11:36.480 --> 01:11:40.480]   [SIDE CONVERSATION]
[01:11:40.480 --> 01:11:44.480]   [SIDE CONVERSATION]
[01:11:45.480 --> 01:11:48.480]   [SIDE CONVERSATION]
[01:11:48.480 --> 01:11:52.480]   [SIDE CONVERSATION]
[01:11:52.480 --> 01:11:56.480]   [SIDE CONVERSATION]
[01:11:56.480 --> 01:12:00.480]   [SIDE CONVERSATION]
[01:12:00.480 --> 01:12:04.480]   [SIDE CONVERSATION]
[01:12:04.480 --> 01:12:08.480]   [SIDE CONVERSATION]
[01:12:08.480 --> 01:12:12.480]   [SIDE CONVERSATION]
[01:12:13.480 --> 01:12:16.480]   [SIDE CONVERSATION]
[01:12:16.480 --> 01:12:20.480]   [SIDE CONVERSATION]
[01:12:20.480 --> 01:12:24.480]   [SIDE CONVERSATION]
[01:12:24.480 --> 01:12:28.480]   [SIDE CONVERSATION]
[01:12:28.480 --> 01:12:32.480]   [SIDE CONVERSATION]
[01:12:32.480 --> 01:12:36.480]   [SIDE CONVERSATION]
[01:12:36.480 --> 01:12:40.480]   [SIDE CONVERSATION]
[01:12:41.480 --> 01:12:44.480]   [SIDE CONVERSATION]
[01:12:44.480 --> 01:12:48.480]   [SIDE CONVERSATION]
[01:12:48.480 --> 01:12:52.480]   [SIDE CONVERSATION]
[01:12:52.480 --> 01:12:56.480]   [SIDE CONVERSATION]
[01:12:56.480 --> 01:13:00.480]   [SIDE CONVERSATION]
[01:13:00.480 --> 01:13:04.480]   [SIDE CONVERSATION]
[01:13:04.480 --> 01:13:08.480]   [SIDE CONVERSATION]
[01:13:09.480 --> 01:13:12.480]   [SIDE CONVERSATION]
[01:13:12.480 --> 01:13:16.480]   [SIDE CONVERSATION]
[01:13:16.480 --> 01:13:20.480]   [SIDE CONVERSATION]
[01:13:20.480 --> 01:13:24.480]   [SIDE CONVERSATION]
[01:13:24.480 --> 01:13:28.480]   [SIDE CONVERSATION]
[01:13:28.480 --> 01:13:32.480]   [SIDE CONVERSATION]
[01:13:32.480 --> 01:13:36.480]   [SIDE CONVERSATION]
[01:13:37.480 --> 01:13:40.480]   [SIDE CONVERSATION]
[01:13:40.480 --> 01:13:44.480]   [SIDE CONVERSATION]
[01:13:44.480 --> 01:13:48.480]   [SIDE CONVERSATION]
[01:13:48.480 --> 01:13:52.480]   [SIDE CONVERSATION]
[01:13:52.480 --> 01:13:56.480]   [SIDE CONVERSATION]
[01:13:56.480 --> 01:14:00.480]   [SIDE CONVERSATION]
[01:14:00.480 --> 01:14:04.480]   [SIDE CONVERSATION]
[01:14:05.480 --> 01:14:08.480]   [SIDE CONVERSATION]
[01:14:08.480 --> 01:14:12.480]   [SIDE CONVERSATION]
[01:14:12.480 --> 01:14:16.480]   [SIDE CONVERSATION]
[01:14:16.480 --> 01:14:20.480]   [SIDE CONVERSATION]
[01:14:20.480 --> 01:14:24.480]   [SIDE CONVERSATION]
[01:14:24.480 --> 01:14:28.480]   [SIDE CONVERSATION]
[01:14:28.480 --> 01:14:32.480]   [SIDE CONVERSATION]
[01:14:33.480 --> 01:14:36.480]   [SIDE CONVERSATION]
[01:14:36.480 --> 01:14:40.480]   [SIDE CONVERSATION]
[01:14:40.480 --> 01:14:44.480]   [SIDE CONVERSATION]
[01:14:44.480 --> 01:14:48.480]   [SIDE CONVERSATION]
[01:14:48.480 --> 01:14:52.480]   [SIDE CONVERSATION]
[01:14:52.480 --> 01:14:56.480]   [SIDE CONVERSATION]
[01:14:56.480 --> 01:15:00.480]   [SIDE CONVERSATION]
[01:15:01.480 --> 01:15:04.480]   [SIDE CONVERSATION]
[01:15:04.480 --> 01:15:08.480]   [SIDE CONVERSATION]
[01:15:08.480 --> 01:15:12.480]   [SIDE CONVERSATION]
[01:15:12.480 --> 01:15:16.480]   [SIDE CONVERSATION]
[01:15:16.480 --> 01:15:20.480]   [SIDE CONVERSATION]
[01:15:20.480 --> 01:15:24.480]   [SIDE CONVERSATION]
[01:15:24.480 --> 01:15:28.480]   [SIDE CONVERSATION]
[01:15:29.480 --> 01:15:32.480]   [SIDE CONVERSATION]
[01:15:32.480 --> 01:15:36.480]   [SIDE CONVERSATION]
[01:15:36.480 --> 01:15:40.480]   [SIDE CONVERSATION]
[01:15:40.480 --> 01:15:44.480]   [SIDE CONVERSATION]
[01:15:44.480 --> 01:15:48.480]   [SIDE CONVERSATION]
[01:15:48.480 --> 01:15:52.480]   [SIDE CONVERSATION]
[01:15:52.480 --> 01:15:56.480]   [SIDE CONVERSATION]
[01:15:57.480 --> 01:16:00.480]   [SIDE CONVERSATION]
[01:16:00.480 --> 01:16:04.480]   [SIDE CONVERSATION]
[01:16:04.480 --> 01:16:08.480]   [SIDE CONVERSATION]
[01:16:08.480 --> 01:16:12.480]   [SIDE CONVERSATION]
[01:16:12.480 --> 01:16:16.480]   [SIDE CONVERSATION]
[01:16:16.480 --> 01:16:20.480]   [SIDE CONVERSATION]
[01:16:20.480 --> 01:16:24.480]   [SIDE CONVERSATION]
[01:16:25.480 --> 01:16:28.480]   [SIDE CONVERSATION]
[01:16:28.480 --> 01:16:32.480]   [SIDE CONVERSATION]
[01:16:32.480 --> 01:16:36.480]   [SIDE CONVERSATION]
[01:16:36.480 --> 01:16:40.480]   [SIDE CONVERSATION]
[01:16:40.480 --> 01:16:44.480]   [SIDE CONVERSATION]
[01:16:44.480 --> 01:16:48.480]   [SIDE CONVERSATION]
[01:16:48.480 --> 01:16:52.480]   [SIDE CONVERSATION]
[01:16:53.480 --> 01:16:56.480]   [SIDE CONVERSATION]
[01:16:56.480 --> 01:17:00.480]   [SIDE CONVERSATION]
[01:17:00.480 --> 01:17:04.480]   [SIDE CONVERSATION]
[01:17:04.480 --> 01:17:08.480]   [SIDE CONVERSATION]
[01:17:08.480 --> 01:17:12.480]   [SIDE CONVERSATION]
[01:17:12.480 --> 01:17:16.480]   [SIDE CONVERSATION]
[01:17:16.480 --> 01:17:20.480]   [SIDE CONVERSATION]
[01:17:21.480 --> 01:17:24.480]   [SIDE CONVERSATION]
[01:17:24.480 --> 01:17:28.480]   [SIDE CONVERSATION]
[01:17:28.480 --> 01:17:32.480]   [SIDE CONVERSATION]
[01:17:32.480 --> 01:17:36.480]   [SIDE CONVERSATION]
[01:17:36.480 --> 01:17:40.480]   [SIDE CONVERSATION]
[01:17:40.480 --> 01:17:44.480]   [SIDE CONVERSATION]
[01:17:44.480 --> 01:17:48.480]   [SIDE CONVERSATION]
[01:17:49.480 --> 01:17:52.480]   [SIDE CONVERSATION]
[01:17:52.480 --> 01:17:56.480]   [SIDE CONVERSATION]
[01:17:56.480 --> 01:18:00.480]   [SIDE CONVERSATION]
[01:18:00.480 --> 01:18:04.480]   [SIDE CONVERSATION]
[01:18:04.480 --> 01:18:08.480]   [SIDE CONVERSATION]
[01:18:08.480 --> 01:18:12.480]   [SIDE CONVERSATION]
[01:18:12.480 --> 01:18:16.480]   [SIDE CONVERSATION]
[01:18:17.480 --> 01:18:20.480]   [SIDE CONVERSATION]
[01:18:20.480 --> 01:18:24.480]   [SIDE CONVERSATION]
[01:18:24.480 --> 01:18:28.480]   [SIDE CONVERSATION]
[01:18:28.480 --> 01:18:32.480]   [SIDE CONVERSATION]
[01:18:32.480 --> 01:18:36.480]   [SIDE CONVERSATION]
[01:18:36.480 --> 01:18:40.480]   [SIDE CONVERSATION]
[01:18:40.480 --> 01:18:44.480]   [SIDE CONVERSATION]
[01:18:45.480 --> 01:18:48.480]   [SIDE CONVERSATION]
[01:18:48.480 --> 01:18:52.480]   [SIDE CONVERSATION]
[01:18:52.480 --> 01:18:56.480]   [SIDE CONVERSATION]
[01:18:56.480 --> 01:19:00.480]   [SIDE CONVERSATION]
[01:19:00.480 --> 01:19:04.480]   [SIDE CONVERSATION]
[01:19:04.480 --> 01:19:08.480]   [SIDE CONVERSATION]
[01:19:08.480 --> 01:19:12.480]   [SIDE CONVERSATION]
[01:19:13.480 --> 01:19:16.480]   [SIDE CONVERSATION]
[01:19:16.480 --> 01:19:20.480]   [SIDE CONVERSATION]
[01:19:20.480 --> 01:19:24.480]   [SIDE CONVERSATION]
[01:19:24.480 --> 01:19:28.480]   [SIDE CONVERSATION]
[01:19:28.480 --> 01:19:32.480]   [SIDE CONVERSATION]
[01:19:32.480 --> 01:19:36.480]   [SIDE CONVERSATION]
[01:19:36.480 --> 01:19:40.480]   [SIDE CONVERSATION]
[01:19:41.480 --> 01:19:44.480]   [SIDE CONVERSATION]
[01:19:44.480 --> 01:19:48.480]   [SIDE CONVERSATION]
[01:19:48.480 --> 01:19:52.480]   [SIDE CONVERSATION]
[01:19:52.480 --> 01:19:56.480]   [SIDE CONVERSATION]
[01:19:56.480 --> 01:20:00.480]   [SIDE CONVERSATION]
[01:20:00.480 --> 01:20:04.480]   [SIDE CONVERSATION]
[01:20:04.480 --> 01:20:08.480]   [SIDE CONVERSATION]
[01:20:09.480 --> 01:20:12.480]   [SIDE CONVERSATION]
[01:20:12.480 --> 01:20:16.480]   [SIDE CONVERSATION]
[01:20:16.480 --> 01:20:20.480]   [SIDE CONVERSATION]
[01:20:20.480 --> 01:20:24.480]   [SIDE CONVERSATION]
[01:20:24.480 --> 01:20:28.480]   [SIDE CONVERSATION]
[01:20:28.480 --> 01:20:32.480]   [SIDE CONVERSATION]
[01:20:32.480 --> 01:20:36.480]   [SIDE CONVERSATION]
[01:20:37.480 --> 01:20:40.480]   [SIDE CONVERSATION]
[01:20:40.480 --> 01:20:44.480]   [SIDE CONVERSATION]
[01:20:44.480 --> 01:20:48.480]   [SIDE CONVERSATION]
[01:20:48.480 --> 01:20:52.480]   [SIDE CONVERSATION]
[01:20:52.480 --> 01:20:56.480]   [SIDE CONVERSATION]
[01:20:56.480 --> 01:21:00.480]   [SIDE CONVERSATION]
[01:21:00.480 --> 01:21:04.480]   [SIDE CONVERSATION]
[01:21:05.480 --> 01:21:08.480]   [SIDE CONVERSATION]
[01:21:08.480 --> 01:21:12.480]   [SIDE CONVERSATION]
[01:21:12.480 --> 01:21:16.480]   [SIDE CONVERSATION]
[01:21:16.480 --> 01:21:20.480]   [SIDE CONVERSATION]
[01:21:20.480 --> 01:21:24.480]   [SIDE CONVERSATION]
[01:21:24.480 --> 01:21:28.480]   [SIDE CONVERSATION]
[01:21:28.480 --> 01:21:32.480]   [SIDE CONVERSATION]
[01:21:33.480 --> 01:21:36.480]   [SIDE CONVERSATION]
[01:21:36.480 --> 01:21:40.480]   [SIDE CONVERSATION]
[01:21:40.480 --> 01:21:44.480]   [SIDE CONVERSATION]
[01:21:44.480 --> 01:21:48.480]   [SIDE CONVERSATION]
[01:21:48.480 --> 01:21:52.480]   [SIDE CONVERSATION]
[01:21:52.480 --> 01:21:56.480]   [SIDE CONVERSATION]
[01:21:56.480 --> 01:22:00.480]   [SIDE CONVERSATION]
[01:22:01.480 --> 01:22:04.480]   [SIDE CONVERSATION]
[01:22:04.480 --> 01:22:08.480]   [SIDE CONVERSATION]
[01:22:08.480 --> 01:22:12.480]   [SIDE CONVERSATION]
[01:22:12.480 --> 01:22:16.480]   [SIDE CONVERSATION]
[01:22:16.480 --> 01:22:20.480]   [SIDE CONVERSATION]
[01:22:20.480 --> 01:22:24.480]   [SIDE CONVERSATION]
[01:22:24.480 --> 01:22:28.480]   [SIDE CONVERSATION]
[01:22:29.480 --> 01:22:32.480]   [SIDE CONVERSATION]
[01:22:32.480 --> 01:22:36.480]   [SIDE CONVERSATION]
[01:22:36.480 --> 01:22:40.480]   [SIDE CONVERSATION]
[01:22:40.480 --> 01:22:44.480]   [SIDE CONVERSATION]
[01:22:44.480 --> 01:22:48.480]   [SIDE CONVERSATION]
[01:22:48.480 --> 01:22:52.480]   [SIDE CONVERSATION]
[01:22:52.480 --> 01:22:56.480]   [SIDE CONVERSATION]
[01:22:57.480 --> 01:23:00.480]   [SIDE CONVERSATION]
[01:23:00.480 --> 01:23:04.480]   [SIDE CONVERSATION]
[01:23:04.480 --> 01:23:08.480]   [SIDE CONVERSATION]
[01:23:08.480 --> 01:23:12.480]   [SIDE CONVERSATION]
[01:23:12.480 --> 01:23:16.480]   [SIDE CONVERSATION]
[01:23:16.480 --> 01:23:20.480]   [SIDE CONVERSATION]
[01:23:20.480 --> 01:23:24.480]   [SIDE CONVERSATION]
[01:23:25.480 --> 01:23:28.480]   [SIDE CONVERSATION]
[01:23:28.480 --> 01:23:32.480]   [SIDE CONVERSATION]
[01:23:32.480 --> 01:23:36.480]   [SIDE CONVERSATION]
[01:23:36.480 --> 01:23:40.480]   [SIDE CONVERSATION]
[01:23:40.480 --> 01:23:44.480]   [SIDE CONVERSATION]
[01:23:44.480 --> 01:23:48.480]   [SIDE CONVERSATION]
[01:23:48.480 --> 01:23:52.480]   [SIDE CONVERSATION]
[01:23:53.480 --> 01:23:56.480]   [SIDE CONVERSATION]
