
[00:00:00.000 --> 00:00:05.160]   All right, good morning.
[00:49:35.100 --> 00:49:45.020]   it in and of itself may be wrong see but Jesus was not asking the disciples to do that Jesus
[00:49:45.020 --> 00:49:50.940]   didn't call these fishermen tax collectors these guys were easily divided saying I want
[00:49:50.940 --> 00:49:56.060]   to be better than this guy these guys these guys are gonna fail you but but I won't they
[00:49:56.060 --> 00:50:01.380]   were not the cream of the crop they were not the most educated they were not the most influential
[00:50:01.380 --> 00:50:07.660]   in fact they just failed miserably the biggest test in their life and you're gonna instruct
[00:50:07.660 --> 00:50:13.740]   them to go make disciples come on now I know you're sovereign but clearly you don't see
[00:50:13.740 --> 00:50:23.060]   what we see he didn't entrust it to his disciples he did it he entrusted to the Holy Spirit
[00:50:23.060 --> 00:50:28.740]   through the disciples that's the difference because the point that Jesus was trying to
[00:50:28.740 --> 00:50:33.500]   make is the same point that God has been trying to make through history he can use donkeys
[00:50:33.500 --> 00:50:41.020]   if he wanted to when the Pharisees said hey stop them from yelling out Hosanna Hosanna
[00:50:41.020 --> 00:50:48.820]   he says if they don't yell out the rocks will cry out in other words the key is not
[00:50:48.820 --> 00:50:57.380]   in them that they would look at these untrained men on uneducated men and that when they see
[00:50:57.380 --> 00:51:01.220]   the power coming through them through their preaching and through their working that people
[00:51:01.220 --> 00:51:05.180]   may look at them and say these were uneducated men these were just fishermen but they were
[00:51:05.180 --> 00:51:13.140]   clearly with the Lord in other words they were clearly remaining in Christ they depend
[00:51:13.140 --> 00:51:18.060]   on Christ that's why he says before he sends him out wait because when the Holy Spirit
[00:51:18.060 --> 00:51:24.820]   comes upon you you will be my disciple you will be my witnesses in Jerusalem Judea Samaria
[00:51:24.820 --> 00:51:30.540]   to the remotest part of the world he doesn't say try hard he's when the Holy Spirit comes
[00:51:30.540 --> 00:51:34.660]   this is going to happen so he wasn't entrusting it to them he was entrusting it to the Holy
[00:51:34.660 --> 00:51:43.780]   Spirit and he tells us to remain in the Spirit to continue in the Spirit again in Psalm 37
[00:51:43.780 --> 00:51:47.820]   for delight yourself in the Lord and he will give you the desires of your heart commit
[00:51:47.820 --> 00:51:54.260]   your way to the Lord trust also in him and he will do it he will do it he will bring
[00:51:54.260 --> 00:52:00.980]   forth your righteousness as a light and your judgment as the noon day so let me wrap up
[00:52:00.980 --> 00:52:07.140]   this morning with this at the end of all of this at the end of all these instructions
[00:52:07.140 --> 00:52:12.500]   about continuing the promise of the Holy Spirit and bearing fruit by remaining he says the
[00:52:12.500 --> 00:52:19.780]   reason why you need to do all of this John 15 7 if you abide in me and my words abide
[00:52:19.780 --> 00:52:28.460]   in you ask whatever you wish and it will be done for you when you are abiding in me right
[00:52:28.460 --> 00:52:33.540]   Christ says the reason why you're going to bear fruit is because you're going to be able
[00:52:33.540 --> 00:52:39.820]   to pray more effectively John 15 16 you did not choose me but I chose you and appointed
[00:52:39.820 --> 00:52:45.180]   you that you would go and bear fruit and that your fruit will remain so that whatever you
[00:52:45.180 --> 00:52:49.900]   ask of the Father in my name he may give to you in other words why do you need to bear
[00:52:49.900 --> 00:52:57.380]   fruit so that you may be able to pray more effectively again finally John 16 23 to 24
[00:52:57.380 --> 00:53:01.260]   and that day you will not question me about anything truly truly I say to you if you ask
[00:53:01.260 --> 00:53:07.500]   the Father for anything in my name he will give it to you until now you have asked for
[00:53:07.500 --> 00:53:14.900]   nothing in my name ask and you will receive so that your joy may be made full in other
[00:53:14.900 --> 00:53:24.500]   words the primary gift that God has given us for the purpose of bearing fruit is himself
[00:53:24.500 --> 00:53:30.500]   and the benefit of bearing fruit and abiding in him is that we may have effective prayer
[00:53:30.500 --> 00:53:38.780]   have more of him right isn't that crazy and that's why he says in verse 2 right in verse
[00:53:38.780 --> 00:53:42.880]   2 he says every branch in me that does not bear fruit he takes away in every branch that
[00:53:42.880 --> 00:53:47.940]   bears fruit he prunes that so that it may bear more fruit so you notice here he says
[00:53:47.940 --> 00:53:53.600]   bear fruit that you may bear more fruit that ultimately you may bear much fruit and that's
[00:53:53.600 --> 00:54:02.900]   exactly how a living plant is described the fourth seed that he multiplies his fruit 30
[00:54:02.900 --> 00:54:10.060]   60 a hundredfold how much of our joy comes from knowing and experiencing this fruit in
[00:54:10.060 --> 00:54:18.700]   our lives because we are we have learned the secret of being content is to remain in Christ
[00:54:18.700 --> 00:54:23.060]   think about all the things that we are concerned about today all the problems that we need
[00:54:23.060 --> 00:54:30.820]   to fix whether it's relational whether it's whether it's financial whatever it may be
[00:54:30.820 --> 00:54:37.220]   think about how easily we run to human means and thinking that you know we get that done
[00:54:37.220 --> 00:54:41.460]   then we can we can do some prayer but I don't have time to pray until I've done my part
[00:54:41.460 --> 00:54:48.800]   no he said you can't do your part until we first learn to abide in Christ so again my
[00:54:48.800 --> 00:54:54.660]   prayer is that this unique period of time that God has given us that before we run to
[00:54:54.660 --> 00:55:02.220]   anything else that we carefully examine where we're at are we truly remaining in Christ
[00:55:02.220 --> 00:55:07.980]   are we dwelling in Christ are we continuing in Christ and are we depending in Christ and
[00:55:07.980 --> 00:55:14.020]   I pray that as we pursue Christ with all our hearts that we may truly bear fruit 30 60
[00:55:14.020 --> 00:55:15.180]   a hundredfold let's pray

