
[00:00:00.000 --> 00:00:07.000]   [Music]
[00:42:58.300 --> 00:43:01.460]   "All things have been created through him, for him.
[00:43:01.460 --> 00:43:02.500]   "He is before all things,
[00:43:02.500 --> 00:43:04.740]   "and in him all things hold together."
[00:43:04.740 --> 00:43:11.020]   The same power that created the universe by his word
[00:43:11.020 --> 00:43:14.580]   is the same power that sustains us today.
[00:43:14.580 --> 00:43:16.580]   He didn't get tired.
[00:43:16.580 --> 00:43:19.940]   He said, "Well, he created the universe in six days,
[00:43:19.940 --> 00:43:22.740]   "and then he rested on the seventh day."
[00:43:22.740 --> 00:43:25.060]   So he must have gotten tired.
[00:43:25.060 --> 00:43:25.900]   He needed to recover.
[00:43:25.900 --> 00:43:28.740]   Even God needed to rest.
[00:43:28.740 --> 00:43:29.780]   It's blasphemy.
[00:43:29.780 --> 00:43:32.340]   That Sabbath that he's talking about,
[00:43:32.340 --> 00:43:34.340]   isn't he resting so he should recuperate
[00:43:34.340 --> 00:43:39.340]   because like us, we get tired and we need to take a nap.
[00:43:39.340 --> 00:43:41.540]   We need to re-energize so he can start over on Monday.
[00:43:41.540 --> 00:43:44.500]   That's not what Sabbath means.
[00:43:44.500 --> 00:43:47.580]   Sabbath means that he is spiritually,
[00:43:47.580 --> 00:43:48.900]   in every way, he's resting.
[00:43:48.900 --> 00:43:50.180]   It doesn't mean he's not working.
[00:43:50.180 --> 00:43:52.020]   It doesn't mean that he needs to recuperate.
[00:43:52.020 --> 00:43:53.980]   It means that there is peace.
[00:43:55.180 --> 00:43:56.860]   Peace, that's what he created.
[00:43:56.860 --> 00:43:58.580]   That's what he brought us into,
[00:43:58.580 --> 00:44:01.380]   and that's what was broken, peace.
[00:44:01.380 --> 00:44:05.980]   Now where this immutability is so important,
[00:44:05.980 --> 00:44:09.020]   or immutability and his omnipotence is so important,
[00:44:09.020 --> 00:44:11.380]   you know, when you desire something so much,
[00:44:11.380 --> 00:44:15.420]   and you can't fulfill it by your own power,
[00:44:15.420 --> 00:44:18.940]   that's when we become desperate for Christ, right?
[00:44:18.940 --> 00:44:22.180]   Somebody is sick, and you're crying out to God
[00:44:22.180 --> 00:44:23.540]   because you have no power.
[00:44:24.900 --> 00:44:27.020]   If you've raised children, you know,
[00:44:27.020 --> 00:44:29.640]   I remember when our children were younger,
[00:44:29.640 --> 00:44:31.260]   and they would come back from school and say,
[00:44:31.260 --> 00:44:33.860]   "Hey, somebody picked on me."
[00:44:33.860 --> 00:44:36.660]   And again, being from an immigrant family,
[00:44:36.660 --> 00:44:39.100]   moving at a new school every single year,
[00:44:39.100 --> 00:44:42.940]   and having to defend myself, and so hyper-sensitive to that.
[00:44:42.940 --> 00:44:47.540]   And I remember like, what can I do to help?
[00:44:47.540 --> 00:44:51.940]   You know, I wanted to teach them how to box.
[00:44:51.940 --> 00:44:55.060]   If MMA was popular, then I would teach them some MMA moves,
[00:44:55.060 --> 00:44:57.060]   that this is what I would do.
[00:44:57.060 --> 00:44:59.220]   But at the core of who we are,
[00:44:59.220 --> 00:45:01.060]   like, I wish I could take your place.
[00:45:01.060 --> 00:45:04.340]   I wish I could take away your pain.
[00:45:04.340 --> 00:45:06.780]   I wish I could change your circumstance.
[00:45:06.780 --> 00:45:08.920]   There's stuff that even now,
[00:45:08.920 --> 00:45:11.340]   that some of you guys are going through,
[00:45:11.340 --> 00:45:13.140]   some of the struggles that you have.
[00:45:13.140 --> 00:45:15.940]   And as we pray, and as we wrestle,
[00:45:15.940 --> 00:45:19.200]   I wish I could somehow just click a button,
[00:45:19.200 --> 00:45:21.620]   and do something, and take away some of that pain,
[00:45:21.620 --> 00:45:23.340]   and have no power.
[00:45:23.340 --> 00:45:29.220]   As much as I care, as much as I desire,
[00:45:29.220 --> 00:45:30.560]   I don't have that power.
[00:45:30.560 --> 00:45:36.640]   And the longer I live, the more I'm aware of that.
[00:45:36.640 --> 00:45:40.000]   See, in order for God to be able to fulfill his promise,
[00:45:40.000 --> 00:45:43.100]   he has to be omnipotent, and only God is omnipotent.
[00:45:43.100 --> 00:45:44.700]   And in order for him to be immutable,
[00:45:44.700 --> 00:45:46.700]   he needs to be omnipotent as well.
[00:45:46.700 --> 00:45:48.900]   But fourth and finally, Jesus is immutable
[00:45:48.900 --> 00:45:51.100]   because he is all-knowing, he is omniscient.
[00:45:51.100 --> 00:45:52.860]   He knows all things.
[00:45:52.860 --> 00:45:55.260]   Psalm 147, verse five said,
[00:45:55.260 --> 00:45:57.300]   "Great is our Lord, and abundant in strength.
[00:45:57.300 --> 00:46:00.180]   His understanding is infinite."
[00:46:00.180 --> 00:46:05.720]   Everything that he has done was based upon all knowledge.
[00:46:05.720 --> 00:46:09.940]   There's nothing that surprises him because he is omniscient.
[00:46:09.940 --> 00:46:14.480]   So everything that he has promised in the past,
[00:46:14.480 --> 00:46:16.020]   everything he is doing now,
[00:46:16.020 --> 00:46:18.340]   and everything he will fulfill in the future,
[00:46:18.340 --> 00:46:23.340]   is based upon all knowledge because he is omniscient.
[00:46:23.340 --> 00:46:27.300]   If it was not based on his omniscience,
[00:46:27.300 --> 00:46:29.460]   the more he finds out about the future,
[00:46:29.460 --> 00:46:31.700]   the more understanding that he has,
[00:46:31.700 --> 00:46:34.620]   he'll change his mind, just like we do, right?
[00:46:34.620 --> 00:46:40.040]   How many of us, if we were to turn the clock back 10 years,
[00:46:40.040 --> 00:46:41.440]   would do things differently?
[00:46:41.440 --> 00:46:43.320]   Every single one of us.
[00:46:43.320 --> 00:46:47.260]   There's a reason why we have New Year's resolution,
[00:46:47.260 --> 00:46:50.380]   because based upon the knowledge that I have now,
[00:46:50.380 --> 00:46:51.880]   I would do things differently.
[00:46:51.880 --> 00:46:55.720]   And usually the people who have the biggest opinions,
[00:46:55.720 --> 00:46:59.260]   the seniors in college, right,
[00:46:59.260 --> 00:47:01.260]   have so much to say to the freshmen,
[00:47:01.260 --> 00:47:05.300]   because you've experienced four years of college,
[00:47:05.300 --> 00:47:07.060]   and it's like, "Don't do that.
[00:47:07.060 --> 00:47:09.740]   Don't take 20 units, right?
[00:47:09.740 --> 00:47:11.440]   Don't get classes at 8 a.m.
[00:47:11.440 --> 00:47:12.740]   You're not gonna make it."
[00:47:12.740 --> 00:47:14.420]   (audience laughing)
[00:47:14.420 --> 00:47:15.860]   And so, because they have four years,
[00:47:15.860 --> 00:47:17.620]   so if they were to reverse the clock back,
[00:47:17.620 --> 00:47:19.140]   they would probably live their freshman year
[00:47:19.140 --> 00:47:21.020]   a little bit differently.
[00:47:21.020 --> 00:47:23.380]   Those of you who graduated and who are working,
[00:47:23.380 --> 00:47:25.420]   now that you know what work life is like,
[00:47:25.420 --> 00:47:29.340]   hold on to college for dear life.
[00:47:29.340 --> 00:47:31.700]   Don't be so eager to get out.
[00:47:31.700 --> 00:47:33.580]   It was so good then, right?
[00:47:33.580 --> 00:47:35.220]   Every stage of life, we look back,
[00:47:35.220 --> 00:47:38.820]   because you have gained more knowledge, right?
[00:47:38.820 --> 00:47:40.540]   You get married, and then you tell the singles,
[00:47:40.540 --> 00:47:42.020]   "Hey, don't be so eager."
[00:47:42.020 --> 00:47:45.300]   Not that marriage is bad.
[00:47:46.020 --> 00:47:49.300]   But singleness is good, too, right?
[00:47:49.300 --> 00:47:50.700]   They say, "Oh, we wanna have kids."
[00:47:50.700 --> 00:47:52.740]   It's like, "Hey, don't rush it.
[00:47:52.740 --> 00:47:53.660]   Enjoy what you have."
[00:47:53.660 --> 00:47:56.180]   So every stage of life, we have things that,
[00:47:56.180 --> 00:47:59.220]   because we've gained more knowledge, more experience,
[00:47:59.220 --> 00:48:00.500]   we look back and it says,
[00:48:00.500 --> 00:48:04.100]   "That knowledge caused us to look at that circumstance,
[00:48:04.100 --> 00:48:06.660]   and I would do things differently."
[00:48:06.660 --> 00:48:08.460]   Even in our deathbed, every single person
[00:48:08.460 --> 00:48:10.160]   will look back at their life and say,
[00:48:10.160 --> 00:48:12.540]   "Now that I've accumulated this knowledge,
[00:48:12.540 --> 00:48:14.860]   I would live my life differently."
[00:48:14.860 --> 00:48:17.540]   Because we didn't have that knowledge at that time.
[00:48:17.540 --> 00:48:19.820]   In order for an individual to be immutable,
[00:48:19.820 --> 00:48:22.380]   he needs to have all knowledge.
[00:48:22.380 --> 00:48:24.180]   That he doesn't have more knowledge
[00:48:24.180 --> 00:48:26.500]   a thousand years later, 10,000 years later,
[00:48:26.500 --> 00:48:28.180]   because everything that he does
[00:48:28.180 --> 00:48:30.700]   is based upon perfect knowledge.
[00:48:30.700 --> 00:48:32.300]   He is omniscient.
[00:48:32.300 --> 00:48:34.260]   And that's why it says, 1 John 3:20,
[00:48:34.260 --> 00:48:36.260]   "In whatever heart condemns us,
[00:48:36.260 --> 00:48:40.940]   our God is greater than our hearts and knows all things."
[00:48:40.940 --> 00:48:41.860]   He knows all things.
[00:48:41.860 --> 00:48:42.920]   Psalm 139, verse four,
[00:48:42.920 --> 00:48:44.640]   "Even before there is a word on my tongue,
[00:48:44.640 --> 00:48:47.300]   behold, O Lord, you know it all."
[00:48:47.300 --> 00:48:51.700]   He does not change.
[00:48:51.700 --> 00:48:54.220]   Now, all of these four qualities
[00:48:54.220 --> 00:48:57.360]   are necessary for God to be immutable.
[00:48:57.360 --> 00:49:01.300]   He needs to be independent, he needs to be perfect.
[00:49:01.300 --> 00:49:04.180]   He needs to be omnipotent, and he needs to be omniscient.
[00:49:04.180 --> 00:49:06.260]   So that's why that statement in verse eight
[00:49:06.260 --> 00:49:08.700]   can only be applied to God himself,
[00:49:08.700 --> 00:49:11.180]   'cause only God himself is immutable.
[00:49:12.860 --> 00:49:14.720]   So what does this have to do with what he's trying to say
[00:49:14.720 --> 00:49:16.020]   here, not to drift?
[00:49:16.020 --> 00:49:22.120]   Everything that we know of Christ
[00:49:22.120 --> 00:49:26.020]   and his sacrifice for us means it's immutable.
[00:49:26.020 --> 00:49:30.240]   His love for us is immutable.
[00:49:30.240 --> 00:49:35.140]   His love for us is based upon his perfection.
[00:49:35.140 --> 00:49:38.720]   In Malachi 3, 6, it says,
[00:49:38.720 --> 00:49:40.280]   "For I, the Lord, do not change.
[00:49:40.280 --> 00:49:43.460]   Therefore, you, O sons of Jacob, are not consumed."
[00:49:43.460 --> 00:49:45.740]   Because he didn't change his mind,
[00:49:45.740 --> 00:49:47.220]   he didn't make a decision,
[00:49:47.220 --> 00:49:48.300]   and then something inside of him is like,
[00:49:48.300 --> 00:49:50.260]   "I don't love these people anymore.
[00:49:50.260 --> 00:49:51.620]   I'm so tired of this."
[00:49:51.620 --> 00:49:56.780]   So his love for us, his choosing of us, is immutable.
[00:49:56.780 --> 00:49:59.860]   That's why even though you can misapply it
[00:49:59.860 --> 00:50:02.340]   and people abuse this term,
[00:50:02.340 --> 00:50:04.660]   but the statement in itself is true.
[00:50:04.660 --> 00:50:06.700]   One saved, always saved.
[00:50:07.680 --> 00:50:10.560]   Because our salvation justification
[00:50:10.560 --> 00:50:13.380]   is based upon his perfection.
[00:50:13.380 --> 00:50:17.500]   And he doesn't change, he doesn't change his mind
[00:50:17.500 --> 00:50:19.200]   10 years later, 15 years later.
[00:50:19.200 --> 00:50:23.320]   So his love for us is immutable because he is perfect.
[00:50:23.320 --> 00:50:28.320]   God's love for us does not change because of circumstance.
[00:50:28.320 --> 00:50:32.520]   When Jesus says, "I will build my church
[00:50:32.520 --> 00:50:35.920]   and the gates of Hades will not prevail against it."
[00:50:35.920 --> 00:50:37.820]   If you think about church history,
[00:50:37.820 --> 00:50:43.680]   if it was based upon our will, our purpose,
[00:50:43.680 --> 00:50:46.840]   I mean, God would have changed his mind a long time ago.
[00:50:46.840 --> 00:50:48.100]   I don't think we would have ever made it
[00:50:48.100 --> 00:50:49.340]   out of the first century.
[00:50:49.340 --> 00:50:51.660]   We would have never made it out.
[00:50:51.660 --> 00:50:54.780]   But think about how in the 2,000 years of church history,
[00:50:54.780 --> 00:50:57.500]   the kind of chaos that we've seen.
[00:50:57.500 --> 00:51:00.160]   Church actually killed people
[00:51:00.160 --> 00:51:02.780]   who wanted to translate the Bible for us,
[00:51:02.780 --> 00:51:03.900]   burned them at the stake.
[00:51:03.900 --> 00:51:05.260]   And if anybody questioned them,
[00:51:05.260 --> 00:51:07.140]   they brought in the Inquisition.
[00:51:07.140 --> 00:51:09.700]   And if you go against us, we'll torture you.
[00:51:09.700 --> 00:51:11.700]   And then because they were greedy for gain,
[00:51:11.700 --> 00:51:13.180]   they started selling indulgences
[00:51:13.180 --> 00:51:14.720]   so that they can become rich.
[00:51:14.720 --> 00:51:16.500]   All kinds of stuff came inside the church.
[00:51:16.500 --> 00:51:19.220]   And even today, there's all kinds of chaos in the church.
[00:51:19.220 --> 00:51:20.540]   If it was based upon us,
[00:51:20.540 --> 00:51:22.800]   that promise would have been broken.
[00:51:22.800 --> 00:51:25.700]   It would have never made it out the first century.
[00:51:25.700 --> 00:51:29.720]   But God's purpose does not change based on circumstance.
[00:51:30.940 --> 00:51:35.260]   And we anchor with his promise because he is immutable,
[00:51:35.260 --> 00:51:39.160]   because he is independent, because he is I am.
[00:51:39.160 --> 00:51:44.200]   And what he says, he fulfills because he does not change.
[00:51:44.200 --> 00:51:49.700]   God's love for us is sustained by his power.
[00:51:49.700 --> 00:51:52.620]   Isaiah 46, 9 through 11 says,
[00:51:52.620 --> 00:51:54.380]   "Remember the former things long past,
[00:51:54.380 --> 00:51:57.360]   "for I am God and there is no other.
[00:51:57.360 --> 00:51:59.020]   "I am God and there is no one like me,
[00:51:59.020 --> 00:52:00.560]   "declaring the end from the beginning
[00:52:00.560 --> 00:52:03.940]   "and from ancient times things which have not been done,
[00:52:03.940 --> 00:52:06.380]   "saying my purpose will be established
[00:52:06.380 --> 00:52:08.880]   "and I will accomplish my good pleasure.
[00:52:08.880 --> 00:52:10.500]   "Calling a bird, pray from the east,
[00:52:10.500 --> 00:52:13.220]   "a man of my purpose from far country.
[00:52:13.220 --> 00:52:15.560]   "Truly I have spoken, truly I will bring to pass.
[00:52:15.560 --> 00:52:18.900]   "I have planned it, surely I will do it."
[00:52:18.900 --> 00:52:23.780]   No being can ever say this.
[00:52:23.780 --> 00:52:26.400]   I can say, I hope this happens.
[00:52:26.400 --> 00:52:28.600]   I'm gonna do my best that this will happen.
[00:52:29.860 --> 00:52:32.440]   But only God says, I will do it.
[00:52:32.440 --> 00:52:34.980]   You can bank on this, you can anchor yourself on this,
[00:52:34.980 --> 00:52:36.520]   because God is all powerful.
[00:52:36.520 --> 00:52:42.080]   Only he can promise it and fulfill it all the time.
[00:52:42.080 --> 00:52:45.520]   That's why when he speaks, whether it is in Genesis
[00:52:45.520 --> 00:52:48.080]   and whether it is in the last chapter of Revelation,
[00:52:48.080 --> 00:52:49.260]   it's fulfilled.
[00:52:49.260 --> 00:52:53.800]   You can bank on it, because he's the only being
[00:52:53.800 --> 00:52:54.980]   who has that kind of power.
[00:52:54.980 --> 00:52:56.620]   So when he says,
[00:52:58.160 --> 00:52:59.820]   "If you confess your sins and your faithful
[00:52:59.820 --> 00:53:01.160]   "and just forgive you of all wrongs,"
[00:53:01.160 --> 00:53:02.200]   he has the power.
[00:53:02.200 --> 00:53:06.080]   He has the power, only he has the power.
[00:53:06.080 --> 00:53:08.040]   First Peter one through to five, he says,
[00:53:08.040 --> 00:53:10.300]   "Blessed be the God and Father of our Lord Jesus Christ,
[00:53:10.300 --> 00:53:12.260]   "who according to his great mercy
[00:53:12.260 --> 00:53:15.180]   "has caused us to be born again,
[00:53:15.180 --> 00:53:17.460]   "to a living hope,
[00:53:17.460 --> 00:53:19.260]   "through the resurrection of Jesus Christ from the dead,
[00:53:19.260 --> 00:53:22.740]   "to obtain an inheritance which is imperishable,
[00:53:22.740 --> 00:53:25.560]   "undefiled, and will not fade,
[00:53:25.560 --> 00:53:27.600]   "reserved in heaven for you."
[00:53:27.600 --> 00:53:29.480]   The reason why the hope that we have,
[00:53:29.480 --> 00:53:32.000]   the salvation that we have is imperishable,
[00:53:32.000 --> 00:53:33.780]   undefiled, and does not fade,
[00:53:33.780 --> 00:53:37.720]   is because God is the one who sustains it.
[00:53:37.720 --> 00:53:41.160]   He does not change.
[00:53:41.160 --> 00:53:44.600]   He doesn't drift because of circumstance.
[00:53:44.600 --> 00:53:46.900]   He doesn't get tired.
[00:53:46.900 --> 00:53:49.720]   He says, "Who are protected by the power of God
[00:53:49.720 --> 00:53:50.880]   "through faith for salvation,
[00:53:50.880 --> 00:53:52.960]   "ready to be revealed in the last time."
[00:53:52.960 --> 00:53:55.400]   Only God is all powerful
[00:53:55.400 --> 00:53:58.060]   and is able to fulfill what he desires.
[00:53:58.060 --> 00:54:00.840]   Fourth and finally, God's love for us
[00:54:00.840 --> 00:54:05.140]   is based on all knowledge, past, present, and future.
[00:54:05.140 --> 00:54:08.440]   I want you to think about that.
[00:54:08.440 --> 00:54:11.400]   When God justified us,
[00:54:11.400 --> 00:54:15.480]   he justified us based upon
[00:54:15.480 --> 00:54:17.940]   all that he knew of you and me,
[00:54:17.940 --> 00:54:20.700]   past, present, and future.
[00:54:20.700 --> 00:54:23.480]   He didn't look at us and say,
[00:54:23.480 --> 00:54:25.700]   "Well, he's worth investing in.
[00:54:25.700 --> 00:54:27.120]   "Let's see what happens."
[00:54:27.120 --> 00:54:29.640]   Let me justify him now,
[00:54:29.640 --> 00:54:33.480]   and then hopefully he's not gonna screw up.
[00:54:33.480 --> 00:54:36.840]   His justification, his choosing of us
[00:54:36.840 --> 00:54:38.800]   was based upon all knowledge,
[00:54:38.800 --> 00:54:40.880]   past, present, and future.
[00:54:40.880 --> 00:54:43.880]   So there is no shock.
[00:54:43.880 --> 00:54:46.480]   Some of us may be sitting here,
[00:54:46.480 --> 00:54:49.080]   it's like, "Yeah, but you don't know what I've done.
[00:54:49.080 --> 00:54:51.880]   "You don't know how far I've drifted."
[00:54:53.160 --> 00:54:54.760]   His love for us, his choosing of us,
[00:54:54.760 --> 00:54:56.880]   his justification of us was based upon
[00:54:56.880 --> 00:55:00.180]   all perfect knowledge, past, present, and future.
[00:55:00.180 --> 00:55:02.360]   So there's nothing that you have done.
[00:55:02.360 --> 00:55:05.840]   There's nothing that you have done
[00:55:05.840 --> 00:55:07.400]   that he did not know.
[00:55:07.400 --> 00:55:11.120]   Psalm 139, one through 12.
[00:55:11.120 --> 00:55:14.360]   This is a passage that we look at,
[00:55:14.360 --> 00:55:17.100]   and typically we think this is
[00:55:17.100 --> 00:55:19.400]   the psalmist trying to hide from God.
[00:55:19.400 --> 00:55:21.680]   It sounds negative in the beginning.
[00:55:21.680 --> 00:55:23.000]   This is what he says.
[00:55:23.000 --> 00:55:24.640]   "Oh Lord, you have searched me and known me.
[00:55:24.640 --> 00:55:27.920]   "You know when I sit down and when I rise up.
[00:55:27.920 --> 00:55:29.840]   "You understand my thoughts from afar.
[00:55:29.840 --> 00:55:32.280]   "You scrutinize my path and lying down."
[00:55:32.280 --> 00:55:35.680]   Scrutinize, like he examines, he knows all things.
[00:55:35.680 --> 00:55:38.240]   "Intimately acquainted with all my ways."
[00:55:38.240 --> 00:55:40.280]   Think about that.
[00:55:40.280 --> 00:55:45.320]   Every single one of us, we try to hide.
[00:55:45.320 --> 00:55:51.640]   It doesn't matter if you're an introvert or an extrovert.
[00:55:51.640 --> 00:55:56.000]   Nobody is perfectly open, even with our wives,
[00:55:56.000 --> 00:55:57.320]   even with our husbands.
[00:55:57.320 --> 00:55:59.440]   There are things that you don't share perfectly
[00:55:59.440 --> 00:56:01.480]   with even your husband and wife.
[00:56:01.480 --> 00:56:04.460]   Sometimes we get into trouble because they find out
[00:56:04.460 --> 00:56:07.300]   whether you want to or not, but nobody is perfectly open
[00:56:07.300 --> 00:56:09.140]   because there are things that we want to hide.
[00:56:09.140 --> 00:56:10.840]   But he said before God, there's nothing hidden.
[00:56:10.840 --> 00:56:13.200]   He scrutinizes everything.
[00:56:13.200 --> 00:56:14.760]   "Intimately acquainted with all my ways,
[00:56:14.760 --> 00:56:16.680]   "even before there's a word on my tongue.
[00:56:16.680 --> 00:56:18.440]   "Behold, oh Lord, you know it all.
[00:56:18.440 --> 00:56:21.300]   "You have enclosed me behind and before,
[00:56:21.300 --> 00:56:22.440]   "and laid your hand upon me.
[00:56:22.440 --> 00:56:24.140]   "Such knowledge is too wonderful for me.
[00:56:24.140 --> 00:56:26.120]   "It is too high, I cannot attain it."
[00:56:26.120 --> 00:56:28.560]   Imagine if we try so hard to hide,
[00:56:28.560 --> 00:56:30.800]   even from somebody that loves us,
[00:56:30.800 --> 00:56:34.600]   made a covenant relationship, and yet he says, "God knows."
[00:56:34.600 --> 00:56:40.480]   We try so hard to present ourselves a certain way.
[00:56:40.480 --> 00:56:42.000]   We want you to see what we're good at.
[00:56:42.000 --> 00:56:44.000]   We try so hard to hide the things that we're not good at,
[00:56:44.000 --> 00:56:46.040]   and he said, "We stand before God, there's nothing hidden,
[00:56:46.040 --> 00:56:48.000]   "even the things that you do not know."
[00:56:49.560 --> 00:56:51.340]   Even your blind spots, God knows.
[00:56:51.340 --> 00:56:54.620]   Even before you open your mouth, God already knew.
[00:56:54.620 --> 00:56:56.060]   Does that make you nervous?
[00:56:56.060 --> 00:57:00.500]   And this is an all-powerful, almighty, holy, holy, holy God
[00:57:00.500 --> 00:57:03.220]   that knows every part of who you are.
[00:57:03.220 --> 00:57:08.220]   So when we read this, our natural reaction isn't like,
[00:57:08.220 --> 00:57:10.860]   "Oh, that's good."
[00:57:10.860 --> 00:57:14.700]   No, it's like, "Does that make you nervous?
[00:57:14.700 --> 00:57:16.580]   "I can't hide from this God?"
[00:57:18.020 --> 00:57:19.520]   That's what he said, verse seven,
[00:57:19.520 --> 00:57:21.560]   "Where can I go from your spirit?
[00:57:21.560 --> 00:57:23.820]   "Where can I flee from your presence?
[00:57:23.820 --> 00:57:25.360]   "If I ascend to heaven, you are there.
[00:57:25.360 --> 00:57:27.740]   "If I make my bed in Sheol, behold, you are there.
[00:57:27.740 --> 00:57:29.280]   "If I take the wings of the dawn,
[00:57:29.280 --> 00:57:31.700]   "if I dwell in the remotest part of the sea,
[00:57:31.700 --> 00:57:33.920]   "even there, your hand will lead me,
[00:57:33.920 --> 00:57:35.760]   "and your right hand will lay hold of me."
[00:57:35.760 --> 00:57:36.740]   Did you get that?
[00:57:36.740 --> 00:57:40.620]   He says, "I can go everywhere, I can hide,
[00:57:40.620 --> 00:57:43.160]   "I can do all the things, but even there, you are there."
[00:57:43.160 --> 00:57:44.960]   Why is he there?
[00:57:44.960 --> 00:57:47.920]   He says, "Even after knowing everything that you know,
[00:57:47.920 --> 00:57:50.160]   "even after I try to hide from you
[00:57:50.160 --> 00:57:53.340]   "as to the darkest of seas,"
[00:57:53.340 --> 00:57:55.000]   he says, what does he say?
[00:57:55.000 --> 00:57:59.120]   "You hold me in your right hand."
[00:57:59.120 --> 00:58:02.440]   You know everything.
[00:58:02.440 --> 00:58:05.320]   You know everything.
[00:58:05.320 --> 00:58:08.580]   And you hold me with your right hand.
[00:58:08.580 --> 00:58:12.060]   "If I say, 'Surely the darkness will overwhelm me,
[00:58:12.060 --> 00:58:14.860]   "and the light from around me will be night,'
[00:58:14.860 --> 00:58:16.340]   "even the darkness is not dark to you,
[00:58:16.340 --> 00:58:17.780]   "and the night is not bright as the day,
[00:58:17.780 --> 00:58:19.920]   "darkness and light are like to you.
[00:58:19.920 --> 00:58:22.540]   "Even though you know everything of me
[00:58:22.540 --> 00:58:24.700]   "from past, present, and future,
[00:58:24.700 --> 00:58:27.220]   "you hold me with your right hand."
[00:58:27.220 --> 00:58:30.020]   You would think that after, it's like,
[00:58:30.020 --> 00:58:32.040]   you know everything, even before I speak,
[00:58:32.040 --> 00:58:34.800]   even the things I try so hard to hide,
[00:58:34.800 --> 00:58:36.640]   even the things that I don't tell my wife
[00:58:36.640 --> 00:58:40.040]   or don't tell my husband, nobody knows this,
[00:58:40.040 --> 00:58:42.360]   and you know all things.
[00:58:42.360 --> 00:58:44.780]   Where can I go from your spirit?
[00:58:44.780 --> 00:58:47.480]   What darkness is going to hide me?
[00:58:47.480 --> 00:58:49.260]   And yet you know all this,
[00:58:49.260 --> 00:58:51.760]   and you hold me with your right hand.
[00:58:51.760 --> 00:58:56.480]   His love for us, his justification,
[00:58:56.480 --> 00:59:00.720]   is based upon all knowledge, past, present, and future.
[00:59:00.720 --> 00:59:05.360]   A holy God cannot invite us to himself
[00:59:05.360 --> 00:59:08.840]   if it is not covered by his perfect love.
[00:59:08.840 --> 00:59:12.080]   He cannot say, "Come to me, all who are weary
[00:59:12.080 --> 00:59:14.620]   "and heavy laden, and I will give you rest,"
[00:59:14.620 --> 00:59:17.540]   if we are not covered by his perfect love.
[00:59:17.540 --> 00:59:22.580]   You know, one of the passages that I share a lot
[00:59:22.580 --> 00:59:26.360]   is because it sustained me for so many years.
[00:59:26.360 --> 00:59:29.940]   In Luke chapter 22, verse 31 and 34,
[00:59:29.940 --> 00:59:31.800]   before Jesus goes to the cross,
[00:59:31.800 --> 00:59:34.700]   he tells Peter, "Simon, Simon,
[00:59:34.700 --> 00:59:36.140]   "behold, Satan has demanded permission
[00:59:36.140 --> 00:59:38.120]   "to sift you like wheat,
[00:59:38.120 --> 00:59:41.120]   "but I have prayed for you that your faith will not fail."
[00:59:42.280 --> 00:59:44.900]   Jesus says, "Satan has to get permission
[00:59:44.900 --> 00:59:48.240]   "to attack you and sift you, basically destroy you."
[00:59:48.240 --> 00:59:51.240]   Peter said, "I prayed for you so your faith will not fail."
[00:59:51.240 --> 00:59:54.240]   But then right after that, he says,
[00:59:54.240 --> 00:59:57.280]   "When once you have turned again,
[00:59:57.280 --> 00:59:58.340]   "strengthen your brothers."
[00:59:58.340 --> 01:00:00.240]   Turned again, what is he referring to?
[01:00:00.240 --> 01:00:03.020]   Turned again, I thought he just prayed
[01:00:03.020 --> 01:00:04.480]   that he wouldn't fail.
[01:00:04.480 --> 01:00:05.640]   And he says, "When you turn."
[01:00:05.640 --> 01:00:06.480]   Turn from what?
[01:00:06.480 --> 01:00:07.980]   Turn from his failure.
[01:00:07.980 --> 01:00:10.220]   And he tells him, and Peter says,
[01:00:10.220 --> 01:00:11.720]   "Lord, with you I am ready to go,
[01:00:11.720 --> 01:00:13.920]   "both to prison and to death."
[01:00:13.920 --> 01:00:15.680]   Peter understood what he meant.
[01:00:15.680 --> 01:00:17.620]   "You just told me that you prayed that I would not fail,
[01:00:17.620 --> 01:00:20.160]   "and then you just told me I'm gonna fail, which is it?"
[01:00:20.160 --> 01:00:21.220]   And Peter says,
[01:00:21.220 --> 01:00:26.840]   "Matthew, the tax collector, yeah, I can see that guy."
[01:00:26.840 --> 01:00:27.660]   Right?
[01:00:27.660 --> 01:00:28.600]   Soon as he gets pressured,
[01:00:28.600 --> 01:00:31.360]   I mean, he's gonna go back collecting taxes.
[01:00:31.360 --> 01:00:35.040]   James and John, these guys can't control their temper.
[01:00:35.040 --> 01:00:36.880]   Right, they wanted to kill anyway.
[01:00:36.880 --> 01:00:39.640]   Soon as he gets pressured, yeah, I can see them going.
[01:00:39.640 --> 01:00:40.600]   Right?
[01:00:40.600 --> 01:00:44.080]   And he said, "All of these may go, but I will not."
[01:00:44.080 --> 01:00:45.960]   And I think Peter meant it.
[01:00:45.960 --> 01:00:48.280]   And we see that the Garden of Gethsemane,
[01:00:48.280 --> 01:00:49.820]   when the soldiers of the temple come,
[01:00:49.820 --> 01:00:53.560]   and he took out his little knife, "Let's go."
[01:00:53.560 --> 01:00:54.540]   He meant it.
[01:00:54.540 --> 01:00:57.720]   But Jesus knew exactly what was gonna happen,
[01:00:57.720 --> 01:00:59.460]   because he knows all things.
[01:00:59.460 --> 01:01:02.540]   But he says to Peter,
