
[00:00:00.000 --> 00:00:03.160]   (audience chattering)
[01:14:38.760 --> 01:14:42.760]   It's kind of like taking a gift and putting it into the wrong basket, right?
[01:14:42.760 --> 01:14:46.760]   So if you have a basket that's clean, then that thing's going to be clean.
[01:14:46.760 --> 01:14:48.760]   If you have a basket that's dirty,
[01:14:48.760 --> 01:14:52.760]   then everything putting into that basket is also going to be tainted, right?
[01:14:52.760 --> 01:14:54.760]   So it starts with the right view of God.
[01:14:54.760 --> 01:14:58.760]   So this book, Holiness of God, helps us to understand who God is, that God is holy.
[01:14:58.760 --> 01:15:03.760]   So if you look at all of the Old Testament, two-thirds of the Bible,
[01:15:03.760 --> 01:15:08.760]   the main theme of the two-thirds of the Bible is to teach us
[01:15:08.760 --> 01:15:13.760]   that sinners cannot have a relationship with this holy God,
[01:15:13.760 --> 01:15:16.760]   that there is a chasm between this holy God and sinful man,
[01:15:16.760 --> 01:15:21.760]   so that when Christ came, that they would have already been prepared
[01:15:21.760 --> 01:15:25.760]   that they are desperate without some sort of savior, right?
[01:15:25.760 --> 01:15:29.760]   And that's why the Pharisees were so rebuked, because they took what God was doing
[01:15:29.760 --> 01:15:33.760]   and they created a system of righteousness of their own.
[01:15:33.760 --> 01:15:37.760]   So in some way, if number one, the holiness of God,
[01:15:37.760 --> 01:15:42.760]   if our view of God is off or tainted or incomplete,
[01:15:42.760 --> 01:15:45.760]   everything you're going to be learning about the church,
[01:15:45.760 --> 01:15:48.760]   how you evaluate if a church is good or bad,
[01:15:48.760 --> 01:15:52.760]   it's all going to stem from a wrong understanding of who God is, right?
[01:15:52.760 --> 01:15:54.760]   So if you haven't read that, I encourage you to read that.
[01:15:54.760 --> 01:15:58.760]   The second book, Gospel According to Jesus, if you have a wrong view of God,
[01:15:58.760 --> 01:16:00.760]   you're going to have a wrong view of salvation.
[01:16:00.760 --> 01:16:05.760]   If your whole perspective of salvation is God loves you, has a wonderful plan for your life,
[01:16:05.760 --> 01:16:10.760]   so once you're saved, you're free, and now he wants you to be happy, right?
[01:16:10.760 --> 01:16:16.760]   And so if that's your paradigm, you're not going to have a right understanding of the gospel.
[01:16:16.760 --> 01:16:22.760]   Because a holy God has been offended, Christ appeased his wrath,
[01:16:22.760 --> 01:16:26.760]   and so when he makes us his children,
[01:16:26.760 --> 01:16:30.760]   he says, "Be holy, for your heavenly Father is holy."
[01:16:30.760 --> 01:16:33.760]   So salvation isn't simply wiping away sin.
[01:16:33.760 --> 01:16:37.760]   Salvation is delivering us from the bondage of sin
[01:16:37.760 --> 01:16:41.760]   so that we can be free to be righteous.
[01:16:41.760 --> 01:16:46.760]   So an individual who is saved from the penalty of sin,
[01:16:46.760 --> 01:16:49.760]   but has not been saved from the power of sin,
[01:16:49.760 --> 01:16:52.760]   has not understood his salvation, period.
[01:16:52.760 --> 01:16:55.760]   Because he doesn't understand who God is, right?
[01:16:55.760 --> 01:16:57.760]   That's the second book, Gospel According to Jesus.
[01:16:57.760 --> 01:17:00.760]   Third book, the one that we're going to be covering over,
[01:17:00.760 --> 01:17:04.760]   is the Master's Plan for the Church, is where is this applied?
[01:17:04.760 --> 01:17:10.760]   If God is holy, and our salvation is to deliver us from the bondage of sin,
[01:17:10.760 --> 01:17:12.760]   to be slaves of righteousness,
[01:17:12.760 --> 01:17:15.760]   where is that new life to be practiced?
[01:17:15.760 --> 01:17:17.760]   Is it just between you and God?
[01:17:17.760 --> 01:17:19.760]   No. You hear a lot of people say that.
[01:17:19.760 --> 01:17:22.760]   During the pandemic, so many people fell out,
[01:17:22.760 --> 01:17:24.760]   and they have no need to go back to church,
[01:17:24.760 --> 01:17:27.760]   because they thought, their understanding of their faith is,
[01:17:27.760 --> 01:17:31.760]   "I'm saved, Jesus loves me, and when I die, I go to heaven,
[01:17:31.760 --> 01:17:33.760]   so it would be nice to go to church."
[01:17:33.760 --> 01:17:37.760]   It'd be good to go to church, but it's not necessary.
[01:17:37.760 --> 01:17:39.760]   Again, it stems from a wrong view of God,
[01:17:39.760 --> 01:17:41.760]   and a wrong view of salvation.
[01:17:41.760 --> 01:17:45.760]   If Christ is Lord, where is Lordship practiced?
[01:17:45.760 --> 01:17:47.760]   Lordship is not practiced by yourself.
[01:17:47.760 --> 01:17:50.760]   Lordship is practiced in the community where God reigns,
[01:17:50.760 --> 01:17:51.760]   which is His church.
[01:17:51.760 --> 01:17:55.760]   And so, even the church, the problem that we have in churches,
[01:17:55.760 --> 01:17:56.760]   people don't know.
[01:17:56.760 --> 01:18:00.760]   If I ask an average Christian, "What is a church?"
[01:18:00.760 --> 01:18:02.760]   And if you know even a little bit about the Bible,
[01:18:02.760 --> 01:18:05.760]   you'll say, "Where two or three are gathered in my name."
[01:18:05.760 --> 01:18:07.760]   Wouldn't be wrong.
[01:18:07.760 --> 01:18:12.760]   It wouldn't be wrong, but that's like a first-grader's answer.
[01:18:12.760 --> 01:18:15.760]   It's not wrong, but it is very superficial,
[01:18:15.760 --> 01:18:17.760]   where two or three are gathered in my name.
[01:18:17.760 --> 01:18:21.760]   So, if I gather me and Holly, and we go over here, that's a church.
[01:18:21.760 --> 01:18:24.760]   Every small table here, that's a church.
[01:18:24.760 --> 01:18:28.760]   And then you jump into a pool, get wet, that's baptism.
[01:18:28.760 --> 01:18:31.760]   You have dinner, eat some grape juice, that's communion.
[01:18:31.760 --> 01:18:36.760]   So, because people don't have a biblical understanding of church,
[01:18:36.760 --> 01:18:39.760]   churches practice whatever each church thinks.
[01:18:39.760 --> 01:18:42.760]   You know, we want our church to be this way.
[01:18:42.760 --> 01:18:43.760]   We want our church to emphasize this.
[01:18:43.760 --> 01:18:44.760]   Our church is going to be our mission.
[01:18:44.760 --> 01:18:46.760]   Our church is going to be our social justice.
[01:18:46.760 --> 01:18:52.760]   And so, they're picking and choosing what they think is going to help the people.
[01:18:52.760 --> 01:18:57.760]   Our primary calling for the church is given to us in the Bible.
[01:18:57.760 --> 01:18:59.760]   We don't make that up.
[01:18:59.760 --> 01:19:03.760]   No church has the right to say, "Our church is going to be about this."
[01:19:03.760 --> 01:19:08.760]   Our church is about the Bible because the Bible teaches us about what He wants.
[01:19:08.760 --> 01:19:11.760]   We didn't just pick and choose, like, "That church is going to be about prayer.
[01:19:11.760 --> 01:19:12.760]   This church is going to be about evangelism.
[01:19:12.760 --> 01:19:14.760]   This church is going to be about social justice."
[01:19:14.760 --> 01:19:21.760]   No, we emphasize the Bible because Bible is where we learn what God tells us what He wants, right?
[01:19:21.760 --> 01:19:23.760]   And so, it's not that we're just committed to the Bible.
[01:19:23.760 --> 01:19:27.760]   It's just that the Bible is the starting point of what God desires.
[01:19:27.760 --> 01:19:32.760]   So, the master's plan for the church is, I think, does the best job and is more thorough.
[01:19:32.760 --> 01:19:34.760]   It's not the most easy reading.
[01:19:34.760 --> 01:19:39.760]   That's why next week, you're going to be reading two chapters because the first one is just an introduction.
[01:19:39.760 --> 01:19:41.760]   And then, second one, there's 13 chapters.
[01:19:41.760 --> 01:19:45.760]   So, because today's introduction, starting from tomorrow, we're going to do two chapters.
[01:19:45.760 --> 01:19:48.760]   Then, after that, we're going to do one chapter each.
[01:19:48.760 --> 01:19:52.760]   So, when you come in and we sing our song and you get into your small group,
[01:19:52.760 --> 01:19:56.760]   the first thing you're going to be doing is to discuss the book, right?
[01:19:56.760 --> 01:19:59.760]   Then, I'll give you a quiet time passages, and I'll explain that a little bit later.
[01:19:59.760 --> 01:20:05.760]   Okay. Now, having said that, because today is an introduction,
[01:20:05.760 --> 01:20:09.760]   I want you guys to maximize the small group time that you have.
[01:20:09.760 --> 01:20:14.760]   There's nine different types of small group members, okay?
[01:20:14.760 --> 01:20:20.760]   And as I explain this, I want you to ask yourself, "Is this you?"
[01:20:20.760 --> 01:20:27.760]   Because after we're done, I'm going to ask you in your small group to confess, right?
[01:20:27.760 --> 01:20:29.760]   Which is you, right?
[01:20:29.760 --> 01:20:36.760]   And if you're not sure, we're going to ask people to judge you, okay?
[01:20:36.760 --> 01:20:40.760]   So, it's better if you're honest, okay?
[01:20:40.760 --> 01:20:45.760]   The first one is the dominator, right?
[01:20:45.760 --> 01:20:51.760]   If you have a dominator in your group, everybody is frustrated, okay?
[01:20:51.760 --> 01:20:56.760]   The dominator can turn any question into an opportunity to talk about themselves, right?
[01:20:56.760 --> 01:20:58.760]   This is somebody that no matter what the question is,
[01:20:58.760 --> 01:21:02.760]   you can be a male and talking about rearing children and giving childbirth,
[01:21:02.760 --> 01:21:07.760]   and he's like, "Oh, yeah, I know what that's like," and then he'll go off, right?
[01:21:07.760 --> 01:21:09.760]   So, that's a dominator.
[01:21:09.760 --> 01:21:13.760]   It's like no matter what the question is, you know, eventually, he'll soak up the attention.
[01:21:13.760 --> 01:21:17.760]   The dominators suffocate any discussion by monopolizing the small group
[01:21:17.760 --> 01:21:21.760]   where others are not given opportunity to speak because he speaks too much.
[01:21:21.760 --> 01:21:28.760]   So, again, ask yourself, "When's the last time you heard somebody else's voice in a small group?"
[01:21:28.760 --> 01:21:29.760]   Okay?
[01:21:29.760 --> 01:21:32.760]   So, in the context of talking, you say, "You know what?
[01:21:32.760 --> 01:21:36.760]   I don't know what that person's voice sounds like."
[01:21:36.760 --> 01:21:38.760]   Then stop.
[01:21:38.760 --> 01:21:43.760]   Take a breath, go to the bathroom, and come back and give other people a chance, okay?
[01:21:43.760 --> 01:21:48.760]   If you have a dominator, one dominator could ruin the small group, right?
[01:21:48.760 --> 01:21:52.760]   So, if you're like, "Am I a dominator?"
[01:21:52.760 --> 01:21:54.760]   Ask somebody if you're not sure.
[01:21:54.760 --> 01:21:56.760]   "Do you think I talk too much?"
[01:21:56.760 --> 01:21:59.760]   Before they come to you, say, "Do you think I'm a dominator?"
[01:21:59.760 --> 01:22:03.760]   And if they say yes, that's you, okay?
[01:22:03.760 --> 01:22:07.760]   Dominators tend to disengage when they are not the ones talking.
[01:22:07.760 --> 01:22:13.760]   So, because you're not getting an opportunity to talk or you're so eager to talk,
[01:22:13.760 --> 01:22:15.760]   you're just waiting for an opportunity for somebody to stop.
[01:22:15.760 --> 01:22:18.760]   So, when you're not talking, you don't listen.
[01:22:18.760 --> 01:22:19.760]   You disengage.
[01:22:19.760 --> 01:22:20.760]   You don't make eye contact.
[01:22:20.760 --> 01:22:22.760]   You seem bored until it's your turn to talk.
[01:22:22.760 --> 01:22:23.760]   That's the dominator.
[01:22:23.760 --> 01:22:28.760]   Dominators tend to sidetrack the small group to whatever topic they think needs to be addressed.
[01:22:28.760 --> 01:22:31.760]   So, even though other people are sharing, the whole time they're thinking, "You know what?
[01:22:31.760 --> 01:22:35.760]   I think we need to talk about this," and you're already thinking about how to change this topic.
[01:22:35.760 --> 01:22:40.760]   Dominators genuinely feel like they are helping by keeping the discussion alive and interesting.
[01:22:40.760 --> 01:22:45.760]   That's how they excuse themselves, right?
[01:22:45.760 --> 01:22:52.760]   That's how they articulate in their own mind, "I'm doing this for the glory of God," you know what I mean?
[01:22:52.760 --> 01:22:57.760]   Because our group needs somebody like me to keep this discussion going, right?
[01:22:57.760 --> 01:23:02.760]   So, if you're not sure, ask somebody, okay?
[01:23:02.760 --> 01:23:08.760]   Because this person, I mean, maybe there's nobody in your table, but there's somebody, right?
[01:23:08.760 --> 01:23:09.760]   There's somebody at your table.
[01:23:09.760 --> 01:23:14.760]   One of the most common, when we have small group discussions and we ask, you know,
[01:23:14.760 --> 01:23:16.760]   "What are you struggling with in your small group?"
[01:23:16.760 --> 01:23:21.760]   You know, it's almost every session, there's somebody who's dominating some group
[01:23:21.760 --> 01:23:24.760]   and makes it hard for everybody else.
[01:23:24.760 --> 01:23:26.760]   Make sure that's not you, okay?
[01:23:26.760 --> 01:23:30.760]   Two is the professor.
[01:23:30.760 --> 01:23:35.760]   The professor has an answer to almost every question that is asked, right?
[01:23:35.760 --> 01:23:36.760]   He knows the Greek.
[01:23:36.760 --> 01:23:37.760]   He knows the Hebrew.
[01:23:37.760 --> 01:23:42.760]   He's, you know, read every book, whatever topic.
[01:23:42.760 --> 01:23:45.760]   So, whatever topic we have, he has something to contribute,
[01:23:45.760 --> 01:23:48.760]   and he needs to make sure that you know about it.
[01:23:48.760 --> 01:23:52.760]   The professor believes that he has more knowledge and insight than the rest of the group,
[01:23:52.760 --> 01:23:56.760]   so he is morally obligated to educate everyone about what he knows to be true.
[01:23:56.760 --> 01:24:01.760]   It wouldn't be right for him to stay quiet, or else you're going to leave in ignorance, right?
[01:24:01.760 --> 01:24:04.760]   So, the professor has to constantly be teaching,
[01:24:04.760 --> 01:24:06.760]   and you don't have to be a small group leader.
[01:24:06.760 --> 01:24:08.760]   You could have been a Christian for three months,
[01:24:08.760 --> 01:24:12.760]   but if you have a professor's attitude, right, you have to talk.
[01:24:12.760 --> 01:24:17.760]   So, that's why the professor and the dominator don't get along,
[01:24:17.760 --> 01:24:19.760]   but it's usually the same person.
[01:24:19.760 --> 01:24:25.760]   [laughter]
[01:24:25.760 --> 01:24:28.760]   So, the professor believes that he is doing God's work by speaking the truth,
[01:24:28.760 --> 01:24:31.760]   speaking in love, part, he is working to improve,
[01:24:31.760 --> 01:24:34.760]   but speaking truth, he has mastered.
[01:24:34.760 --> 01:24:39.760]   He believes that if he doesn't speak the truth, then no one else will or can.
[01:24:39.760 --> 01:24:40.760]   So, he's doing God's work.
[01:24:40.760 --> 01:24:44.760]   So, if you're not sure if you're the professor, ask somebody, right,
[01:24:44.760 --> 01:24:50.760]   somebody that will be gentle, caring, right, but ask them, "What is your honest opinion?
[01:24:50.760 --> 01:24:52.760]   Do you think I dominate?
[01:24:52.760 --> 01:24:55.760]   Do you think I'm kind of like—do I come off as a know-it-all?"
[01:24:55.760 --> 01:24:59.760]   And if they say yes, stop it.
[01:24:59.760 --> 01:25:02.760]   [laughter]
[01:25:02.760 --> 01:25:05.760]   The next one is the feeler, okay?
[01:25:05.760 --> 01:25:11.760]   Feelers tend to think all this theology and study can lead to legalism, right?
[01:25:11.760 --> 01:25:14.760]   We're getting too much into this.
[01:25:14.760 --> 01:25:17.760]   Aren't we just supposed to love Jesus and that's all he cares about?
[01:25:17.760 --> 01:25:20.760]   And so, anytime we go too deep into theology, it's legalism.
[01:25:20.760 --> 01:25:24.760]   They believe that if the discussions don't lead to more love and grace toward one another,
[01:25:24.760 --> 01:25:26.760]   it is a useless endeavor.
[01:25:26.760 --> 01:25:28.760]   What is the point, right?
[01:25:28.760 --> 01:25:35.760]   Jesus says he is looking for worshipers who will worship him in spirit and in truth, right?
[01:25:35.760 --> 01:25:40.760]   It's not just as long as my heart is right, it doesn't matter what kind of theology you believe.
[01:25:40.760 --> 01:25:42.760]   No, it's spirit and in truth, right?
[01:25:42.760 --> 01:25:49.760]   But the feelers tend to be so heavily focused on the feeling that theology seems to not matter, right?
[01:25:49.760 --> 01:25:52.760]   It's not like they're not going to say that theology doesn't matter at all,
[01:25:52.760 --> 01:25:57.760]   but theology is like two or three where emotions are like nine or ten.
[01:25:57.760 --> 01:26:02.760]   The feelers tend to tune out when deeper theological discussions are taking place.
[01:26:02.760 --> 01:26:05.760]   So, inwardly, you're judging the non-feelers.
[01:26:05.760 --> 01:26:10.760]   They tend to come alive during sharing and check out during Bible studies.
[01:26:10.760 --> 01:26:15.760]   You have a tendency to kind of like stay quiet until there's like sharing or somebody's in tears
[01:26:15.760 --> 01:26:19.760]   or you're sharing something very personal and then they come alive.
[01:26:19.760 --> 01:26:23.760]   But any time you go a little bit deeper digging, asking theological questions,
[01:26:23.760 --> 01:26:25.760]   they kind of tend to zone out, right?
[01:26:25.760 --> 01:26:27.760]   They're looking at you, but they're not looking at you, right?
[01:26:27.760 --> 01:26:29.760]   These are the feelers.
[01:26:29.760 --> 01:26:34.760]   So, if you're not sure if that's you, feelers will tend to admit they're feelers, right?
[01:26:34.760 --> 01:26:38.760]   So, you probably kind of know because you're in tune with your feelings.
[01:26:38.760 --> 01:26:42.760]   So, you might not have to ask, but if that's you, right?
[01:26:42.760 --> 01:26:46.760]   I was looking for people who worship spirit and in truth, okay?
[01:26:46.760 --> 01:26:48.760]   Directors, okay?
[01:26:48.760 --> 01:26:51.760]   What I mean by directors are not people who are directing movies.
[01:26:51.760 --> 01:26:56.760]   This is the type of person who communicates everything very direct, right?
[01:26:56.760 --> 01:27:02.760]   Directors are people who tend to be direct and tend to come off as brash or insensitive.
[01:27:02.760 --> 01:27:07.760]   So, if you say something that they may not agree with, they'll just say, "That's dumb.
[01:27:07.760 --> 01:27:08.760]   Where'd you get that?
[01:27:08.760 --> 01:27:10.760]   Did you read?"
[01:27:10.760 --> 01:27:11.760]   Right?
[01:27:11.760 --> 01:27:13.760]   "Are you doing your homework?"
[01:27:13.760 --> 01:27:15.760]   And so, these are the directors.
[01:27:15.760 --> 01:27:21.760]   Directors tend to be truth-tellers, but have not mastered the art of being tactful, right?
[01:27:21.760 --> 01:27:26.760]   And so, they don't realize that they're creating an environment that's hostile.
[01:27:26.760 --> 01:27:32.760]   And so, it creates the feelers to feel unsafe, to talk, right?
[01:27:32.760 --> 01:27:37.760]   And oftentimes, the directors are professors and the dominators.
[01:27:37.760 --> 01:27:43.760]   It's the same person usually, okay?
[01:27:43.760 --> 01:27:48.760]   So, when you ask, ask them, "Am I too direct?"
[01:27:48.760 --> 01:27:49.760]   Right?
[01:27:49.760 --> 01:27:51.760]   "Do I tend to be a professor?
[01:27:51.760 --> 01:27:52.760]   Am I a dominator?"
[01:27:52.760 --> 01:27:57.760]   And if they say yes, what's the solution?
[01:27:57.760 --> 01:27:58.760]   Stop it.
[01:27:58.760 --> 01:28:00.760]   Okay.
[01:28:00.760 --> 01:28:03.760]   Directors tend to be--this tends to be me.
[01:28:03.760 --> 01:28:07.760]   Directors tend to be impatient and want to communicate clearly without wasting any time.
[01:28:07.760 --> 01:28:11.760]   So, we know that people who tend to be direct, they're not trying to be hurtful to you.
[01:28:11.760 --> 01:28:13.760]   It's just that they're not patient.
[01:28:13.760 --> 01:28:19.760]   So, they don't have time to go around and take five minutes to tell something that you
[01:28:19.760 --> 01:28:22.760]   can get to the point in two seconds, right?
[01:28:22.760 --> 01:28:27.760]   I don't agree with that, period, and then move on, right?
[01:28:27.760 --> 01:28:30.760]   So, it makes the feelers uncomfortable, right?
[01:28:30.760 --> 01:28:33.760]   Is that you?
[01:28:33.760 --> 01:28:34.760]   Devil's advocate.
[01:28:34.760 --> 01:28:38.760]   This is a person that has a rebuttal for anything and everything.
[01:28:38.760 --> 01:28:40.760]   They have to be the advocate.
[01:28:40.760 --> 01:28:44.760]   Their position in the argument will always lean toward whatever position is not being
[01:28:44.760 --> 01:28:45.760]   represented.
[01:28:45.760 --> 01:28:47.760]   So, it doesn't mean that they believe this.
[01:28:47.760 --> 01:28:51.760]   They just think that the other side needs to be spoken.
[01:28:51.760 --> 01:28:56.760]   So, if all your group tends to say one thing, they tend to be the opposite.
[01:28:56.760 --> 01:28:59.760]   And then if they change their position, they'll go, "Well, you know, I'm not sure if that's
[01:28:59.760 --> 01:29:02.760]   all true either," right?
[01:29:02.760 --> 01:29:06.760]   They tend to disagree simply because there seems to be a consensus of something.
[01:29:06.760 --> 01:29:10.760]   They enjoy stirring the pot even if it tends to turn into a heated discussion.
[01:29:10.760 --> 01:29:14.760]   So, if you are a devil's advocate, right, this person is not going to spoil the group.
[01:29:14.760 --> 01:29:20.760]   It sometimes helps the discussion, but oftentimes you will frustrate the group, right?
[01:29:20.760 --> 01:29:23.760]   You'll frustrate the group because you're not seeking truth.
[01:29:23.760 --> 01:29:24.760]   You don't seem to be seeking truth.
[01:29:24.760 --> 01:29:27.760]   You just want to have a good discussion, right?
[01:29:27.760 --> 01:29:29.760]   So, sometimes it could be good.
[01:29:29.760 --> 01:29:30.760]   Sometimes it could be frustrating.
[01:29:30.760 --> 01:29:32.760]   So, just be mindful of that.
[01:29:32.760 --> 01:29:33.760]   Is this you?
[01:29:33.760 --> 01:29:35.760]   Peacemakers.
[01:29:35.760 --> 01:29:39.760]   Peacemakers are people who will never disagree with anything, right?
[01:29:39.760 --> 01:29:42.760]   If somebody says, "I agree with that," it's like, "Yeah, you know."
[01:29:42.760 --> 01:29:43.760]   Then, "No, no, no, no.
[01:29:43.760 --> 01:29:44.760]   That's not right."
[01:29:44.760 --> 01:29:47.760]   It's like, "Yeah, I can see that too," right?
[01:29:47.760 --> 01:29:49.760]   They don't have a clear position on anything.
[01:29:49.760 --> 01:29:53.760]   Peacemakers tend to think that the worst thing to do in a small group is to make someone
[01:29:53.760 --> 01:29:55.760]   feel bad, right?
[01:29:55.760 --> 01:29:58.760]   Even at times, maybe certain things need to be said.
[01:29:58.760 --> 01:30:01.760]   It's like just the fact that you hurt somebody's feeling, that was wrong.
[01:30:01.760 --> 01:30:07.760]   Peacemakers think that any lively discussion is not godly, prefers avoiding any discussion
[01:30:07.760 --> 01:30:10.760]   that may lead to anyone feeling uncomfortable.
[01:30:10.760 --> 01:30:15.760]   This person has mastered speaking in love but is always struggling to speak the truth,
[01:30:15.760 --> 01:30:18.760]   that this is somebody that everybody likes.
[01:30:18.760 --> 01:30:22.760]   Everybody loves this person, but they're all frustrated with this person too, right?
[01:30:22.760 --> 01:30:24.760]   Because there's no movement.
[01:30:24.760 --> 01:30:30.760]   They're overly concerned about how other people feel where they're not able to tackle truth,
[01:30:30.760 --> 01:30:31.760]   okay?
[01:30:31.760 --> 01:30:35.760]   Again, this person is well-liked in the group, and people love that person.
[01:30:35.760 --> 01:30:41.760]   They make other people feel good, but oftentimes, it's very difficult to have honest and deep
[01:30:41.760 --> 01:30:45.760]   discussions with this person because they're always kind of pushing against any kind of
[01:30:45.760 --> 01:30:48.760]   lively discussion, okay?
[01:30:48.760 --> 01:30:53.760]   Critiquers are always looking for opportunities to correct any little thing that needs correcting,
[01:30:53.760 --> 01:30:54.760]   right?
[01:30:54.760 --> 01:30:57.760]   Again, usually, these are the same people.
[01:30:57.760 --> 01:31:02.760]   The dominators, the professors, the critiquers, they're usually the same people.
[01:31:02.760 --> 01:31:06.760]   Critiquers usually are ignited during discussions that require critical thinking.
[01:31:06.760 --> 01:31:11.760]   Critiquers and dominators tend to clash since neither have the patience to put up with the
[01:31:11.760 --> 01:31:13.760]   rhetoric of others, okay?
[01:31:13.760 --> 01:31:16.760]   Is that you, okay?
[01:31:16.760 --> 01:31:18.760]   Then the hiders.
[01:31:18.760 --> 01:31:23.760]   Hiders tend to stay silent and in the background unless they are personally called upon.
[01:31:23.760 --> 01:31:29.760]   There's always just as much as there is a dominator, like in a lot of groups, there's
[01:31:29.760 --> 01:31:30.760]   always a hider.
[01:31:30.760 --> 01:31:33.760]   In fact, we have more hiders than dominators.
[01:31:33.760 --> 01:31:40.760]   For every one dominator, I think there's four hiders from my experience, right?
[01:31:40.760 --> 01:31:41.760]   Hiders tend to stay quiet.
[01:31:41.760 --> 01:31:46.760]   They don't like conflict for two opposite reasons.
[01:31:46.760 --> 01:31:50.760]   One, they have a low self-esteem or however you want to call it.
[01:31:50.760 --> 01:31:55.760]   I don't want to psychologize it, but they think, "I'm going to say something dumb,"
[01:31:55.760 --> 01:32:01.760]   and then the critiquer and then the dominator, the professor is going to correct me, so I
[01:32:01.760 --> 01:32:03.760]   don't want to make myself vulnerable.
[01:32:03.760 --> 01:32:06.760]   They just kind of stay quiet.
[01:32:06.760 --> 01:32:11.760]   These are the people who will never talk if you have somebody who's a dominator or professor
[01:32:11.760 --> 01:32:13.760]   or critiquer in the group, okay?
[01:32:13.760 --> 01:32:17.760]   Or the other part of it, hiders tend to be quiet because they don't think the other people
[01:32:17.760 --> 01:32:20.760]   will care, so they're judging you, right?
[01:32:20.760 --> 01:32:23.760]   They're saying, "If you don't care, why should I share with you?
[01:32:23.760 --> 01:32:25.760]   You don't care if I share with you."
[01:32:25.760 --> 01:32:30.760]   You have either, "I don't know anything enough to share," or a bunch of, "You guys are not
[01:32:30.760 --> 01:32:32.760]   worth sharing to," right?
[01:32:32.760 --> 01:32:34.760]   Sometimes it's both.
[01:32:34.760 --> 01:32:40.760]   Hiders, again, you don't make trouble in the group, but you're very frustrated because
[01:32:40.760 --> 01:32:43.760]   the part of the small group is you want to get to know each other better, but if you're
[01:32:43.760 --> 01:32:49.760]   there and you're in the habit of disengaging or not talking, you may be doing that because
[01:32:49.760 --> 01:32:53.760]   you think, "I don't have anything to share," or maybe they're not going to care.
[01:32:53.760 --> 01:32:56.760]   The way you'll come across is you don't care.
[01:32:56.760 --> 01:32:59.760]   They'll come across like you don't care, right?
[01:32:59.760 --> 01:33:02.760]   You may be projecting that to other people, but actually what's happening is they're going
[01:33:02.760 --> 01:33:06.760]   to see that you don't seem to care because you're not engaging, okay?
[01:33:06.760 --> 01:33:08.760]   Is that you, right?
[01:33:08.760 --> 01:33:14.760]   So any one of these people, and probably there's a mixture of all of this in our groups and
[01:33:14.760 --> 01:33:16.760]   in your personalities.
[01:33:16.760 --> 01:33:21.760]   I share this because we have so many small groups and we want you to get the most out
[01:33:21.760 --> 01:33:23.760]   of the small groups as possible.
[01:33:23.760 --> 01:33:28.760]   And so the next session, I'm going to ask you, "Which one are you?"
[01:33:28.760 --> 01:33:31.760]   And then I have one more left, okay?
[01:33:31.760 --> 01:33:36.760]   And the last one is the Flakers, right?
[01:33:36.760 --> 01:33:41.760]   Frosted Flake, okay?
[01:33:41.760 --> 01:33:44.760]   Flakers could be any one of those personality types.
[01:33:44.760 --> 01:33:47.760]   Flakers are those who see the small group as something to be taken seriously only when
[01:33:47.760 --> 01:33:49.760]   it is convenient, right?
[01:33:49.760 --> 01:33:55.760]   You have a member in your group where any little thing, like some of you guys have work
[01:33:55.760 --> 01:33:59.760]   that conflicts with this time, so obviously that's understandable.
[01:33:59.760 --> 01:34:01.760]   There's things, emergencies that happen.
[01:34:01.760 --> 01:34:03.760]   You get sick, that's understandable.
[01:34:03.760 --> 01:34:08.760]   But I'm talking about Flakers where, you know, your favorite show is on and so I can't make
[01:34:08.760 --> 01:34:10.760]   it, you know?
[01:34:10.760 --> 01:34:15.760]   The Dodgers are playing today, so, you know, so this is not a high priority for you.
[01:34:15.760 --> 01:34:18.760]   So you'll make it when you can and you miss when you don't.
[01:34:18.760 --> 01:34:25.760]   So what happens is if you are a chronic Flaker, it creates, you have, you need to be aware
[01:34:25.760 --> 01:34:28.760]   of how it affects other people, right?
[01:34:28.760 --> 01:34:35.760]   It's very selfish if you don't consider that you not taking that group seriously makes
[01:34:35.760 --> 01:34:38.760]   it difficult for that whole group, right?
[01:34:38.760 --> 01:34:43.760]   And right now because our small groups are so impacted that if we have one group and
[01:34:43.760 --> 01:34:48.760]   we have half of them not showing up half the time, we're not able to hold the group because
[01:34:48.760 --> 01:34:50.760]   we have so many people that we need to add.
[01:34:50.760 --> 01:34:54.760]   And so that's why Pastor Peter Trunk, I think it was the last one or the one before, he
[01:34:54.760 --> 01:34:57.760]   said, "If you miss more than three, we're going to pull you out," and he said it very
[01:34:57.760 --> 01:35:01.760]   firmly, and it worked for like two months, right?
[01:35:01.760 --> 01:35:04.760]   Even in the home group, the attendance was a lot better for like two months, and then
[01:35:04.760 --> 01:35:06.760]   it went right back, okay?
[01:35:06.760 --> 01:35:11.760]   So I'm not going to say three times or two times or four times, but generally speaking,
[01:35:11.760 --> 01:35:16.760]   if you're the Flaker, right, if you feel like, "I don't think I'm going to be able to be
[01:35:16.760 --> 01:35:22.760]   here for this many times," please let us know ahead of time, okay?
[01:35:22.760 --> 01:35:23.760]   That at least it's calculated.
[01:35:23.760 --> 01:35:29.760]   It's because you see a schedule, you see something coming up, but if you're in the habit of,
[01:35:29.760 --> 01:35:30.760]   "My leg hurts.
[01:35:30.760 --> 01:35:31.760]   The weather's no good.
[01:35:31.760 --> 01:35:33.760]   There's a football game on.
