
[00:00:00.000 --> 00:00:03.160]   (audience chattering)
[01:11:43.120 --> 01:11:44.120]   this down and stuff.
[01:11:44.120 --> 01:11:45.120]   This is just for--
[01:11:45.120 --> 01:11:46.120]   it's good for us to think
[01:11:46.120 --> 01:11:48.120]   about the flow of thought
[01:11:48.120 --> 01:11:52.120]   that Apostle Paul is leading us down, okay?
[01:11:52.120 --> 01:11:54.120]   So in verse 21,
[01:11:54.120 --> 01:11:56.120]   he is giving this poignant rebuke,
[01:11:56.120 --> 01:11:59.120]   "You who want to be under the law."
[01:11:59.120 --> 01:12:01.120]   And then in 22 to 23,
[01:12:01.120 --> 01:12:03.120]   he gives just the setup of the story.
[01:12:03.120 --> 01:12:05.120]   There are two sons, okay?
[01:12:05.120 --> 01:12:06.120]   One was of the flesh,
[01:12:06.120 --> 01:12:08.120]   one was of the promise.
[01:12:08.120 --> 01:12:11.120]   And then in verse 24 to 30,
[01:12:11.120 --> 01:12:14.120]   he actually explains that this is this,
[01:12:14.120 --> 01:12:15.120]   this is that, et cetera, et cetera.
[01:12:15.120 --> 01:12:16.120]   And then for today,
[01:12:16.120 --> 01:12:18.120]   it is a little bit awkward
[01:12:18.120 --> 01:12:20.120]   because we cut it right in the half
[01:12:20.120 --> 01:12:24.120]   just simply talking about the bondwoman, yes?
[01:12:24.120 --> 01:12:26.120]   And then verse 31 is the conclusion.
[01:12:26.120 --> 01:12:28.120]   It's like, "Therefore, you need to know
[01:12:28.120 --> 01:12:31.120]   we're of freedom," okay?
[01:12:31.120 --> 01:12:33.120]   Now, by way of review then,
[01:12:33.120 --> 01:12:35.120]   remember that whenever you're trying
[01:12:35.120 --> 01:12:36.120]   to outline a passage,
[01:12:36.120 --> 01:12:39.120]   whenever you're trying to study,
[01:12:39.120 --> 01:12:40.120]   it's good for you to follow
[01:12:40.120 --> 01:12:41.120]   essentially the flow of thought,
[01:12:41.120 --> 01:12:42.120]   and the flow of thought really
[01:12:42.120 --> 01:12:44.120]   is constantly just contrasting.
[01:12:44.120 --> 01:12:45.120]   Look at this, look at this,
[01:12:45.120 --> 01:12:46.120]   look at this, look at this,
[01:12:46.120 --> 01:12:48.120]   and that's how it's been so far.
[01:12:48.120 --> 01:12:49.120]   This, again, you don't have
[01:12:49.120 --> 01:12:51.120]   to write down a copy
[01:12:51.120 --> 01:12:52.120]   because this is all review
[01:12:52.120 --> 01:12:54.120]   of the stuff you know,
[01:12:54.120 --> 01:12:57.120]   but we just want to feel
[01:12:57.120 --> 01:12:59.120]   how he is feeling about all this
[01:12:59.120 --> 01:13:01.120]   because in the illustration,
[01:13:01.120 --> 01:13:02.120]   even setting up the illustration,
[01:13:02.120 --> 01:13:05.120]   it comes at us with just that
[01:13:05.120 --> 01:13:07.120]   poignant kind of rebuke like,
[01:13:07.120 --> 01:13:09.120]   "Do you even know the law," right?
[01:13:09.120 --> 01:13:10.120]   And what he's saying is
[01:13:10.120 --> 01:13:12.120]   the works of the law,
[01:13:12.120 --> 01:13:14.120]   it's causing you to be cursed.
[01:13:14.120 --> 01:13:16.120]   It's leaving you in ignorance.
[01:13:16.120 --> 01:13:18.120]   It's leaving you in bondage,
[01:13:18.120 --> 01:13:20.120]   whereas by the sovereignty of God,
[01:13:20.120 --> 01:13:22.120]   in faith in Jesus Christ
[01:13:22.120 --> 01:13:23.120]   through the grace of God,
[01:13:23.120 --> 01:13:26.120]   there is blessing upon blessing,
[01:13:26.120 --> 01:13:27.120]   the blessing of justification,
[01:13:27.120 --> 01:13:29.120]   the blessing of righteousness,
[01:13:29.120 --> 01:13:30.120]   blessing of receiving the Spirit,
[01:13:30.120 --> 01:13:33.120]   and all the blessings that come
[01:13:33.120 --> 01:13:37.120]   just like with Abraham, okay?
[01:13:37.120 --> 01:13:39.120]   And so he is contrasting for us,
[01:13:39.120 --> 01:13:42.120]   this side is all flesh.
[01:13:42.120 --> 01:13:45.120]   This side is by the promise of God.
[01:13:45.120 --> 01:13:46.120]   Let me show you.
[01:13:46.120 --> 01:13:47.120]   And that, he says,
[01:13:47.120 --> 01:13:49.120]   is let me show you by the example
[01:13:49.120 --> 01:13:51.120]   of the bondwoman
[01:13:51.120 --> 01:13:53.120]   and of the free woman, okay?
[01:13:53.120 --> 01:13:55.120]   So that's just all kind of intro
[01:13:55.120 --> 01:13:57.120]   and overview of the paragraph.
[01:13:57.120 --> 01:14:00.120]   Let's now take part one.
[01:14:00.120 --> 01:14:02.120]   He begins with, "Tell me,
[01:14:02.120 --> 01:14:04.120]   "you who want to be under the law,
[01:14:04.120 --> 01:14:06.120]   "do you not listen to the law?"
[01:14:06.120 --> 01:14:09.120]   What is Apostle Paul really asking here?
[01:14:09.120 --> 01:14:11.120]   Now, there was a temptation in me
[01:14:11.120 --> 01:14:13.120]   just to say, "Hey, we've already
[01:14:13.120 --> 01:14:15.120]   "talked about his tone.
[01:14:15.120 --> 01:14:17.120]   "We've actually asked the question,
[01:14:17.120 --> 01:14:20.120]   "'Guys, why do we keep falling
[01:14:20.120 --> 01:14:23.120]   "'to these kinds of errors
[01:14:23.120 --> 01:14:24.120]   "'over and over again?'"
[01:14:24.120 --> 01:14:26.120]   And we talked about how sometimes
[01:14:26.120 --> 01:14:29.120]   we can fall into a just rote
[01:14:29.120 --> 01:14:32.120]   like ritual of going to services,
[01:14:32.120 --> 01:14:34.120]   having specific times of worship,
[01:14:34.120 --> 01:14:36.120]   and that's the only time I go.
[01:14:36.120 --> 01:14:37.120]   We have talked about times
[01:14:37.120 --> 01:14:38.120]   when our hearts aren't right
[01:14:38.120 --> 01:14:40.120]   and we just kind of lazily fall
[01:14:40.120 --> 01:14:44.120]   into giving God just our meager offerings
[01:14:44.120 --> 01:14:45.120]   of the 30 minutes to an hour,
[01:14:45.120 --> 01:14:46.120]   whatever it may be,
[01:14:46.120 --> 01:14:49.120]   and we think he's going to accept that.
[01:14:49.120 --> 01:14:51.120]   We talked about this and that.
[01:14:51.120 --> 01:14:52.120]   But even though there's a temptation
[01:14:52.120 --> 01:14:55.120]   to say, "Hey, I don't want to repeat this,"
[01:14:55.120 --> 01:14:56.120]   I actually realized, "Oh, I shouldn't,"
[01:14:56.120 --> 01:14:59.120]   because Apostle Paul is doing just that.
[01:14:59.120 --> 01:15:02.120]   He's already pounded the point,
[01:15:02.120 --> 01:15:05.120]   and to use an idiom of beat the dead horse,
[01:15:05.120 --> 01:15:08.120]   but not only is he beating the dead horse,
[01:15:08.120 --> 01:15:10.120]   he's giving a visual example
[01:15:10.120 --> 01:15:12.120]   of let's beat it again.
[01:15:12.120 --> 01:15:14.120]   And the reason why he's doing that,
[01:15:14.120 --> 01:15:18.120]   I realized, is because how pervasive
[01:15:18.120 --> 01:15:20.120]   is actually the reasons why we fall
[01:15:20.120 --> 01:15:24.120]   to things like wanting to be under the law.
[01:15:24.120 --> 01:15:26.120]   So we have to ask that question,
[01:15:26.120 --> 01:15:28.120]   and I think, essentially,
[01:15:28.120 --> 01:15:30.120]   when we think about wanting to be under the law,
[01:15:30.120 --> 01:15:34.120]   I want to highlight Galatians 6, 12.
[01:15:34.120 --> 01:15:37.120]   Apostle Paul describes why the false leaders
[01:15:37.120 --> 01:15:39.120]   want to be under the law,
[01:15:39.120 --> 01:15:43.120]   because they love making a good showing of the flesh.
[01:15:43.120 --> 01:15:45.120]   How many of us struggle
[01:15:45.120 --> 01:15:48.120]   with wanting to have a sentiment of,
[01:15:48.120 --> 01:15:50.120]   "At least I did it."
[01:15:50.120 --> 01:15:51.120]   Another way to put it is,
[01:15:51.120 --> 01:15:54.120]   how many of us struggle with the value of self?
[01:15:54.120 --> 01:15:56.120]   How many of us struggle
[01:15:56.120 --> 01:15:58.120]   with wanting to be valued by others,
[01:15:58.120 --> 01:16:02.120]   because we can do what everybody else does?
[01:16:02.120 --> 01:16:04.120]   Stuff like that,
[01:16:04.120 --> 01:16:07.120]   we don't just wrestle with it one time,
[01:16:07.120 --> 01:16:09.120]   we wrestle with it over and over again.
[01:16:09.120 --> 01:16:11.120]   Stuff like our own pride,
[01:16:11.120 --> 01:16:12.120]   where we don't want to feel like
[01:16:12.120 --> 01:16:14.120]   we're falling behind anybody else,
[01:16:14.120 --> 01:16:17.120]   that we're not meeting up to somebody's expectation,
[01:16:17.120 --> 01:16:20.120]   stuff like that, we struggle all the time.
[01:16:20.120 --> 01:16:22.120]   Stuff like fear of man,
[01:16:22.120 --> 01:16:23.120]   stuff like wanting to make a good showing
[01:16:23.120 --> 01:16:25.120]   in front of others,
[01:16:25.120 --> 01:16:27.120]   to the degree that men need to be told,
[01:16:27.120 --> 01:16:30.120]   "Do not lust, flee from sexual immorality."
[01:16:30.120 --> 01:16:33.120]   The pervasiveness and subtleness of pride
[01:16:33.120 --> 01:16:37.120]   is something we need to hear over and over again, amen?
[01:16:37.120 --> 01:16:39.120]   Now that being said,
[01:16:39.120 --> 01:16:42.120]   Apostle Paul asks this question,
[01:16:42.120 --> 01:16:45.120]   "Do you not listen to the law?"
[01:16:45.120 --> 01:16:47.120]   And in asking the question of like,
[01:16:47.120 --> 01:16:48.120]   "What is he really asking?"
[01:16:48.120 --> 01:16:50.120]   He's not really asking, is he?
[01:16:50.120 --> 01:16:52.120]   He's more so just making an accusation.
[01:16:52.120 --> 01:16:54.120]   You don't know the law.
[01:16:54.120 --> 01:16:56.120]   Even though you try to bind other people,
[01:16:56.120 --> 01:16:59.120]   even though you try to get everybody within the system,
[01:16:59.120 --> 01:17:01.120]   you have no idea the demand of the law,
[01:17:01.120 --> 01:17:03.120]   you have no idea the purpose of the law,
[01:17:03.120 --> 01:17:04.120]   and obviously you have no idea
[01:17:04.120 --> 01:17:07.120]   how the law set us up
[01:17:07.120 --> 01:17:11.120]   for Christ and freedom in the Lord, right?
[01:17:11.120 --> 01:17:13.120]   So we move forward to
[01:17:13.120 --> 01:17:15.120]   the example that Apostle Paul is giving,
[01:17:15.120 --> 01:17:19.120]   and the example is of Abraham and Sarah,
[01:17:19.120 --> 01:17:21.120]   and so for that, it's story time.
[01:17:21.120 --> 01:17:23.120]   Please turn your Bible over to Genesis.
[01:17:23.120 --> 01:17:26.120]   I hope that in your own personal study,
[01:17:26.120 --> 01:17:29.120]   you read the passage because you really had
[01:17:29.120 --> 01:17:31.120]   to rehearse and review the story
[01:17:31.120 --> 01:17:34.120]   in order to get the points, okay?
[01:17:34.120 --> 01:17:37.120]   So please turn to Genesis 15,
[01:17:37.120 --> 01:17:39.120]   verses one through six,
[01:17:39.120 --> 01:17:40.120]   and we are going to be hitting
[01:17:40.120 --> 01:17:43.120]   several large portions of the text,
[01:17:43.120 --> 01:17:45.120]   so make sure that you're following along
[01:17:45.120 --> 01:17:49.120]   in your own Bibles, okay?
[01:17:49.120 --> 01:17:51.120]   So let's remember the narrative
[01:17:51.120 --> 01:17:53.120]   that Genesis chapter 12,
[01:17:53.120 --> 01:17:57.120]   God had already given Abraham promises of blessing,
[01:17:57.120 --> 01:17:59.120]   incredible blessing, okay?
[01:17:59.120 --> 01:18:02.120]   And then in chapter 15, it says,
[01:18:02.120 --> 01:18:04.120]   "After these things, the word of the Lord
[01:18:04.120 --> 01:18:06.120]   "came to Abram in a vision, saying,
[01:18:06.120 --> 01:18:08.120]   "'Do not fear, Abram.
[01:18:08.120 --> 01:18:10.120]   "'I am a shield to you.
[01:18:10.120 --> 01:18:13.120]   "'Your reward shall be very great.'"
[01:18:13.120 --> 01:18:14.120]   Amen.
[01:18:14.120 --> 01:18:17.120]   What an incredible promise of blessing from God.
[01:18:17.120 --> 01:18:21.120]   Verse two, "Abram said, 'Oh, Lord God,
[01:18:21.120 --> 01:18:24.120]   "'what will you give me, since I am childless,
[01:18:24.120 --> 01:18:27.120]   "'and the heir of my house is Eliezer of Damascus?'
[01:18:27.120 --> 01:18:29.120]   "And Abram said, 'Since you have
[01:18:29.120 --> 01:18:31.120]   "'given no offspring to me,
[01:18:31.120 --> 01:18:34.120]   "'one born in my house is my heir.'
[01:18:34.120 --> 01:18:36.120]   "Then behold, the word of the Lord
[01:18:36.120 --> 01:18:38.120]   "came to him, saying, 'This man
[01:18:38.120 --> 01:18:40.120]   "'will not be your heir, but one
[01:18:40.120 --> 01:18:42.120]   "'who will come forth from your own body
[01:18:42.120 --> 01:18:43.120]   "'shall be your heir.'
[01:18:43.120 --> 01:18:45.120]   "And he took him outside and said,
[01:18:45.120 --> 01:18:48.120]   "'Now look toward the heaven and count the stars,
[01:18:48.120 --> 01:18:50.120]   "'if you are able to count them.'
[01:18:50.120 --> 01:18:54.120]   "And he said to him, 'So shall your descendants be.'
[01:18:54.120 --> 01:18:56.120]   "Then he believed in the Lord,
[01:18:56.120 --> 01:18:59.120]   "and he reckoned it to him as righteousness."
[01:18:59.120 --> 01:19:01.120]   What a beautiful scene, right?
[01:19:01.120 --> 01:19:04.120]   He takes him outside and looks at the stars and says,
[01:19:04.120 --> 01:19:07.120]   look, your descendants will be like this.
[01:19:07.120 --> 01:19:08.120]   What a beautiful scene.
[01:19:08.120 --> 01:19:10.120]   And praise God, at that moment,
[01:19:10.120 --> 01:19:12.120]   Abram exercised faith.
[01:19:12.120 --> 01:19:16.120]   And so Abram's righteousness was
[01:19:16.120 --> 01:19:20.120]   that he walked miles and miles from the Ur of Chaldeans
[01:19:20.120 --> 01:19:22.120]   and all the way through Canaanite land
[01:19:22.120 --> 01:19:24.120]   and went through Egypt and all that kind of stuff?
[01:19:24.120 --> 01:19:27.120]   Was this righteousness that he did amazing things
[01:19:27.120 --> 01:19:29.120]   and was victorious and stuff like that?
[01:19:29.120 --> 01:19:32.120]   It's kind of crazy to think his righteousness
[01:19:32.120 --> 01:19:36.120]   is just staying still and being amazed at the stars
[01:19:36.120 --> 01:19:39.120]   and saying, God, I believe you
[01:19:39.120 --> 01:19:41.120]   when you say you're gonna bless me.
[01:19:41.120 --> 01:19:45.120]   Take that as a point of conviction for us.
[01:19:45.120 --> 01:19:48.120]   Righteousness in this moment for Abram
[01:19:48.120 --> 01:19:50.120]   is for him to be able to sit still,
[01:19:50.120 --> 01:19:54.120]   to trust and wait beyond what he sees with his situation.
[01:19:54.120 --> 01:19:56.120]   He's getting old, his wife is getting old,
[01:19:56.120 --> 01:20:00.120]   and he has nothing to show for it in the physical flesh.
[01:20:00.120 --> 01:20:04.120]   His righteousness is to say, but I still trust you.
[01:20:04.120 --> 01:20:05.120]   Amen?
[01:20:05.120 --> 01:20:07.120]   The story continues.
[01:20:07.120 --> 01:20:10.120]   Go over to verse 12 of chapter 15.
[01:20:10.120 --> 01:20:11.120]   Verse 12.
[01:20:11.120 --> 01:20:16.120]   God decides to show Abram it was enough.
[01:20:16.120 --> 01:20:17.120]   Hebrews says it would be enough
[01:20:17.120 --> 01:20:21.120]   for God to just say the word because God never lies.
[01:20:21.120 --> 01:20:25.120]   But God expresses, visually expresses his sovereignty
[01:20:25.120 --> 01:20:28.120]   by giving Abram this covenant expression.
[01:20:28.120 --> 01:20:31.120]   Verse 12 says, "Now when the sun was going down,
[01:20:31.120 --> 01:20:33.120]   "a deep sleep fell upon Abram,
[01:20:33.120 --> 01:20:39.120]   "and behold, terror and great darkness fell upon him."
[01:20:39.120 --> 01:20:41.120]   Jump down to verse 17.
[01:20:41.120 --> 01:20:44.120]   Verse 17 says, "It came about when the sun had set
[01:20:44.120 --> 01:20:46.120]   "that it was very dark, and behold,
[01:20:46.120 --> 01:20:49.120]   "there appeared a smoking oven and a flaming torch
[01:20:49.120 --> 01:20:51.120]   "which passed between these pieces.
[01:20:51.120 --> 01:20:54.120]   "And on that day, the Lord made a covenant with Abram,
[01:20:54.120 --> 01:20:57.120]   "saying, 'To your descendants, I have given this land
[01:20:57.120 --> 01:21:00.120]   "'from the river of Egypt as far as the great river,
[01:21:00.120 --> 01:21:02.120]   "'the river Euphrates.'"
[01:21:02.120 --> 01:21:03.120]   Okay?
[01:21:03.120 --> 01:21:06.120]   Now, the reason why I'm reading these passages
[01:21:06.120 --> 01:21:09.120]   is because by God's great expression,
[01:21:09.120 --> 01:21:13.120]   he was showing visually so that we could all see.
[01:21:13.120 --> 01:21:14.120]   Yes?
[01:21:14.120 --> 01:21:16.120]   But what's more, as you know, in our passage,
[01:21:16.120 --> 01:21:17.120]   it talks about covenants,
[01:21:17.120 --> 01:21:21.120]   and this is one of the more profound biblical covenants
[01:21:21.120 --> 01:21:25.120]   that we need to know God plans to fulfill
[01:21:25.120 --> 01:21:28.120]   all that he has promised to Abraham.
[01:21:28.120 --> 01:21:30.120]   And not a single one of his promises will fail,
[01:21:30.120 --> 01:21:31.120]   and we believe it.
[01:21:31.120 --> 01:21:33.120]   We trust it.
[01:21:33.120 --> 01:21:34.120]   Why?
[01:21:34.120 --> 01:21:35.120]   That's his character.
[01:21:35.120 --> 01:21:36.120]   Okay?
[01:21:36.120 --> 01:21:37.120]   And when we think covenant, then,
[01:21:37.120 --> 01:21:41.120]   I want you to think a gift of God's will,
[01:21:41.120 --> 01:21:43.120]   a gift of God's blessing.
[01:21:43.120 --> 01:21:44.120]   Yes?
[01:21:44.120 --> 01:21:46.120]   It's not just simply a contractual agreement.
[01:21:46.120 --> 01:21:49.120]   You do this, then you do this, and then you do that,
[01:21:49.120 --> 01:21:52.120]   and when you fulfill it, then I will keep my part.
[01:21:52.120 --> 01:21:56.120]   This here is God's will and testament.
[01:21:56.120 --> 01:21:57.120]   Okay?
[01:21:57.120 --> 01:21:58.120]   Now, the story continues to the part
[01:21:58.120 --> 01:22:01.120]   that we are all probably very familiar with
[01:22:01.120 --> 01:22:07.120]   when Abraham and Sarai is met with doubt.
[01:22:07.120 --> 01:22:12.120]   Go over to chapter 16, verses 1 through 6.
[01:22:12.120 --> 01:22:16.120]   Chapter 16, 1 through 6.
[01:22:16.120 --> 01:22:17.120]   Chapter 16, 1 through 6 says,
[01:22:17.120 --> 01:22:20.120]   "Now Sarai, Abraham's wife, had borne him no children,
[01:22:20.120 --> 01:22:26.120]   "and she had an Egyptian maid whose name was Hagar.
[01:22:26.120 --> 01:22:29.120]   "So Sarai said to Abraham, 'Now behold,
[01:22:29.120 --> 01:22:32.120]   "'the Lord has prevented me from bearing children.'"
[01:22:32.120 --> 01:22:34.120]   You know, before reviewing this passage,
[01:22:34.120 --> 01:22:37.120]   I had forgotten two elements of the story,
[01:22:37.120 --> 01:22:39.120]   that Hagar wasn't just, you know,
[01:22:39.120 --> 01:22:41.120]   just like a maid servant.
[01:22:41.120 --> 01:22:43.120]   She was an Egyptian servant.
[01:22:43.120 --> 01:22:44.120]   She was an Egyptian slave.
[01:22:44.120 --> 01:22:50.120]   And what's more, Sarai, in trying to convince Abraham,
[01:22:50.120 --> 01:22:52.120]   she invokes the name of God saying,
[01:22:52.120 --> 01:22:55.120]   "Maybe this is God's doing."
[01:22:55.120 --> 01:22:56.120]   Now, we continue and it says,
[01:22:56.120 --> 01:22:59.120]   "Please go into my maid.
[01:22:59.120 --> 01:23:01.120]   "Perhaps I will attain children through her."
[01:23:01.120 --> 01:23:04.120]   And Abraham listened to the voice of Sarai.
[01:23:04.120 --> 01:23:06.120]   No, right?
[01:23:06.120 --> 01:23:09.120]   Don't listen to her.
[01:23:09.120 --> 01:23:12.120]   Now, by way of giving some sympathy,
[01:23:12.120 --> 01:23:15.120]   like I remember from the past that, like,
[01:23:15.120 --> 01:23:19.120]   it was 25 years since the time God promised him children,
[01:23:19.120 --> 01:23:23.120]   and then when they finally received Isaac, 25 years.
[01:23:23.120 --> 01:23:27.120]   And as you guys know, but it wasn't just any 25 years.
[01:23:27.120 --> 01:23:30.120]   It was 25 years at the tail end
[01:23:30.120 --> 01:23:34.120]   when Abraham was essentially 100 years old
[01:23:34.120 --> 01:23:36.120]   and Sarai was 90.
[01:23:36.120 --> 01:23:39.120]   Imagine that, right?
[01:23:39.120 --> 01:23:43.120]   Imagine visually seeing that at that age.
[01:23:43.120 --> 01:23:45.120]   And what's more, periodically, in certain moments,
[01:23:45.120 --> 01:23:47.120]   there was these struggles.
[01:23:47.120 --> 01:23:50.120]   These struggles where, like, you know,
[01:23:50.120 --> 01:23:52.120]   from year to year, I'm guessing.
[01:23:52.120 --> 01:23:54.120]   Can you imagine, like, bragging?
[01:23:54.120 --> 01:23:56.120]   For example, if you were bragging, like,
[01:23:56.120 --> 01:23:59.120]   "Oh, my goodness, I've got this incredible master plan
[01:23:59.120 --> 01:24:00.120]   "to invest in stocks,
[01:24:00.120 --> 01:24:03.120]   "and I'm going to make millions, millions.
[01:24:03.120 --> 01:24:04.120]   "Just watch."
[01:24:04.120 --> 01:24:05.120]   And you're so excited.
[01:24:05.120 --> 01:24:07.120]   I could imagine him doing that
[01:24:07.120 --> 01:24:09.120]   and the people around you saying, like,
[01:24:09.120 --> 01:24:11.120]   "Okay, it's been a year.
[01:24:11.120 --> 01:24:12.120]   "Where's the money?"
[01:24:12.120 --> 01:24:14.120]   It's like, "Just watch."
[01:24:14.120 --> 01:24:16.120]   Ten years later, "Just watch."
[01:24:16.120 --> 01:24:18.120]   You know, like, I could imagine him
[01:24:18.120 --> 01:24:20.120]   just getting smaller and smaller.
[01:24:20.120 --> 01:24:21.120]   You know what I'm saying?
[01:24:21.120 --> 01:24:24.120]   Just to sympathize with the weakness of our hearts
[01:24:24.120 --> 01:24:27.120]   to continue to wait with trust.
[01:24:27.120 --> 01:24:29.120]   Now, we read the story continuing on in verse 3,
[01:24:29.120 --> 01:24:31.120]   and it says, "After Abraham had lived
[01:24:31.120 --> 01:24:33.120]   "ten years in the land of Canaan,
[01:24:33.120 --> 01:24:35.120]   "Abraham's wife, Sarai, took Hagar,
[01:24:35.120 --> 01:24:37.120]   "the Egyptian, her maid,
[01:24:37.120 --> 01:24:39.120]   "and gave her to her husband Abram as his wife.
[01:24:39.120 --> 01:24:42.120]   "He went into Hagar, and she conceived.
[01:24:42.120 --> 01:24:44.120]   "And when she," that is Sarai,
[01:24:44.120 --> 01:24:47.120]   "saw that she," Hagar, "had conceived,
[01:24:47.120 --> 01:24:50.120]   "her mistress was despised in her sight."
[01:24:50.120 --> 01:24:51.120]   Jealousy.
[01:24:51.120 --> 01:24:53.120]   Green monster.
[01:24:53.120 --> 01:24:54.120]   And then it says,
[01:24:54.120 --> 01:24:56.120]   "May the Lord judge,"
[01:24:56.120 --> 01:24:58.120]   oh, sorry.
[01:24:58.120 --> 01:24:59.120]   Did I just, oh, I skipped it.
[01:24:59.120 --> 01:25:00.120]   In verse 5,
[01:25:00.120 --> 01:25:01.120]   "And Sarai said to Abram,
[01:25:01.120 --> 01:25:05.120]   "'May the wrong done to me be upon you.
[01:25:05.120 --> 01:25:07.120]   "'I gave my maid into your arms,
[01:25:07.120 --> 01:25:09.120]   "'but when she saw that she had conceived,
[01:25:09.120 --> 01:25:11.120]   "'I was despised in her sight.
[01:25:11.120 --> 01:25:13.120]   "'May the Lord judge between you and me.'
[01:25:13.120 --> 01:25:15.120]   "But Abram said to Sarai,
[01:25:15.120 --> 01:25:18.120]   "'Behold, your maid is in your power.
[01:25:18.120 --> 01:25:20.120]   "'Do to her what is good in your sight.'
[01:25:20.120 --> 01:25:22.120]   "So Sarai treated her harshly,
[01:25:22.120 --> 01:25:25.120]   "and she fled from her presence."
[01:25:25.120 --> 01:25:26.120]   Wow.
[01:25:26.120 --> 01:25:28.120]   This is like the craziest Korean drama.
[01:25:28.120 --> 01:25:32.120]   You know, like, I can just picture it now.
[01:25:32.120 --> 01:25:35.120]   It's like she's screaming at the top of her lungs,
[01:25:35.120 --> 01:25:37.120]   like, "You did this!"
[01:25:37.120 --> 01:25:40.120]   And he's like, "What are you talking about?
[01:25:40.120 --> 01:25:42.120]   "It was your idea."
[01:25:42.120 --> 01:25:43.120]   And then she's like,
[01:25:43.120 --> 01:25:45.120]   "No, look, she's mistreating me."
[01:25:45.120 --> 01:25:46.120]   Now, I don't know if she is.
[01:25:46.120 --> 01:25:48.120]   Like, if Hagar was actually like,
[01:25:48.120 --> 01:25:49.120]   "Yeah, that's right.
[01:25:49.120 --> 01:25:50.120]   "Like, I'm pregnant.
[01:25:50.120 --> 01:25:51.120]   "You're not."
[01:25:51.120 --> 01:25:52.120]   You know, like, I don't know.
[01:25:52.120 --> 01:25:55.120]   I can't read into the lines.
[01:25:55.120 --> 01:25:57.120]   But what I can imagine is the two of them
[01:25:57.120 --> 01:25:59.120]   just blaming each other.
[01:25:59.120 --> 01:26:01.120]   You know what I mean?
[01:26:01.120 --> 01:26:05.120]   And then I do think this is a moment of weakness.
[01:26:05.120 --> 01:26:09.120]   And the Scripture is so real about the weakness of man.
[01:26:09.120 --> 01:26:11.120]   Straight up, he's just like, "Not my problem.
[01:26:11.120 --> 01:26:13.120]   "It's not my problem.
[01:26:13.120 --> 01:26:14.120]   "It's your problem."
[01:26:14.120 --> 01:26:15.120]   You know?
[01:26:15.120 --> 01:26:18.120]   Like, that is just cowardice.
[01:26:18.120 --> 01:26:20.120]   It's complete, like, you know,
[01:26:20.120 --> 01:26:23.120]   error of not owning up to what's happened.
[01:26:23.120 --> 01:26:25.120]   And the problem with this, as you know,
[01:26:25.120 --> 01:26:27.120]   is not only does it genuinely--
[01:26:27.120 --> 01:26:29.120]   like, they turn to this solution.
[01:26:29.120 --> 01:26:32.120]   It created division between Sarai and her servant.
[01:26:32.120 --> 01:26:34.120]   It creates division between the two of them.
[01:26:34.120 --> 01:26:37.120]   And as you know, this has lasting consequence
[01:26:37.120 --> 01:26:41.120]   for generations to come.
[01:26:41.120 --> 01:26:44.120]   It just wreaks a snowball of havoc,
[01:26:44.120 --> 01:26:48.120]   and more and more sin ends up being produced.
[01:26:48.120 --> 01:26:50.120]   And this is how we know
[01:26:50.120 --> 01:26:52.120]   every idol you have in your life,
[01:26:52.120 --> 01:26:55.120]   it becomes to us first a fortress where you think,
[01:26:55.120 --> 01:26:57.120]   "Oh, this is where I'm going to receive blessing."
[01:26:57.120 --> 01:26:59.120]   But it becomes your prison,
[01:26:59.120 --> 01:27:01.120]   and then it becomes your death.
[01:27:01.120 --> 01:27:03.120]   That is the way of Satan.
[01:27:03.120 --> 01:27:05.120]   That is the schemes of our enemy.
[01:27:05.120 --> 01:27:07.120]   And so we ask, like,
[01:27:07.120 --> 01:27:10.120]   "Why did Apostle Paul use this analogy?"
[01:27:10.120 --> 01:27:11.120]   Right?
[01:27:11.120 --> 01:27:13.120]   When we think about this analogy,
[01:27:13.120 --> 01:27:15.120]   what are the points, and what are the stuff?
[01:27:15.120 --> 01:27:16.120]   When we think about it, it's like,
[01:27:16.120 --> 01:27:18.120]   "Dude, I could totally see why,
[01:27:18.120 --> 01:27:21.120]   "because Apostle Paul was first perplexed.
[01:27:21.120 --> 01:27:24.120]   "I don't understand how you could do this."
[01:27:24.120 --> 01:27:26.120]   Same thing we would say to Abram.
[01:27:26.120 --> 01:27:28.120]   "I don't understand how you could listen
[01:27:28.120 --> 01:27:30.120]   "to your wife at that moment.
[01:27:30.120 --> 01:27:32.120]   "She tells you to go into another woman
[01:27:32.120 --> 01:27:35.120]   "and commit adultery.
[01:27:35.120 --> 01:27:37.120]   "How does that make sense?"
[01:27:37.120 --> 01:27:41.120]   And then we have a moment of sympathy,
[01:27:41.120 --> 01:27:44.120]   because if we're desperate for something we want
[01:27:44.120 --> 01:27:46.120]   so badly, we'll compromise,
[01:27:46.120 --> 01:27:50.120]   because sometimes all it requires is a little lie.
[01:27:50.120 --> 01:27:52.120]   Sometimes all it requires is just like,
[01:27:52.120 --> 01:27:53.120]   "Just do it.
[01:27:53.120 --> 01:27:55.120]   "No one's gonna notice."
[01:27:55.120 --> 01:27:56.120]   Right?
[01:27:56.120 --> 01:27:58.120]   Sometimes you just turn to whatever recourse
[01:27:58.120 --> 01:28:00.120]   you have right in front of you,
