
[00:00:00.000 --> 00:00:04.120]   Next up is my good friend Tim Urban from Wait But Why. I asked him to do this as a favor.
[00:44:42.460 --> 00:44:43.460]   You think about -- we --
[00:44:43.460 --> 00:44:45.460]   >> We see it in all these companies in Silicon Valley.
[00:44:45.460 --> 00:44:47.460]   >> We see it when we do the podcast.
[00:44:47.460 --> 00:44:55.460]   >> We were in a panel a moment and we were discussing the don't say gay/parents choice bill.
[00:44:55.460 --> 00:45:01.460]   Which you look at the framing of that, it's completely hilarious that like we framed it as those two things.
[00:45:01.460 --> 00:45:05.460]   Either you're like you don't want parents to be able to parent their kids or you hate gay people.
[00:45:05.460 --> 00:45:06.460]   It's like really?
[00:45:06.460 --> 00:45:08.460]   Is that what we're talking about here?
[00:45:08.460 --> 00:45:11.460]   And we looked at it and a couple of besties were having a conversation.
[00:45:11.460 --> 00:45:12.460]   I won't say who.
[00:45:12.460 --> 00:45:14.460]   And we were trying to get educated on it.
[00:45:14.460 --> 00:45:20.460]   And I'm like should people be able to talk about their gay parents in first grade, second grade, third grade?
[00:45:20.460 --> 00:45:21.460]   Of course.
[00:45:21.460 --> 00:45:22.460]   You're a parent.
[00:45:22.460 --> 00:45:23.460]   You're gay.
[00:45:23.460 --> 00:45:28.460]   I'm assuming you don't want people to be able to tell you you can't be talked about at school.
[00:45:28.460 --> 00:45:32.460]   And then it was like and gender assignment and what gender you choose.
[00:45:32.460 --> 00:45:35.460]   And now we're sitting there going I don't actually know enough about this.
[00:45:35.460 --> 00:45:40.460]   Should you introduce that you can be one of 40 genders at 6 years old or 12 years old?
[00:45:40.460 --> 00:45:42.460]   When should sex education start?
[00:45:42.460 --> 00:45:43.460]   I actually don't know.
[00:45:43.460 --> 00:45:45.460]   We learned at 15.
[00:45:45.460 --> 00:45:46.460]   Should it be 12?
[00:45:46.460 --> 00:45:47.460]   I don't know.
[00:45:47.460 --> 00:45:56.460]   And we were like is this a discussion we can have on the podcast without us actually consulting with some people who know more than us and discussing it.
[00:45:56.460 --> 00:46:02.460]   And I've written about three or four tweets about the trans swimmer.
[00:46:02.460 --> 00:46:17.460]   And I have feelings on it but I'm like should I actually tweet that I find it's profoundly unfair that this person gets to win every single women's meet and I kind of feel bad for the women who now can the best they can do is second place?
[00:46:17.460 --> 00:46:21.460]   Am I going to get canceled for that because that was my initial response to it?
[00:46:21.460 --> 00:46:31.460]   And I don't actually know my position because I don't know that other person's story who's a trans woman and maybe she does deserve to be in that.
[00:46:31.460 --> 00:46:33.460]   I don't know if anybody has an answer for that.
[00:46:33.460 --> 00:46:44.460]   So I'm curious from the besties themselves what are your thoughts on our tackling some of those things and not getting canceled or the blowback?
[00:46:44.460 --> 00:46:49.460]   These things happen on every dimension every day which is you have more questions than answers.
[00:46:49.460 --> 00:46:51.460]   I think Tim you wrote it in the slide.
[00:46:51.460 --> 00:46:56.460]   It's kind of like you're navigating between high conviction and high knowledge.
[00:46:56.460 --> 00:47:04.460]   But that's a path and that path happens because you can talk to other people and you can ask questions and you can figure out where you are today.
[00:47:04.460 --> 00:47:06.460]   You can figure out where you could be tomorrow.
[00:47:06.460 --> 00:47:10.460]   That's what's not allowed anymore on any dimension.
[00:47:10.460 --> 00:47:11.460]   It's not any one specific issue.
[00:47:11.460 --> 00:47:13.460]   It's on so many topics.
[00:47:13.460 --> 00:47:17.460]   And the thing with that is that it gets people very afraid.
[00:47:17.460 --> 00:47:26.460]   And then when you are afraid I think to your point what happens is you take the most simplest reductive point of view that can be the most acceptable on any topic whatever.
[00:47:26.460 --> 00:47:29.460]   And this is what causes this snowball.
[00:47:29.460 --> 00:47:34.460]   I literally am scared to talk about the trans issue because I feel like I don't know enough.
[00:47:34.460 --> 00:47:36.460]   I also don't want to hurt anybody's feelings.
[00:47:36.460 --> 00:47:38.460]   I would feel terrible if I did hurt his feelings.
[00:47:38.460 --> 00:47:46.460]   So the reason you don't want to talk about it is because the social costs of even taking the risk of having that conversation outweigh any potential benefit.
[00:47:46.460 --> 00:47:48.460]   It's just the conversation gets so hot.
[00:47:48.460 --> 00:47:58.460]   But I want to go back to what Tim said that the moment of truth is when the leader of the organization has the choice of whether to fire the person the mob is going after.
[00:47:58.460 --> 00:48:08.460]   It seems self-evident that the leader shouldn't basically join the mob and inflict mob justice on this poor employee.
[00:48:08.460 --> 00:48:09.460]   But they do anyway.
[00:48:09.460 --> 00:48:11.460]   And the question is why.
[00:48:11.460 --> 00:48:16.460]   And I would argue that the reason why is because they're afraid of the New York Times hit piece.
[00:48:16.460 --> 00:48:17.460]   That's it.
[00:48:17.460 --> 00:48:18.460]   That's what it comes down to.
[00:48:18.460 --> 00:48:21.460]   They're afraid that the woke mob will come after them next.
[00:48:21.460 --> 00:48:29.460]   And we've seen it before when Brian Armstrong implemented his policy of no politics in the workplace at Coinbase who then retaliated against him.
[00:48:29.460 --> 00:48:34.460]   He got a New York Times hit piece that was they are the enforcement wing of the woke mob.
[00:48:34.460 --> 00:48:38.460]   When Elon said that he would restore free speech to Twitter what was the response?
[00:48:38.460 --> 00:48:47.460]   The New York Times wrote an article basically trying to identify him with the apartheid regime in South Africa even though he was a kid.
[00:48:47.460 --> 00:48:52.460]   The headline of the article didn't even match up with the body of the article.
[00:48:52.460 --> 00:48:56.460]   The body of the article had numerous stories about him as a child.
[00:48:56.460 --> 00:49:01.460]   It was also a historical account of a bunch of oppressive things that happened in South Africa.
[00:49:01.460 --> 00:49:03.460]   When he was a child.
[00:49:03.460 --> 00:49:17.460]   So the body of the story had nothing but anecdotes about how he even as a young adolescent basically rejected apartheid and yet the headline of the story was basically painting him with this brush.
[00:49:17.460 --> 00:49:19.460]   So basically calling him a racist.
[00:49:19.460 --> 00:49:21.460]   And it came from his dad.
[00:49:21.460 --> 00:49:23.460]   And they have a super complicated relationship.
[00:49:23.460 --> 00:49:28.460]   And so it was like the one person where you couldn't have necessarily guaranteed what would have come out of Errol's mouth.
[00:49:28.460 --> 00:49:30.460]   And it was still so supportive of Elon.
[00:49:30.460 --> 00:49:46.460]   So if we're going to overcome this problem I think we have to have this recognition that these prestige outlets like the New York Times who for some reason have so much credibility in our culture.
[00:49:46.460 --> 00:49:50.460]   They have the power or they used to have the power to basically destroy people's careers.
[00:49:50.460 --> 00:49:56.460]   We have to realize that these are just places that have been hijacked by radicals.
[00:49:56.460 --> 00:49:58.460]   And like their stories are meaningless.
[00:49:58.460 --> 00:50:00.460]   They're completely biased.
[00:50:00.460 --> 00:50:05.460]   We have to stop investing them with the cultural power to like destroy people.
[00:50:05.460 --> 00:50:06.460]   It's that simple.
[00:50:06.460 --> 00:50:07.460]   What happens is there's a lag time.
[00:50:07.460 --> 00:50:09.460]   Now do Fox News.
[00:50:09.460 --> 00:50:10.460]   Here's the difference.
[00:50:10.460 --> 00:50:13.460]   They don't have the cultural power to destroy anyone.
[00:50:13.460 --> 00:50:14.460]   And who have they destroyed?
[00:50:14.460 --> 00:50:15.460]   Name somebody.
[00:50:15.460 --> 00:50:17.460]   Like what woke mob have they engineered?
[00:50:17.460 --> 00:50:18.460]   Mike the pillow guy.
[00:50:18.460 --> 00:50:20.460]   I think he.
[00:50:20.460 --> 00:50:21.460]   I'm not saying look.
[00:50:21.460 --> 00:50:24.460]   I'm not saying they wouldn't if they could.
[00:50:24.460 --> 00:50:28.460]   I'm just saying that they can't because they don't have that kind of cultural power.
[00:50:28.460 --> 00:50:29.460]   Before we.
[00:50:29.460 --> 00:50:30.460]   Tim you were going to say something.
[00:50:30.460 --> 00:50:37.460]   I was going to say when an institution like this gets what happens is a mob like this that they don't build anything.
[00:50:37.460 --> 00:50:39.460]   You know they don't create.
[00:50:39.460 --> 00:50:42.460]   What they do is they appropriate they hijack something.
[00:50:42.460 --> 00:50:48.460]   They take its existing good reputation which is real power which is a lot of power and they spend it down.
[00:50:48.460 --> 00:50:49.460]   It's not constructive.
[00:50:49.460 --> 00:50:50.460]   It's destructive.
[00:50:50.460 --> 00:50:51.460]   Yeah.
[00:50:51.460 --> 00:50:55.460]   So you actually go and it's like they like they take over and they and they spend the reputation down.
[00:50:55.460 --> 00:50:59.460]   But in the lag time between when the reputation catches up it can do a ton of damage.
[00:50:59.460 --> 00:51:01.460]   So again I would say that a lot.
[00:51:01.460 --> 00:51:03.460]   I'm scared about what's going on in like Ivy League institutions.
[00:51:03.460 --> 00:51:08.460]   They have so much credibility but a lot of really bad things have kind of happened there.
[00:51:08.460 --> 00:51:09.460]   And it's.
[00:51:09.460 --> 00:51:10.460]   Yeah.
[00:51:10.460 --> 00:51:13.460]   Can I suggest we pivot to tech and investing while we're here because we're going to lose.
[00:51:13.460 --> 00:51:15.460]   Let's thank Tim Bermier for joining us.
[00:51:15.460 --> 00:51:19.460]   And we decided to do a crossover on politics.
[00:51:19.460 --> 00:51:26.460]   Because Keith and I were talking backstage and I was like what investments have you made.
[00:51:26.460 --> 00:51:29.460]   He's like I've made no investments in 2022.
[00:51:29.460 --> 00:51:34.460]   And you guys have like how big your latest fund five billion five billion dollar latest fund and you haven't made any investments.
[00:51:34.460 --> 00:51:37.460]   And you know the fund as a whole has made some investments.
[00:51:37.460 --> 00:51:38.460]   I haven't let any.
[00:51:38.460 --> 00:51:39.460]   But you haven't.
[00:51:39.460 --> 00:51:40.460]   I haven't let any new investments in 2022.
[00:51:40.460 --> 00:51:41.460]   Yeah.
[00:51:41.460 --> 00:51:43.460]   Last year I'd let the 13 or 14 in a year.
[00:51:43.460 --> 00:51:48.460]   So to go to go to effectively zero for half the year is like me being on vacation.
[00:51:48.460 --> 00:51:50.460]   Can you tell us what your point of view is.
[00:51:50.460 --> 00:51:54.460]   Well I mean I tweeted in October but you know that we are at the height of the market.
[00:51:54.460 --> 00:51:57.460]   I tweeted last January that we're going to see 2000 all over again.
[00:51:57.460 --> 00:52:02.460]   And so privately internally I've been arguing this internally that this is exactly what's going to happen.
[00:52:02.460 --> 00:52:05.460]   And so you know my behavior should reflect my views.
[00:52:05.460 --> 00:52:08.460]   I believe in some consistency and harmonization.
[00:52:08.460 --> 00:52:13.460]   So if I believe tech stocks and tech companies aren't worth that much I can't be investing until they reset.
[00:52:13.460 --> 00:52:16.460]   And so I don't want to spend money and invest in companies that aren't going to make me money.
[00:52:16.460 --> 00:52:19.460]   My job is to ultimately return billions of dollars to my LPs.
[00:52:19.460 --> 00:52:22.460]   And if I can't do that I shouldn't be giving anybody any money.
[00:52:22.460 --> 00:52:23.460]   So when do you change your mind.
[00:52:23.460 --> 00:52:25.460]   Well there are founders who are ahead of the curve.
[00:52:25.460 --> 00:52:26.460]   There always are.
[00:52:26.460 --> 00:52:27.460]   Who understand where the world's going.
[00:52:27.460 --> 00:52:30.460]   They actually understand the world where the world's going better than I do.
[00:52:30.460 --> 00:52:32.460]   They actually teach me about where the world's going more typically.
[00:52:32.460 --> 00:52:35.460]   And if they have appropriate expectations I'm happy to invest.
[00:52:35.460 --> 00:52:42.460]   So the last three or four investments I did make actually were all interestingly enough about 1.5 million dollar investments.
[00:52:42.460 --> 00:52:44.460]   Where the founder walked in and said you know I don't need a lot of money.
[00:52:44.460 --> 00:52:45.460]   I can accomplish a lot.
[00:52:45.460 --> 00:52:48.460]   I can achieve inflection moments for a very small amount of capital.
[00:52:48.460 --> 00:52:53.460]   That was the easiest thing ever to say yes at 1.5 million dollars I don't need to think about the macro world.
[00:52:53.460 --> 00:52:56.460]   I don't need to think about where the you know Nasdaq's going.
[00:52:56.460 --> 00:53:03.460]   And so the last three or four investments were all incredibly disciplined founders that I made like late last year into arguably into January.
[00:53:03.460 --> 00:53:06.460]   Now we have doubled down just to be clear about our conversation.
[00:53:06.460 --> 00:53:10.460]   We have doubled down in portfolio companies where we've led new rounds.
[00:53:10.460 --> 00:53:14.460]   But as far as a new investment from scratch I haven't made any new ones this year.
[00:53:14.460 --> 00:53:22.460]   So when you double down in a moment like this how do you set valuation especially if the last valuation was maybe felt like a top tick.
[00:53:22.460 --> 00:53:26.460]   I think the founder has sort of digested where the world is.
[00:53:26.460 --> 00:53:28.460]   Then you know we have a dialogue about valuation.
[00:53:28.460 --> 00:53:30.460]   Otherwise I actually encourage them to go shop it.
[00:53:30.460 --> 00:53:32.460]   Like I'm saying like we will give you money.
[00:53:32.460 --> 00:53:35.460]   But will you price it at the same mark at a discount now?
[00:53:35.460 --> 00:53:39.460]   If they have a fair market valuation from top tier firms we'll try to be like in that zone.
[00:53:39.460 --> 00:53:47.460]   But they'll often go to the market and people will be like either pass pass pass pass pass or they will give them you know just reality and then we'll match that.
[00:53:47.460 --> 00:53:50.460]   But we've done that a few times where we've encouraged founders.
[00:53:50.460 --> 00:53:55.460]   Typically we wouldn't do this because my partner Brian Singerman loves to power money to companies that are working.
[00:53:55.460 --> 00:53:58.460]   That's been we've been a high conviction fund for about a decade.
[00:53:58.460 --> 00:54:01.460]   So typically if we like a company we'll lead the next round and lead the next round.
[00:54:01.460 --> 00:54:03.460]   We've done this with ramp for example.
[00:54:03.460 --> 00:54:05.460]   We've led like three or four rounds.
[00:54:05.460 --> 00:54:11.460]   But now with a valuation reset going on it's been easier sometimes with founders I really like to say why don't you go talk to five other people.
[00:54:11.460 --> 00:54:12.460]   It's better hygiene.
[00:54:12.460 --> 00:54:16.460]   Well it's just like go talk to five other people and I'll match what they do if they're really top tier people.
[00:54:16.460 --> 00:54:19.460]   But like I want you to get like fair market feedback.
[00:54:19.460 --> 00:54:21.460]   You know not just have to rely upon my judgment call.
[00:54:21.460 --> 00:54:33.460]   Are we at the point in the cycle where the down routes the warrants the liquidation preferences have happened or are starting to be discussed?
[00:54:33.460 --> 00:54:35.460]   We're definitely seeing a lot of liquefied preferences again.
[00:54:35.460 --> 00:54:37.460]   Explain what it is and why that's important.
[00:54:37.460 --> 00:54:46.460]   Yeah so liquidation preference basically means that the investor is going to get their money back first regardless of what happens in the world.
[00:54:46.460 --> 00:54:50.460]   And that nobody who's a shareholder nobody who's a founder is going to get it.
[00:54:50.460 --> 00:54:57.460]   Nobody is a common shareholder which basically means founder employee is going to get any money until the investor gets all their money back times some multiple.
[00:54:57.460 --> 00:55:01.460]   And that multiple is based on time and or just a hurdle.
[00:55:01.460 --> 00:55:04.460]   It's very scary but it can be arbitrage by success.
[00:55:04.460 --> 00:55:09.460]   Founders sometimes can arbitrage it well meaning they have asymmetric information about the future of the company.
[00:55:09.460 --> 00:55:14.460]   If they really believe they can hit escape velocity in a short period of time it can be a decent gamble.
[00:55:14.460 --> 00:55:17.460]   I've seen someone like Jack Dorsey at Square did this.
[00:55:17.460 --> 00:55:23.460]   Very sophisticated CEO and he knew what he was doing and knew why he was doing it and it's worked out pretty well actually.
[00:55:23.460 --> 00:55:29.460]   But you're playing with a lot of fire so it's not for everybody and you should get a lot of feedback and advice before.
[00:55:29.460 --> 00:55:31.460]   The flat rounds are definitely happening.
[00:55:31.460 --> 00:55:35.460]   The new flat is the up round kind of philosophy even in some of our better.
[00:55:35.460 --> 00:55:37.460]   Are those senior like pref or?
[00:55:37.460 --> 00:55:38.460]   It depends.
[00:55:38.460 --> 00:55:40.460]   Depends on the round.
[00:55:40.460 --> 00:55:42.460]   They're all over the map actually.
[00:55:42.460 --> 00:55:45.460]   So the market hasn't shifted to the point that every new money coming in senior to all other money.
[00:55:45.460 --> 00:55:48.460]   Depends how much leverage and what quality investors you have on your cap table.
[00:55:48.460 --> 00:55:53.460]   Like so for example someone tries to put a senior like preference on top of my capital I'm going to yell at them a lot.
[00:55:53.460 --> 00:55:57.460]   And if they ever want a new investment that you know is from our fund they may not want to do that.
[00:55:57.460 --> 00:56:03.460]   Do you think that we're a couple turns away from the discount rounds?
[00:56:03.460 --> 00:56:05.460]   Well some companies are going to have to try.
[00:56:05.460 --> 00:56:07.460]   The problem is like for example we don't like to do those rounds.
[00:56:07.460 --> 00:56:11.460]   There's so much brain damage in the politics of that with founders, with fire investors.
[00:56:11.460 --> 00:56:12.460]   Just actually walk us through that.
[00:56:12.460 --> 00:56:13.460]   Why?
[00:56:13.460 --> 00:56:14.460]   Tell us about that brain damage.
[00:56:14.460 --> 00:56:17.460]   So typically you think there's an efficient market of pricing right?
[00:56:17.460 --> 00:56:21.460]   Like I need this much capital and the market's going to float with the price of that capital is.
[00:56:21.460 --> 00:56:24.460]   In private capital it's not really true.
[00:56:24.460 --> 00:56:29.460]   Like so if someone comes to me and says you know my last round was done at 300 million you know nine months ago.
[00:56:29.460 --> 00:56:33.460]   And today it'd probably get priced at let's say 120 million.
[00:56:33.460 --> 00:56:37.460]   I'm more likely to say no than to give them an offer at 120.
[00:56:37.460 --> 00:56:43.460]   Because I know their prior investors and their prior employees are going to be mad at me and furious at me.
[00:56:43.460 --> 00:56:48.460]   And I don't want a lot of founders and people annoyed at me.
[00:56:48.460 --> 00:56:50.460]   And so that brain damage isn't worth it.
[00:56:50.460 --> 00:56:58.460]   So I'm more likely and our fund is more likely to say no than try to find whether 80, 100, 120, 140 is the appropriate price.
[00:56:58.460 --> 00:57:02.460]   Which is very bad for the company in some ways because they might need the capital.
[00:57:02.460 --> 00:57:03.460]   And you starve them of money.
[00:57:03.460 --> 00:57:04.460]   Yeah.
[00:57:04.460 --> 00:57:05.460]   They may be able to find somebody else.
[00:57:05.460 --> 00:57:08.460]   But we typically at Founders Fund really don't like to do those rounds.
[00:57:08.460 --> 00:57:13.460]   The only way we would consider it is pretty much if everybody on the cap table called us up.
[00:57:13.460 --> 00:57:17.460]   The founder, CEO, the board members, prior investors said we really want you to do this.
[00:57:17.460 --> 00:57:20.460]   And we're all collectively holding hands and want you to do this.
[00:57:20.460 --> 00:57:22.460]   Then we'd seriously consider it.
[00:57:22.460 --> 00:57:29.460]   Do you at the end of Q1, do you guys sit around and reset valuations and marks before you tell your LPs what these companies are worth?
[00:57:29.460 --> 00:57:33.460]   Meaning your own sense when you sort of generate a sense of valuations.
[00:57:33.460 --> 00:57:34.460]   Yeah, we do mark down.
[00:57:34.460 --> 00:57:35.460]   Proactively mark down.
[00:57:35.460 --> 00:57:37.460]   We do proactively mark down.
[00:57:37.460 --> 00:57:39.460]   What's your methodology for that?
[00:57:39.460 --> 00:57:42.460]   Peter's views?
[00:57:42.460 --> 00:57:44.460]   I mean I think.
[00:57:44.460 --> 00:57:45.460]   What Peter says.
[00:57:45.460 --> 00:57:50.460]   We'd be open to doing that if we felt like we had an objective methodology for doing it.
[00:57:50.460 --> 00:57:51.460]   It's very tricky.
[00:57:51.460 --> 00:57:52.460]   I think you can.
[00:57:52.460 --> 00:57:55.460]   Later stage one's a little bit easier because you can apply multiples.
[00:57:55.460 --> 00:57:59.460]   There's public comps and you just adjust to that.
[00:57:59.460 --> 00:58:02.460]   I think the earlier stage stuff, very difficult to do objectively.
[00:58:02.460 --> 00:58:06.460]   And it's also not that, you're probably not as sensitive to it in terms of how it moves the needle.
[00:58:06.460 --> 00:58:10.460]   But the growth stuff, we try to use public comps and be realistic.
[00:58:10.460 --> 00:58:19.460]   What do you think about, we'll just throw out some firms, if you had to guess, the next 18 months for some of these folks?
[00:58:19.460 --> 00:58:22.460]   SoftBank, Vision Fund 1 and 2.
[00:58:22.460 --> 00:58:26.460]   I mean my views on SoftBank have been obvious since I did New York Times of all things interview.
[00:58:26.460 --> 00:58:29.460]   In 2016, you should reread the transcript.
[00:58:29.460 --> 00:58:31.460]   But I was like, that strategy just does not work.
[00:58:31.460 --> 00:58:39.460]   Powering money into companies and hoping that money is the key asset and the key ingredient for success has been false in the history of technology for 50 years.
[00:58:39.460 --> 00:58:42.460]   And so they lost $27 billion again.
[00:58:42.460 --> 00:58:47.460]   The brand subprime, they used to do well in Latin America, but they got rid of the person who actually knew what he was doing.
[00:58:47.460 --> 00:58:49.460]   So this is a catastrophic mess.
[00:58:49.460 --> 00:58:55.460]   Plus it has moral issues, less moral issues than before, but still not the best investor.
[00:58:55.460 --> 00:58:57.460]   Tiger?
[00:58:57.460 --> 00:58:59.460]   I think they have a skill set gap.
[00:58:59.460 --> 00:59:04.460]   If they're going to try, from what I read publicly, they're trying to invest in Series A and Series B companies.
[00:59:04.460 --> 00:59:11.460]   The skill to be successful at investing Series A and Series B companies is very different than leading growth rounds or private or public growth rounds.
[00:59:11.460 --> 00:59:13.460]   I mean we look at this in our fund and we do both.
[00:59:13.460 --> 00:59:17.460]   We have a venture fund of $1.8 billion and a growth fund of $3.2 billion.
[00:59:17.460 --> 00:59:20.460]   And we have part, the investment team is basically the same.
[00:59:20.460 --> 00:59:24.460]   Most of the investment team, maybe all the investment team is better at one or the other.
[00:59:24.460 --> 00:59:29.460]   And if Tiger thinks that they're going to be successful Series A investors, they're in for a very rude awakening.
[00:59:29.460 --> 00:59:33.460]   I know about 5 or 10 people on the planet that are successful Series A investors.
[00:59:33.460 --> 00:59:37.460]   It is a very different discipline than deploying capital writ large.
[00:59:37.460 --> 00:59:39.460]   Sequoia?
[00:59:39.460 --> 00:59:42.460]   I think Sequoia is the best run fund historically.
[00:59:42.460 --> 00:59:44.460]   They are really good at what they do.
[00:59:44.460 --> 00:59:47.460]   Obviously the world is changing around them.
[00:59:47.460 --> 00:59:53.460]   I think like many people, crypto is kind of throwing a little monkey wrench in their model.
[00:59:53.460 --> 00:59:54.460]   They have to scale their--
[00:59:54.460 --> 00:59:55.460]   Oh, sorry. Explain that. What do you mean?
[00:59:55.460 --> 00:59:57.460]   They missed the first wave of crypto.
[00:59:57.460 --> 01:00:01.460]   And crypto has returned a decent amount of money for people.
[01:00:01.460 --> 01:00:06.460]   And so I think that's tarnished the brand a bit with crypto people specifically.
[01:00:06.460 --> 01:00:07.460]   But they're working on fixing that.
[01:00:07.460 --> 01:00:09.460]   They have a really good team.
[01:00:09.460 --> 01:00:11.460]   The team is aging still pretty well.
[01:00:11.460 --> 01:00:14.460]   One of the hardest things in venture is you age non-gracefully in this job.
[01:00:14.460 --> 01:00:18.460]   By the time you're my age, you're already past your prime.
[01:00:18.460 --> 01:00:23.460]   And I kind of compare it because I went to law school with people who are US senators.
[01:00:23.460 --> 01:00:26.460]   And I had breakfast in Miami with one of the more prominent US senators.
[01:00:26.460 --> 01:00:29.460]   And I said, "I'm basically getting to the tail end of my career in tech."
[01:00:29.460 --> 01:00:34.460]   And he said, "I'm in the bottom 20% of-- the youngest 20% in the US Senate."
[01:00:34.460 --> 01:00:36.460]   And so there's a big contrast.
[01:00:36.460 --> 01:00:39.460]   But anyway, I think they're excellent at what they do.
[01:00:39.460 --> 01:00:40.460]   A boy for Senate?
[01:00:40.460 --> 01:00:41.460]   Sorry?
[01:00:41.460 --> 01:00:43.460]   A boy for Senate? You might run for Senate?
[01:00:43.460 --> 01:00:45.460]   Oh, I'm not running for Senate. No. Maybe my husband.
[01:00:45.460 --> 01:00:46.460]   Second career?
[01:00:46.460 --> 01:00:47.460]   I'm going to take the politics.
[01:00:47.460 --> 01:00:49.460]   Andreessen?
[01:00:49.460 --> 01:00:54.460]   In crypto, they're excellent.
[01:00:54.460 --> 01:00:56.460]   Let me ask you a question. I want to take the other side of the crypto.
[01:00:56.460 --> 01:01:03.460]   Missing the last crypto insanity, if this thing does all get torched, as it seems to be,
[01:01:03.460 --> 01:01:08.460]   and nobody's shipping actual products that touch customers, that actually solve problems in the world,
[01:01:08.460 --> 01:01:16.460]   sitting out that crazy, frenetic moment might actually look astute.
[01:01:16.460 --> 01:01:23.460]   Because some of these projects, I do not see them shipping products that work.
[01:01:23.460 --> 01:01:26.460]   I think that you're saying something that's practically true,
[01:01:26.460 --> 01:01:29.460]   but I think Keith is also saying something that is practically true,
[01:01:29.460 --> 01:01:34.460]   which is if you're a fund that has that crypto deal flow,
[01:01:34.460 --> 01:01:38.460]   at least my understanding of that playbook is you seed a project,
[01:01:38.460 --> 01:01:42.460]   you make sure that you get some amount of the float of tokens,
[01:01:42.460 --> 01:01:45.460]   you're allowed to monetize those tokens very quickly,
[01:01:45.460 --> 01:01:48.460]   and so as long as you're in the flow--
[01:01:48.460 --> 01:01:49.460]   There's money to be made.
[01:01:49.460 --> 01:01:52.460]   There's a lot of money to be made, and I think what Keith is saying,
[01:01:52.460 --> 01:01:55.460]   and this is where Sequoia may have made an excellent decision,
[01:01:55.460 --> 01:01:59.460]   which is that form of money making is not very reliable,
[01:01:59.460 --> 01:02:04.460]   and I think that there's going to be a lot of questions about that once there's a regulatory framework.
[01:02:04.460 --> 01:02:07.460]   Yes, and it might turn out there's a lot of lawsuits.
[01:02:07.460 --> 01:02:09.460]   Three points. Mostly I agree with that.
[01:02:09.460 --> 01:02:14.460]   I think, first of all, it depends what you think your vision of what a venture fund does or what you do as a partner.
[01:02:14.460 --> 01:02:16.460]   To me, I think I'm in the company building mode,
[01:02:16.460 --> 01:02:19.460]   and so people who are not building companies, I'm not really interested in making money.
[01:02:19.460 --> 01:02:21.460]   I'm not in hedge fund mode.
[01:02:21.460 --> 01:02:25.460]   So tokens without successful products in iconic companies aren't interesting to me,
[01:02:25.460 --> 01:02:26.460]   even if they return capital.
[01:02:26.460 --> 01:02:29.460]   We did think at Founders Fund, though, that all the alpha was in Bitcoin.
[01:02:29.460 --> 01:02:33.460]   So going back a decade, not me, but my partners bought a lot of Bitcoin,
[01:02:33.460 --> 01:02:36.460]   and we made a lot of money with Bitcoin because we thought the alpha was there,
[01:02:36.460 --> 01:02:37.460]   not in the company building.
[01:02:37.460 --> 01:02:42.460]   A year or two ago, we started to shift, and I think appropriately, I think there may be some alpha.
[01:02:42.460 --> 01:02:46.460]   Now, we're in the end of one business, Founders Fund, meaning the right founder.
[01:02:46.460 --> 01:02:48.460]   It's worth us investing.
[01:02:48.460 --> 01:02:49.460]   The wrong founder, it's not.
[01:02:49.460 --> 01:02:54.460]   And so there are crypto projects and crypto companies where the founder is extraordinary,
[01:02:54.460 --> 01:02:57.460]   and we would love to be the primary investor if we can.
[01:02:57.460 --> 01:03:00.460]   And then there's a bunch of other companies that might be successful, but that's not our business.
[01:03:00.460 --> 01:03:03.460]   We are in the end of one, find the next Elon, back them.
[01:03:03.460 --> 01:03:07.460]   Isn't the fundamental problem that a lot of the way these crypto projects are designed
[01:03:07.460 --> 01:03:10.460]   is that you don't have protective provisions, preferred shares,
[01:03:10.460 --> 01:03:12.460]   and the operating system that venture runs on--
[01:03:12.460 --> 01:03:14.460]   None of it. Nothing.
[01:03:14.460 --> 01:03:19.460]   And they're asking you to give them a donation of $100 million for a token
[01:03:19.460 --> 01:03:23.460]   that has some Panamanian foundation, and you don't have a board seat.
[01:03:23.460 --> 01:03:27.460]   I mean, this seems incredibly high risk and undisciplined to me.
[01:03:27.460 --> 01:03:30.460]   They are high risk, but we're in the business of high risk in some ways.
[01:03:30.460 --> 01:03:34.460]   The protective provisions, I think we don't really care that much about them at Founders Fund.
[01:03:34.460 --> 01:03:38.460]   It is one of the theses that Peter started the fund with, which is these terms are way overrated,
[01:03:38.460 --> 01:03:43.460]   that ultimately the companies that succeed are the Facebooks, the Palantirs, the SpaceXs.
[01:03:43.460 --> 01:03:45.460]   That's where you make your money in this business.
[01:03:45.460 --> 01:03:48.460]   And worrying about what goes wrong-- But those companies have boards.
[01:03:48.460 --> 01:03:50.460]   They do have boards, and I actually believe in boards,
[01:03:50.460 --> 01:03:53.460]   but I believe in boards as being a mentor, a consigliere, not in governance.
[01:03:53.460 --> 01:03:58.460]   Of course. Okay, great. But you're not buying Chuck E. Cheese tokens.
[01:03:58.460 --> 01:04:01.460]   I never give a term sheet that has a board provision for me.
[01:04:01.460 --> 01:04:03.460]   The Founders requires me to join the board.
[01:04:03.460 --> 01:04:08.460]   Got it. But I mean, the tokens, I think, are part of the problem that I can't get my head around.
[01:04:08.460 --> 01:04:10.460]   Yes. The issue with tokens is a little more structural.
[01:04:10.460 --> 01:04:14.460]   When you have liquidity prior to success, that's not necessarily a good incentive.
