
[00:00:00.000 --> 00:00:07.480]   My heart and my hands are lifted to You.
[00:57:44.400 --> 00:57:47.400]   [chatter]
[00:57:47.400 --> 00:57:50.400]   [music playing]
[00:57:50.400 --> 00:57:53.400]   [chatter]
[00:57:53.400 --> 00:57:56.400]   [music playing]
[00:57:56.400 --> 00:57:59.400]   [chatter]
[00:57:59.400 --> 00:58:02.400]   [music playing]
[00:58:02.400 --> 00:58:05.400]   [chatter]
[00:58:05.400 --> 00:58:08.400]   [music playing]
[00:58:08.400 --> 00:58:11.400]   [chatter]
[00:58:11.400 --> 00:58:14.400]   [music playing]
[00:58:14.400 --> 00:58:17.400]   [chatter]
[00:58:17.400 --> 00:58:20.400]   [music playing]
[00:58:20.400 --> 00:58:23.400]   [chatter]
[00:58:23.400 --> 00:58:26.400]   [music playing]
[00:58:26.400 --> 00:58:29.400]   [chatter]
[00:58:29.400 --> 00:58:32.400]   [music playing]
[00:58:32.400 --> 00:58:35.400]   [chatter]
[00:58:35.400 --> 00:58:38.400]   [music playing]
[00:58:38.400 --> 00:58:41.400]   [chatter]
[00:58:41.400 --> 00:58:44.400]   [music playing]
[00:58:44.400 --> 00:58:47.400]   [chatter]
[00:58:47.400 --> 00:58:50.400]   [music playing]
[00:58:50.400 --> 00:58:53.400]   [chatter]
[00:58:53.400 --> 00:58:56.400]   [music playing]
[00:58:56.400 --> 00:58:59.400]   [chatter]
[00:58:59.400 --> 00:59:02.400]   [music playing]
[00:59:02.400 --> 00:59:05.400]   [chatter]
[00:59:05.400 --> 00:59:08.400]   [music playing]
[00:59:08.400 --> 00:59:11.400]   [chatter]
[00:59:11.400 --> 00:59:14.400]   [music playing]
[00:59:14.400 --> 00:59:17.400]   [chatter]
[00:59:17.400 --> 00:59:20.400]   [music playing]
[00:59:20.400 --> 00:59:23.400]   [chatter]
[00:59:23.400 --> 00:59:26.400]   [music playing]
[00:59:26.400 --> 00:59:29.400]   [chatter]
[00:59:29.400 --> 00:59:32.400]   [music playing]
[00:59:32.400 --> 00:59:35.400]   [chatter]
[00:59:35.400 --> 00:59:38.400]   [music playing]
[00:59:38.400 --> 00:59:41.400]   [chatter]
[00:59:41.400 --> 00:59:44.400]   [music playing]
[00:59:44.400 --> 00:59:47.400]   [chatter]
[00:59:47.400 --> 00:59:50.400]   [music playing]
[00:59:50.400 --> 00:59:53.400]   [chatter]
[00:59:53.400 --> 00:59:56.400]   [music playing]
[00:59:56.400 --> 00:59:59.400]   [chatter]
[00:59:59.400 --> 01:00:02.400]   [music playing]
[01:00:02.400 --> 01:00:05.400]   [chatter]
[01:00:05.400 --> 01:00:08.400]   [music playing]
[01:00:08.400 --> 01:00:11.400]   [chatter]
[01:00:11.400 --> 01:00:14.400]   [music playing]
[01:00:14.400 --> 01:00:17.400]   [chatter]
[01:00:17.400 --> 01:00:20.400]   [music playing]
[01:00:20.400 --> 01:00:23.400]   [chatter]
[01:00:23.400 --> 01:00:26.400]   [music playing]
[01:00:26.400 --> 01:00:29.400]   [chatter]
[01:00:29.400 --> 01:00:32.400]   [music playing]
[01:00:32.400 --> 01:00:35.400]   [chatter]
[01:00:35.400 --> 01:00:38.400]   [music playing]
[01:00:38.400 --> 01:00:41.400]   [chatter]
[01:00:41.400 --> 01:00:44.400]   [music playing]
[01:00:44.400 --> 01:00:47.400]   [chatter]
[01:00:47.400 --> 01:00:50.400]   [music playing]
[01:00:50.400 --> 01:00:53.400]   [chatter]
[01:00:53.400 --> 01:00:56.400]   [music playing]
[01:00:56.400 --> 01:00:59.400]   [chatter]
[01:00:59.400 --> 01:01:02.400]   [music playing]
[01:01:02.400 --> 01:01:05.400]   [chatter]
[01:01:05.400 --> 01:01:08.400]   [music playing]
[01:01:08.400 --> 01:01:11.400]   [chatter]
[01:01:11.400 --> 01:01:14.400]   [music playing]
[01:01:14.400 --> 01:01:17.400]   [chatter]
[01:01:17.400 --> 01:01:20.400]   [music playing]
[01:01:20.400 --> 01:01:23.400]   [chatter]
[01:01:23.400 --> 01:01:26.400]   [music playing]
[01:01:26.400 --> 01:01:29.400]   [chatter]
[01:01:29.400 --> 01:01:32.400]   [music playing]
[01:01:32.400 --> 01:01:35.400]   [chatter]
[01:01:35.400 --> 01:01:38.400]   [music playing]
[01:01:38.400 --> 01:01:41.400]   [chatter]
[01:01:41.400 --> 01:01:44.400]   [music playing]
[01:01:44.400 --> 01:01:47.400]   [chatter]
[01:01:47.400 --> 01:01:50.400]   [music playing]
[01:01:50.400 --> 01:01:53.400]   [chatter]
[01:01:53.400 --> 01:01:56.400]   [music playing]
[01:01:56.400 --> 01:01:59.400]   [chatter]
[01:01:59.400 --> 01:02:02.400]   [music playing]
[01:02:02.400 --> 01:02:05.400]   [chatter]
[01:02:05.400 --> 01:02:08.400]   [music playing]
[01:02:08.400 --> 01:02:11.400]   [chatter]
[01:02:11.400 --> 01:02:14.400]   [music playing]
[01:02:14.400 --> 01:02:17.400]   [chatter]
[01:02:17.400 --> 01:02:20.400]   [music playing]
[01:02:20.400 --> 01:02:23.400]   [chatter]
[01:02:23.400 --> 01:02:26.400]   [music playing]
[01:02:26.400 --> 01:02:29.400]   [chatter]
[01:02:29.400 --> 01:02:32.400]   [music playing]
[01:02:32.400 --> 01:02:35.400]   [chatter]
[01:02:35.400 --> 01:02:38.400]   [music playing]
[01:02:38.400 --> 01:02:41.400]   [chatter]
[01:02:41.400 --> 01:02:44.400]   [music playing]
[01:02:44.400 --> 01:02:47.400]   [chatter]
[01:02:47.400 --> 01:02:50.400]   [music playing]
[01:02:50.400 --> 01:02:53.400]   [chatter]
[01:02:53.400 --> 01:02:56.400]   [music playing]
[01:02:56.400 --> 01:02:59.400]   [chatter]
[01:02:59.400 --> 01:03:02.400]   [music playing]
[01:03:02.400 --> 01:03:05.400]   [chatter]
[01:03:05.400 --> 01:03:08.400]   [music playing]
[01:03:08.400 --> 01:03:11.400]   [chatter]
[01:03:11.400 --> 01:03:14.400]   [music playing]
[01:03:14.400 --> 01:03:17.400]   [chatter]
[01:03:17.400 --> 01:03:20.400]   [music playing]
[01:03:20.400 --> 01:03:23.400]   [chatter]
[01:03:23.400 --> 01:03:26.400]   [music playing]
[01:03:26.400 --> 01:03:29.400]   [chatter]
[01:03:29.400 --> 01:03:32.400]   [music playing]
[01:03:32.400 --> 01:03:35.400]   [chatter]
[01:03:35.400 --> 01:03:38.400]   [music playing]
[01:03:38.400 --> 01:03:41.400]   [chatter]
[01:03:41.400 --> 01:03:44.400]   [music playing]
[01:03:44.400 --> 01:03:47.400]   [chatter]
[01:03:47.400 --> 01:03:50.400]   [music playing]
[01:03:50.400 --> 01:03:53.400]   [chatter]
[01:03:53.400 --> 01:03:56.400]   [music playing]
[01:03:56.400 --> 01:03:59.400]   [chatter]
[01:03:59.400 --> 01:04:02.400]   [music playing]
[01:04:02.400 --> 01:04:05.400]   [chatter]
[01:04:05.400 --> 01:04:08.400]   [music playing]
[01:04:08.400 --> 01:04:11.400]   [chatter]
[01:04:11.400 --> 01:04:14.400]   [music playing]
[01:04:14.400 --> 01:04:17.400]   [chatter]
[01:04:17.400 --> 01:04:20.400]   [music playing]
[01:04:20.400 --> 01:04:23.400]   [chatter]
[01:04:23.400 --> 01:04:26.400]   [music playing]
[01:04:26.400 --> 01:04:29.400]   [chatter]
[01:04:29.400 --> 01:04:32.400]   [music playing]
[01:04:32.400 --> 01:04:35.400]   [chatter]
[01:04:35.400 --> 01:04:38.400]   [music playing]
[01:04:38.400 --> 01:04:41.400]   [chatter]
[01:04:41.400 --> 01:04:44.400]   [music playing]
[01:04:44.400 --> 01:04:47.400]   [chatter]
[01:04:47.400 --> 01:04:50.400]   [music playing]
[01:04:50.400 --> 01:04:53.400]   [chatter]
[01:04:53.400 --> 01:04:56.400]   [music playing]
[01:04:56.400 --> 01:04:59.400]   [chatter]
[01:04:59.400 --> 01:05:02.400]   [music playing]
[01:05:02.400 --> 01:05:05.400]   [chatter]
[01:05:05.400 --> 01:05:08.400]   [music playing]
[01:05:08.400 --> 01:05:11.400]   [chatter]
[01:05:11.400 --> 01:05:14.400]   [music playing]
[01:05:14.400 --> 01:05:17.400]   [chatter]
[01:05:17.400 --> 01:05:20.400]   [music playing]
[01:05:20.400 --> 01:05:23.400]   [chatter]
[01:05:23.400 --> 01:05:26.400]   [music playing]
[01:05:26.400 --> 01:05:29.400]   [chatter]
[01:05:29.400 --> 01:05:32.400]   [music playing]
[01:05:32.400 --> 01:05:35.400]   [chatter]
[01:05:35.400 --> 01:05:38.400]   [music playing]
[01:05:38.400 --> 01:05:41.400]   [chatter]
[01:05:41.400 --> 01:05:44.400]   [music playing]
[01:05:44.400 --> 01:05:47.400]   [chatter]
[01:05:47.400 --> 01:05:50.400]   [music playing]
[01:05:50.400 --> 01:05:53.400]   [chatter]
[01:05:53.400 --> 01:05:56.400]   [music playing]
[01:05:56.400 --> 01:05:59.400]   [chatter]
[01:05:59.400 --> 01:06:02.400]   [music playing]
[01:06:02.400 --> 01:06:05.400]   [chatter]
[01:06:05.400 --> 01:06:08.400]   [music playing]
[01:06:08.400 --> 01:06:11.400]   [chatter]
[01:06:11.400 --> 01:06:14.400]   [music playing]
[01:06:14.400 --> 01:06:17.400]   [chatter]
[01:06:17.400 --> 01:06:20.400]   [music playing]
[01:06:20.400 --> 01:06:23.400]   [chatter]
[01:06:23.400 --> 01:06:26.400]   [music playing]
[01:06:26.400 --> 01:06:29.400]   [chatter]
[01:06:29.400 --> 01:06:32.400]   [music playing]
[01:06:32.400 --> 01:06:35.400]   [chatter]
[01:06:35.400 --> 01:06:38.400]   [music playing]
[01:06:38.400 --> 01:06:41.400]   [chatter]
[01:06:41.400 --> 01:06:44.400]   [music playing]
[01:06:44.400 --> 01:06:47.400]   [chatter]
[01:06:47.400 --> 01:06:50.400]   [music playing]
[01:06:50.400 --> 01:06:53.400]   [chatter]
[01:06:53.400 --> 01:06:56.400]   [music playing]
[01:06:56.400 --> 01:06:59.400]   [chatter]
[01:06:59.400 --> 01:07:02.400]   [music playing]
[01:07:02.400 --> 01:07:05.400]   [chatter]
[01:07:05.400 --> 01:07:08.400]   [music playing]
[01:07:08.400 --> 01:07:11.400]   [chatter]
[01:07:11.400 --> 01:07:14.400]   [music playing]
[01:07:14.400 --> 01:07:17.400]   [chatter]
[01:07:17.400 --> 01:07:20.400]   [music playing]
[01:07:20.400 --> 01:07:23.400]   [chatter]
[01:07:23.400 --> 01:07:26.400]   [music playing]
[01:07:26.400 --> 01:07:29.400]   [chatter]
[01:07:29.400 --> 01:07:32.400]   [music playing]
[01:07:32.400 --> 01:07:35.400]   [chatter]
[01:07:35.400 --> 01:07:38.400]   [music playing]
[01:07:38.400 --> 01:07:41.400]   [chatter]
[01:07:41.400 --> 01:07:44.400]   [music playing]
[01:07:44.400 --> 01:07:47.400]   [chatter]
[01:07:47.400 --> 01:07:50.400]   [music playing]
[01:07:50.400 --> 01:07:53.400]   [chatter]
[01:07:53.400 --> 01:07:56.400]   [music playing]
[01:07:56.400 --> 01:07:59.400]   [chatter]
[01:07:59.400 --> 01:08:02.400]   [music playing]
[01:08:02.400 --> 01:08:05.400]   [chatter]
[01:08:05.400 --> 01:08:08.400]   [music playing]
[01:08:08.400 --> 01:08:11.400]   [chatter]
[01:08:11.400 --> 01:08:14.400]   [music playing]
[01:08:14.400 --> 01:08:17.400]   [chatter]
[01:08:17.400 --> 01:08:20.400]   [music playing]
[01:08:20.400 --> 01:08:23.400]   [chatter]
[01:08:23.400 --> 01:08:26.400]   [music playing]
[01:08:26.400 --> 01:08:29.400]   [chatter]
[01:08:29.400 --> 01:08:32.400]   [music playing]
[01:08:32.400 --> 01:08:35.400]   [chatter]
[01:08:35.400 --> 01:08:38.400]   [music playing]
[01:08:38.400 --> 01:08:41.400]   [chatter]
[01:08:41.400 --> 01:08:44.400]   [music playing]
[01:08:44.400 --> 01:08:47.400]   [chatter]
[01:08:47.400 --> 01:08:50.400]   [music playing]
[01:08:50.400 --> 01:08:53.400]   [chatter]
[01:08:53.400 --> 01:08:56.400]   [music playing]
[01:08:56.400 --> 01:08:59.400]   [chatter]
[01:08:59.400 --> 01:09:02.400]   [music playing]
[01:09:02.400 --> 01:09:05.400]   [chatter]
[01:09:05.400 --> 01:09:08.400]   [music playing]
[01:09:08.400 --> 01:09:11.400]   [chatter]
[01:09:11.400 --> 01:09:14.400]   [music playing]
[01:09:14.400 --> 01:09:17.400]   [chatter]
[01:09:17.400 --> 01:09:20.400]   [music playing]
[01:09:20.400 --> 01:09:23.400]   [chatter]
[01:09:23.400 --> 01:09:26.400]   [music playing]
[01:09:26.400 --> 01:09:29.400]   [chatter]
[01:09:29.400 --> 01:09:32.400]   [music playing]
[01:09:32.400 --> 01:09:35.400]   [chatter]
[01:09:35.400 --> 01:09:38.400]   [music playing]
[01:09:38.400 --> 01:09:41.400]   [chatter]
[01:09:41.400 --> 01:09:44.400]   [music playing]
[01:09:44.400 --> 01:09:47.400]   [chatter]
[01:09:47.400 --> 01:09:50.400]   [music playing]
[01:09:50.400 --> 01:09:53.400]   [chatter]
[01:09:53.400 --> 01:09:56.400]   [music playing]
[01:09:56.400 --> 01:09:59.400]   [chatter]
[01:09:59.400 --> 01:10:02.400]   [music playing]
[01:10:02.400 --> 01:10:05.400]   [chatter]
[01:10:05.400 --> 01:10:08.400]   [music playing]
[01:10:08.400 --> 01:10:11.400]   [chatter]
[01:10:11.400 --> 01:10:14.400]   [music playing]
[01:10:14.400 --> 01:10:17.400]   [chatter]
[01:10:17.400 --> 01:10:20.400]   [music playing]
[01:10:20.400 --> 01:10:23.400]   [chatter]
[01:10:23.400 --> 01:10:26.400]   [music playing]
[01:10:26.400 --> 01:10:29.400]   [chatter]
[01:10:29.400 --> 01:10:32.400]   [music playing]
[01:10:32.400 --> 01:10:35.400]   [chatter]
[01:10:35.400 --> 01:10:38.400]   [music playing]
[01:10:38.400 --> 01:10:41.400]   [chatter]
[01:10:41.400 --> 01:10:44.400]   [music playing]
[01:10:44.400 --> 01:10:47.400]   [chatter]
[01:10:47.400 --> 01:10:50.400]   [music playing]
[01:10:50.400 --> 01:10:53.400]   [chatter]
[01:10:53.400 --> 01:10:56.400]   [music playing]
[01:10:56.400 --> 01:10:59.400]   [chatter]
[01:10:59.400 --> 01:11:02.400]   [music playing]
[01:11:02.400 --> 01:11:05.400]   [chatter]
[01:11:05.400 --> 01:11:08.400]   [music playing]
[01:11:08.400 --> 01:11:11.400]   [chatter]
[01:11:11.400 --> 01:11:14.400]   [music playing]
[01:11:14.400 --> 01:11:17.400]   [chatter]
[01:11:17.400 --> 01:11:20.400]   [music playing]
[01:11:20.400 --> 01:11:23.400]   [chatter]
[01:11:23.400 --> 01:11:26.400]   [music playing]
[01:11:26.400 --> 01:11:29.400]   [chatter]
[01:11:29.400 --> 01:11:32.400]   [music playing]
[01:11:32.400 --> 01:11:35.400]   [chatter]
[01:11:35.400 --> 01:11:38.400]   [music playing]
[01:11:38.400 --> 01:11:41.400]   [chatter]
[01:11:41.400 --> 01:11:44.400]   [music playing]
[01:11:44.400 --> 01:11:47.400]   [chatter]
[01:11:47.400 --> 01:11:50.400]   [music playing]
[01:11:50.400 --> 01:11:53.400]   [chatter]
[01:11:53.400 --> 01:11:56.400]   [music playing]
[01:11:56.400 --> 01:11:59.400]   [chatter]
[01:11:59.400 --> 01:12:02.400]   [music playing]
[01:12:02.400 --> 01:12:05.400]   [chatter]
[01:12:05.400 --> 01:12:08.400]   [music playing]
[01:12:08.400 --> 01:12:11.400]   [chatter]
[01:12:11.400 --> 01:12:14.400]   [music playing]
[01:12:14.400 --> 01:12:17.400]   [chatter]
[01:12:17.400 --> 01:12:20.400]   [music playing]
[01:12:20.400 --> 01:12:23.400]   [chatter]
[01:12:23.400 --> 01:12:26.400]   [music playing]
[01:12:26.400 --> 01:12:29.400]   [chatter]
[01:12:29.400 --> 01:12:32.400]   [music playing]
[01:12:32.400 --> 01:12:35.400]   [chatter]
[01:12:35.400 --> 01:12:38.400]   [music playing]
[01:12:38.400 --> 01:12:41.400]   [chatter]
[01:12:41.400 --> 01:12:44.400]   [music playing]
[01:12:44.400 --> 01:12:47.400]   [chatter]
[01:12:47.400 --> 01:12:50.400]   [music playing]
[01:12:50.400 --> 01:12:53.400]   [chatter]
[01:12:53.400 --> 01:12:56.400]   [music playing]
[01:12:56.400 --> 01:12:59.400]   [chatter]
[01:12:59.400 --> 01:13:02.400]   [music playing]
[01:13:02.400 --> 01:13:05.400]   [chatter]
[01:13:05.400 --> 01:13:08.400]   [music playing]
[01:13:08.400 --> 01:13:11.400]   [chatter]
[01:13:11.400 --> 01:13:14.400]   [music playing]
[01:13:14.400 --> 01:13:17.400]   [chatter]
[01:13:17.400 --> 01:13:20.400]   [music playing]
[01:13:20.400 --> 01:13:23.400]   [chatter]
[01:13:23.400 --> 01:13:26.400]   [music playing]
[01:13:26.400 --> 01:13:29.400]   [chatter]
[01:13:29.400 --> 01:13:32.400]   [music playing]
[01:13:32.400 --> 01:13:35.400]   [chatter]
[01:13:35.400 --> 01:13:38.400]   [music playing]
[01:13:38.400 --> 01:13:41.400]   [chatter]
[01:13:41.400 --> 01:13:44.400]   [music playing]
[01:13:44.400 --> 01:13:47.400]   [chatter]
[01:13:47.400 --> 01:13:50.400]   [music playing]
[01:13:50.400 --> 01:13:53.400]   [chatter]
[01:13:53.400 --> 01:13:56.400]   [music playing]
[01:13:56.400 --> 01:13:59.400]   [chatter]
[01:13:59.400 --> 01:14:02.400]   [music playing]
[01:14:02.400 --> 01:14:05.400]   [chatter]
[01:14:05.400 --> 01:14:08.400]   [music playing]
[01:14:08.400 --> 01:14:11.400]   [chatter]
[01:14:11.400 --> 01:14:14.400]   [music playing]
[01:14:14.400 --> 01:14:17.400]   [chatter]
[01:14:17.400 --> 01:14:20.400]   [music playing]
[01:14:20.400 --> 01:14:23.400]   [chatter]
[01:14:23.400 --> 01:14:26.400]   [music playing]
[01:14:26.400 --> 01:14:29.400]   [chatter]
[01:14:29.400 --> 01:14:32.400]   [music playing]
[01:14:32.400 --> 01:14:35.400]   [chatter]
[01:14:35.400 --> 01:14:38.400]   [music playing]
[01:14:38.400 --> 01:14:41.400]   [chatter]
[01:14:41.400 --> 01:14:44.400]   [music playing]
[01:14:44.400 --> 01:14:47.400]   [chatter]
[01:14:47.400 --> 01:14:50.400]   [music playing]
[01:14:50.400 --> 01:14:53.400]   [chatter]
[01:14:53.400 --> 01:14:56.400]   [music playing]
[01:14:56.400 --> 01:14:59.400]   [chatter]
[01:14:59.400 --> 01:15:02.400]   [music playing]
[01:15:02.400 --> 01:15:05.400]   [chatter]
[01:15:05.400 --> 01:15:08.400]   [music playing]
[01:15:08.400 --> 01:15:11.400]   [chatter]
[01:15:11.400 --> 01:15:14.400]   [music playing]
[01:15:14.400 --> 01:15:17.400]   [chatter]
[01:15:17.400 --> 01:15:20.400]   [music playing]
[01:15:20.400 --> 01:15:23.400]   [chatter]
[01:15:23.400 --> 01:15:26.400]   [music playing]
[01:15:26.400 --> 01:15:29.400]   [chatter]
[01:15:29.400 --> 01:15:32.400]   [music playing]
[01:15:32.400 --> 01:15:35.400]   [chatter]
[01:15:35.400 --> 01:15:38.400]   [music playing]
[01:15:38.400 --> 01:15:41.400]   [chatter]
[01:15:41.400 --> 01:15:44.400]   [music playing]
[01:15:44.400 --> 01:15:47.400]   [chatter]
[01:15:47.400 --> 01:15:50.400]   [music playing]
[01:15:50.400 --> 01:15:53.400]   [chatter]
[01:15:53.400 --> 01:15:56.400]   [music playing]
[01:15:56.400 --> 01:15:59.400]   [chatter]
[01:15:59.400 --> 01:16:02.400]   [music playing]
[01:16:02.400 --> 01:16:05.400]   [chatter]
[01:16:05.400 --> 01:16:08.400]   [music playing]
[01:16:08.400 --> 01:16:11.400]   [chatter]
[01:16:11.400 --> 01:16:14.400]   [music playing]
[01:16:14.400 --> 01:16:17.400]   [chatter]
[01:16:17.400 --> 01:16:20.400]   [music playing]
[01:16:20.400 --> 01:16:23.400]   [chatter]
[01:16:23.400 --> 01:16:26.400]   [music playing]
[01:16:26.400 --> 01:16:29.400]   [chatter]
[01:16:29.400 --> 01:16:32.400]   [music playing]
[01:16:32.400 --> 01:16:35.400]   [chatter]
[01:16:35.400 --> 01:16:38.400]   [music playing]
[01:16:38.400 --> 01:16:41.400]   [chatter]
[01:16:41.400 --> 01:16:44.400]   [music playing]
[01:16:44.400 --> 01:16:47.400]   [chatter]
[01:16:47.400 --> 01:16:50.400]   [music playing]
[01:16:50.400 --> 01:16:53.400]   [chatter]
[01:16:53.400 --> 01:16:56.400]   [music playing]
[01:16:56.400 --> 01:16:59.400]   [chatter]
[01:16:59.400 --> 01:17:02.400]   [music playing]
[01:17:02.400 --> 01:17:05.400]   [chatter]
[01:17:05.400 --> 01:17:08.400]   [music playing]
[01:17:08.400 --> 01:17:11.400]   [chatter]
[01:17:11.400 --> 01:17:14.400]   [music playing]
[01:17:14.400 --> 01:17:17.400]   [chatter]
[01:17:17.400 --> 01:17:20.400]   [music playing]
[01:17:20.400 --> 01:17:23.400]   [chatter]
[01:17:23.400 --> 01:17:26.400]   [music playing]
[01:17:26.400 --> 01:17:29.400]   [chatter]
[01:17:29.400 --> 01:17:32.400]   [music playing]
[01:17:32.400 --> 01:17:35.400]   [chatter]
[01:17:35.400 --> 01:17:38.400]   [music playing]
[01:17:38.400 --> 01:17:41.400]   [chatter]
[01:17:41.400 --> 01:17:44.400]   [music playing]
[01:17:44.400 --> 01:17:47.400]   [chatter]
[01:17:47.400 --> 01:17:50.400]   [music playing]
[01:17:50.400 --> 01:17:53.400]   [chatter]
[01:17:53.400 --> 01:17:56.400]   [music playing]
[01:17:56.400 --> 01:17:59.400]   [chatter]
[01:17:59.400 --> 01:18:02.400]   [music playing]
[01:18:02.400 --> 01:18:05.400]   [chatter]
[01:18:05.400 --> 01:18:08.400]   [music playing]
[01:18:08.400 --> 01:18:11.400]   [chatter]
[01:18:11.400 --> 01:18:14.400]   [music playing]
[01:18:14.400 --> 01:18:17.400]   [chatter]
[01:18:17.400 --> 01:18:20.400]   [music playing]
[01:18:20.400 --> 01:18:23.400]   [chatter]
[01:18:23.400 --> 01:18:26.400]   [music playing]
[01:18:26.400 --> 01:18:29.400]   [chatter]
[01:18:29.400 --> 01:18:32.400]   [music playing]
[01:18:32.400 --> 01:18:35.400]   [chatter]
[01:18:35.400 --> 01:18:38.400]   [music playing]
[01:18:38.400 --> 01:18:41.400]   [chatter]
[01:18:41.400 --> 01:18:44.400]   [music playing]
[01:18:44.400 --> 01:18:47.400]   [chatter]
[01:18:47.400 --> 01:18:50.400]   [music playing]
[01:18:50.400 --> 01:18:53.400]   [chatter]
[01:18:53.400 --> 01:18:56.400]   [music playing]
[01:18:56.400 --> 01:18:59.400]   [chatter]
[01:18:59.400 --> 01:19:02.400]   [music playing]
[01:19:02.400 --> 01:19:05.400]   [chatter]
[01:19:05.400 --> 01:19:08.400]   [music playing]
[01:19:08.400 --> 01:19:11.400]   [chatter]
[01:19:11.400 --> 01:19:14.400]   [music playing]
[01:19:14.400 --> 01:19:17.400]   [chatter]
[01:19:17.400 --> 01:19:20.400]   [music playing]
[01:19:20.400 --> 01:19:23.400]   [chatter]
[01:19:23.400 --> 01:19:26.400]   [music playing]
[01:19:26.400 --> 01:19:29.400]   [chatter]
[01:19:29.400 --> 01:19:32.400]   [music playing]
[01:19:32.400 --> 01:19:35.400]   [chatter]
[01:19:35.400 --> 01:19:38.400]   [music playing]
[01:19:38.400 --> 01:19:41.400]   [chatter]
[01:19:41.400 --> 01:19:44.400]   [music playing]
[01:19:44.400 --> 01:19:47.400]   [chatter]
[01:19:47.400 --> 01:19:50.400]   [music playing]
[01:19:50.400 --> 01:19:53.400]   [chatter]
[01:19:53.400 --> 01:19:56.400]   [music playing]
[01:19:56.400 --> 01:19:59.400]   [chatter]
[01:19:59.400 --> 01:20:02.400]   [music playing]
[01:20:02.400 --> 01:20:05.400]   [chatter]
[01:20:05.400 --> 01:20:08.400]   [music playing]
[01:20:08.400 --> 01:20:11.400]   [chatter]
[01:20:11.400 --> 01:20:14.400]   [music playing]
[01:20:14.400 --> 01:20:17.400]   [chatter]
[01:20:17.400 --> 01:20:20.400]   [music playing]
[01:20:20.400 --> 01:20:23.400]   [chatter]
[01:20:23.400 --> 01:20:26.400]   [music playing]
[01:20:26.400 --> 01:20:29.400]   [chatter]
[01:20:29.400 --> 01:20:32.400]   [music playing]
[01:20:32.400 --> 01:20:35.400]   [chatter]
[01:20:35.400 --> 01:20:38.400]   [music playing]
[01:20:38.400 --> 01:20:41.400]   [chatter]
[01:20:41.400 --> 01:20:44.400]   [music playing]
[01:20:44.400 --> 01:20:47.400]   [chatter]
[01:20:47.400 --> 01:20:50.400]   [music playing]
[01:20:50.400 --> 01:20:53.400]   [chatter]
[01:20:53.400 --> 01:20:56.400]   [music playing]
[01:20:56.400 --> 01:20:59.400]   [chatter]
[01:20:59.400 --> 01:21:02.400]   [music playing]
[01:21:02.400 --> 01:21:05.400]   [chatter]
[01:21:05.400 --> 01:21:08.400]   [music playing]
[01:21:08.400 --> 01:21:11.400]   [chatter]
[01:21:11.400 --> 01:21:14.400]   [music playing]
[01:21:14.400 --> 01:21:17.400]   [chatter]
[01:21:17.400 --> 01:21:20.400]   [music playing]
[01:21:20.400 --> 01:21:23.400]   [chatter]
[01:21:23.400 --> 01:21:26.400]   [music playing]
[01:21:26.400 --> 01:21:29.400]   [chatter]
[01:21:29.400 --> 01:21:32.400]   [music playing]
[01:21:32.400 --> 01:21:35.400]   [chatter]
[01:21:35.400 --> 01:21:38.400]   [music playing]
[01:21:38.400 --> 01:21:41.400]   [chatter]
[01:21:41.400 --> 01:21:44.400]   [music playing]
[01:21:44.400 --> 01:21:47.400]   [chatter]
[01:21:47.400 --> 01:21:50.400]   [music playing]
[01:21:50.400 --> 01:21:53.400]   [chatter]
[01:21:53.400 --> 01:21:56.400]   [music playing]
[01:21:56.400 --> 01:21:59.400]   [chatter]
[01:21:59.400 --> 01:22:02.400]   [music playing]
[01:22:02.400 --> 01:22:05.400]   [chatter]
[01:22:05.400 --> 01:22:08.400]   [music playing]
[01:22:08.400 --> 01:22:11.400]   [chatter]
[01:22:11.400 --> 01:22:14.400]   [music playing]
[01:22:14.400 --> 01:22:17.400]   [chatter]
[01:22:17.400 --> 01:22:20.400]   [music playing]
[01:22:20.400 --> 01:22:23.400]   [chatter]
[01:22:23.400 --> 01:22:26.400]   [music playing]
[01:22:26.400 --> 01:22:29.400]   [chatter]
[01:22:29.400 --> 01:22:32.400]   [music playing]
[01:22:32.400 --> 01:22:35.400]   [chatter]
[01:22:35.400 --> 01:22:38.400]   Let's all stand for the closing song.
[01:22:38.400 --> 01:22:44.400]   [music playing]
[01:22:44.400 --> 01:22:47.400]   [chatter]
[01:22:47.400 --> 01:22:50.400]   [music playing]
[01:22:50.400 --> 01:22:53.400]   [chatter]
[01:22:53.400 --> 01:22:56.400]   [music playing]
[01:22:56.400 --> 01:22:59.400]   [chatter]
[01:22:59.400 --> 01:23:02.400]   [music playing]
[01:23:02.400 --> 01:23:05.400]   [chatter]
[01:23:05.400 --> 01:23:08.400]   [music playing]
[01:23:08.400 --> 01:23:11.400]   [chatter]
[01:23:11.400 --> 01:23:14.400]   [music playing]
[01:23:14.400 --> 01:23:17.400]   [chatter]
[01:23:17.400 --> 01:23:20.400]   [music playing]
[01:23:20.400 --> 01:23:23.400]   [chatter]
[01:23:23.400 --> 01:23:26.400]   [music playing]
[01:23:26.400 --> 01:23:29.400]   [chatter]
[01:23:29.400 --> 01:23:32.400]   [music playing]
[01:23:32.400 --> 01:23:35.400]   [chatter]
