
[00:00:00.000 --> 00:00:14.000]   Okay, good evening everyone. Let us go and take our seats so that we can get our hearts ready to sing together and get started with Bible study.
[01:22:52.000 --> 01:22:55.000]   that are righteous in your eyes.
[01:22:55.000 --> 01:22:57.000]   And though it may be difficult,
[01:22:57.000 --> 01:23:01.000]   we know, Lord God, that ultimately you will bear the fruits
[01:23:01.000 --> 01:23:03.000]   that are glorifying to you,
[01:23:03.000 --> 01:23:06.000]   and what's glorifying to you is ultimately good for us.
[01:23:06.000 --> 01:23:09.000]   God, there may be in some people here
[01:23:09.000 --> 01:23:12.000]   situations that are very difficult,
[01:23:12.000 --> 01:23:15.000]   and decisions they have to make that seem completely
[01:23:15.000 --> 01:23:18.000]   out of their human power, rightly so.
[01:23:18.000 --> 01:23:22.000]   I pray, God, that by doing what you have placed before us,
[01:23:22.000 --> 01:23:25.000]   by taking the steps that you have led us to,
[01:23:25.000 --> 01:23:27.000]   God, we would understand your heart more,
[01:23:27.000 --> 01:23:31.000]   but what's more, truly prove you to be right in every scenario,
[01:23:31.000 --> 01:23:33.000]   that you are sufficient for all things,
[01:23:33.000 --> 01:23:35.000]   you are sovereign in all things,
[01:23:35.000 --> 01:23:38.000]   and what's more, God, you will use all of our experiences
[01:23:38.000 --> 01:23:41.000]   and our character to glorify yourself.
[01:23:41.000 --> 01:23:44.000]   We thank you, it's in Christ's name, amen.
[01:23:44.000 --> 01:23:50.000]   Okay, so next week is verse 7 through 9, okay?
[01:23:50.000 --> 01:23:55.000]   And you guys probably have noticed that verse 7
[01:23:55.000 --> 01:23:57.000]   probably could have been better served
[01:23:57.000 --> 01:23:59.000]   being placed with this paragraph,
[01:23:59.000 --> 01:24:01.000]   but we're trying to take small chunks
[01:24:01.000 --> 01:24:04.000]   that we can do really like close inductive study.
[01:24:04.000 --> 01:24:06.000]   So notice that it is a transition
[01:24:06.000 --> 01:24:08.000]   from Paul's encouragement to appeal,
[01:24:08.000 --> 01:24:10.000]   so pay attention to that transition.
[01:24:10.000 --> 01:24:13.000]   And then begin to list off the factors
[01:24:13.000 --> 01:24:15.000]   that contribute to the appeal.
[01:24:15.000 --> 01:24:18.000]   So Apostle Paul is going to mention just a couple things,
[01:24:18.000 --> 01:24:20.000]   and then that's going to all build to his appeal,
[01:24:20.000 --> 01:24:23.000]   so you want to list those things and delineate.
[01:24:23.000 --> 01:24:26.000]   For discussion today, we have,
[01:24:26.000 --> 01:24:29.000]   how can we be more thankful for the believers around us?
[01:24:29.000 --> 01:24:32.000]   Where do you find inspiration to pray?
[01:24:32.000 --> 01:24:34.000]   If you don't find inspiration,
[01:24:34.000 --> 01:24:36.000]   or you find that your heart's not thankful
[01:24:36.000 --> 01:24:38.000]   for the faith that's around you,
[01:24:38.000 --> 01:24:41.000]   what does that tell you about your own heart?
[01:24:41.000 --> 01:24:42.000]   Was there a time in your life
[01:24:42.000 --> 01:24:45.000]   where you were challenged to do something not required,
[01:24:45.000 --> 01:24:48.000]   but better or more effective for your faith?
[01:24:48.000 --> 01:24:50.000]   Is there such a decision now?
[01:24:50.000 --> 01:24:52.000]   How can you fine-tune your own understanding
[01:24:52.000 --> 01:24:54.000]   of fellowship of faith in your life?
[01:24:54.000 --> 01:24:56.000]   And what is the difference between knowing the Bible
[01:24:56.000 --> 01:24:58.000]   versus knowing all good things?
[01:24:58.000 --> 01:25:01.000]   Just discussing more this idea of
[01:25:01.000 --> 01:25:03.000]   what is the difference between knowing what to do
[01:25:03.000 --> 01:25:06.000]   versus growing in your knowledge of the good things
[01:25:06.000 --> 01:25:08.000]   and every good thing that God has prepared,
[01:25:08.000 --> 01:25:09.000]   and experiencing it.
[01:25:09.000 --> 01:25:13.000]   Okay, you guys are, please go into your discussion.
[01:25:13.000 --> 01:25:14.000]   And thank you.
[01:25:14.000 --> 01:25:15.000]   Oh.
[01:25:15.000 --> 01:25:16.000]   Sorry.
[01:25:16.000 --> 01:25:28.000]   (audience chatter)
[01:25:28.000 --> 01:25:33.000]   (silence)
[01:25:33.000 --> 01:25:38.000]   (silence)
[01:25:38.000 --> 01:25:43.000]   (silence)
[01:25:43.000 --> 01:25:48.000]   (silence)
[01:25:48.000 --> 01:25:53.000]   (silence)
[01:25:53.000 --> 01:25:58.000]   (silence)
[01:25:58.000 --> 01:26:03.000]   (silence)
[01:26:03.000 --> 01:26:08.000]   (silence)
[01:26:08.000 --> 01:26:13.000]   (silence)
[01:26:13.000 --> 01:26:18.000]   (silence)
[01:26:18.000 --> 01:26:23.000]   (silence)
[01:26:23.000 --> 01:26:28.000]   (silence)
[01:26:28.000 --> 01:26:33.000]   (silence)
[01:26:33.000 --> 01:26:38.000]   (silence)
[01:26:38.000 --> 01:26:43.000]   (silence)
[01:26:43.000 --> 01:26:48.000]   (silence)
[01:26:48.000 --> 01:26:53.000]   (silence)
[01:26:53.000 --> 01:26:58.000]   (silence)
[01:26:58.000 --> 01:27:03.000]   (silence)
[01:27:03.000 --> 01:27:08.000]   (silence)
[01:27:08.000 --> 01:27:13.000]   (silence)
[01:27:13.000 --> 01:27:18.000]   (silence)
[01:27:18.000 --> 01:27:23.000]   (silence)
[01:27:23.000 --> 01:27:28.000]   (silence)
[01:27:28.000 --> 01:27:33.000]   (silence)
[01:27:33.000 --> 01:27:38.000]   (silence)
[01:27:38.000 --> 01:27:43.000]   (silence)
[01:27:43.000 --> 01:27:48.000]   (silence)
[01:27:48.000 --> 01:27:53.000]   (silence)
[01:27:53.000 --> 01:27:58.000]   (silence)
[01:27:58.000 --> 01:28:03.000]   (silence)
[01:28:03.000 --> 01:28:08.000]   (silence)
[01:28:08.000 --> 01:28:13.000]   (silence)
[01:28:13.000 --> 01:28:18.000]   (silence)
[01:28:18.000 --> 01:28:23.000]   (silence)
[01:28:23.000 --> 01:28:28.000]   (silence)
[01:28:28.000 --> 01:28:33.000]   (silence)
[01:28:33.000 --> 01:28:38.000]   (silence)
[01:28:38.000 --> 01:28:43.000]   (silence)
[01:28:43.000 --> 01:28:48.000]   (silence)
[01:28:48.000 --> 01:28:53.000]   (silence)
[01:28:53.000 --> 01:28:58.000]   (silence)
[01:28:58.000 --> 01:29:03.000]   (silence)
[01:29:03.000 --> 01:29:08.000]   (silence)
[01:29:08.000 --> 01:29:13.000]   (silence)
[01:29:13.000 --> 01:29:18.000]   (silence)
[01:29:18.000 --> 01:29:23.000]   (silence)
[01:29:23.000 --> 01:29:28.000]   (silence)
[01:29:28.000 --> 01:29:33.000]   (silence)
[01:29:33.000 --> 01:29:38.000]   (silence)
[01:29:38.000 --> 01:29:43.000]   (silence)
[01:29:43.000 --> 01:29:48.000]   (silence)
[01:29:48.000 --> 01:29:53.000]   (silence)
[01:29:53.000 --> 01:29:58.000]   (silence)
[01:29:58.000 --> 01:30:03.000]   (silence)
[01:30:03.000 --> 01:30:08.000]   (silence)
[01:30:08.000 --> 01:30:13.000]   (silence)
[01:30:13.000 --> 01:30:18.000]   (silence)
[01:30:18.000 --> 01:30:23.000]   (silence)
[01:30:23.000 --> 01:30:28.000]   (silence)
[01:30:28.000 --> 01:30:33.000]   (silence)
[01:30:33.000 --> 01:30:38.000]   (silence)
[01:30:38.000 --> 01:30:43.000]   (silence)
[01:30:43.000 --> 01:30:48.000]   (silence)
[01:30:48.000 --> 01:30:53.000]   (silence)
[01:30:53.000 --> 01:30:58.000]   (silence)
[01:30:58.000 --> 01:31:03.000]   (silence)
[01:31:03.000 --> 01:31:08.000]   (silence)
[01:31:08.000 --> 01:31:13.000]   (silence)
[01:31:13.000 --> 01:31:18.000]   (silence)
[01:31:18.000 --> 01:31:23.000]   (silence)
[01:31:23.000 --> 01:31:28.000]   (silence)
[01:31:28.000 --> 01:31:33.000]   (silence)
[01:31:33.000 --> 01:31:38.000]   (silence)
[01:31:38.000 --> 01:31:43.000]   (silence)
[01:31:43.000 --> 01:31:48.000]   (silence)
[01:31:48.000 --> 01:31:53.000]   (silence)
[01:31:53.000 --> 01:31:58.000]   (silence)
[01:31:58.000 --> 01:32:03.000]   (silence)
[01:32:03.000 --> 01:32:08.000]   (silence)
[01:32:08.000 --> 01:32:13.000]   (silence)
[01:32:13.000 --> 01:32:18.000]   (silence)
[01:32:18.000 --> 01:32:23.000]   (silence)
[01:32:23.000 --> 01:32:28.000]   (silence)
[01:32:28.000 --> 01:32:33.000]   (silence)
[01:32:33.000 --> 01:32:38.000]   (silence)
[01:32:38.000 --> 01:32:43.000]   (silence)
[01:32:43.000 --> 01:32:48.000]   (silence)
[01:32:48.000 --> 01:32:53.000]   (silence)
[01:32:53.000 --> 01:32:58.000]   (silence)
[01:32:58.000 --> 01:33:03.000]   (silence)
[01:33:03.000 --> 01:33:08.000]   (silence)
[01:33:08.000 --> 01:33:13.000]   (silence)
[01:33:13.000 --> 01:33:18.000]   (silence)
[01:33:18.000 --> 01:33:23.000]   (silence)
[01:33:23.000 --> 01:33:28.000]   (silence)
[01:33:28.000 --> 01:33:33.000]   (silence)
[01:33:33.000 --> 01:33:38.000]   (silence)
[01:33:38.000 --> 01:33:43.000]   (silence)
[01:33:43.000 --> 01:33:48.000]   (silence)
[01:33:48.000 --> 01:33:53.000]   (silence)
[01:33:53.000 --> 01:33:58.000]   (silence)
[01:33:58.000 --> 01:34:03.000]   (silence)
[01:34:03.000 --> 01:34:08.000]   (silence)
[01:34:08.000 --> 01:34:13.000]   (silence)
[01:34:13.000 --> 01:34:18.000]   (silence)
[01:34:18.000 --> 01:34:23.000]   (silence)
[01:34:23.000 --> 01:34:28.000]   (silence)
[01:34:28.000 --> 01:34:33.000]   (silence)
[01:34:33.000 --> 01:34:38.000]   (silence)
[01:34:38.000 --> 01:34:43.000]   (silence)
[01:34:43.000 --> 01:34:48.000]   (silence)
[01:34:48.000 --> 01:34:53.000]   (silence)
[01:34:53.000 --> 01:34:58.000]   (silence)
[01:34:58.000 --> 01:35:03.000]   (silence)
[01:35:03.000 --> 01:35:08.000]   (silence)
[01:35:08.000 --> 01:35:13.000]   (silence)
[01:35:13.000 --> 01:35:18.000]   (silence)
[01:35:18.000 --> 01:35:23.000]   (silence)
[01:35:23.000 --> 01:35:28.000]   (silence)
[01:35:28.000 --> 01:35:33.000]   (silence)
[01:35:33.000 --> 01:35:38.000]   (silence)
[01:35:38.000 --> 01:35:43.000]   (silence)
[01:35:43.000 --> 01:35:48.000]   (silence)
[01:35:48.000 --> 01:35:53.000]   (silence)
[01:35:53.000 --> 01:35:58.000]   (silence)
[01:35:58.000 --> 01:36:03.000]   (silence)
[01:36:03.000 --> 01:36:08.000]   (silence)
[01:36:08.000 --> 01:36:13.000]   (silence)
[01:36:13.000 --> 01:36:18.000]   (silence)
[01:36:18.000 --> 01:36:23.000]   (silence)
[01:36:23.000 --> 01:36:28.000]   (silence)
[01:36:28.000 --> 01:36:33.000]   (silence)
[01:36:33.000 --> 01:36:38.000]   (silence)
[01:36:38.000 --> 01:36:43.000]   (silence)
[01:36:43.000 --> 01:36:48.000]   (silence)
[01:36:48.000 --> 01:36:53.000]   (silence)
[01:36:53.000 --> 01:36:58.000]   (silence)
[01:36:58.000 --> 01:37:03.000]   (silence)
[01:37:03.000 --> 01:37:08.000]   (silence)
[01:37:08.000 --> 01:37:13.000]   (silence)
[01:37:13.000 --> 01:37:18.000]   (silence)
[01:37:18.000 --> 01:37:23.000]   (silence)
[01:37:23.000 --> 01:37:28.000]   (silence)
[01:37:28.000 --> 01:37:33.000]   (silence)
[01:37:33.000 --> 01:37:38.000]   (silence)
[01:37:38.000 --> 01:37:43.000]   (silence)
[01:37:43.000 --> 01:37:48.000]   (silence)
[01:37:48.000 --> 01:37:53.000]   (silence)
[01:37:53.000 --> 01:37:58.000]   (silence)
[01:37:58.000 --> 01:38:03.000]   (silence)
[01:38:03.000 --> 01:38:08.000]   (silence)
[01:38:08.000 --> 01:38:13.000]   (silence)
[01:38:13.000 --> 01:38:18.000]   (silence)
[01:38:18.000 --> 01:38:23.000]   (silence)
[01:38:23.000 --> 01:38:28.000]   (silence)
[01:38:28.000 --> 01:38:33.000]   (silence)
[01:38:33.000 --> 01:38:38.000]   (silence)
[01:38:38.000 --> 01:38:43.000]   (silence)
[01:38:43.000 --> 01:38:48.000]   (silence)
[01:38:48.000 --> 01:38:53.000]   (silence)
[01:38:53.000 --> 01:38:58.000]   (silence)
[01:38:58.000 --> 01:39:03.000]   (silence)
[01:39:03.000 --> 01:39:08.000]   (silence)
[01:39:08.000 --> 01:39:13.000]   (silence)
[01:39:13.000 --> 01:39:18.000]   (silence)
[01:39:18.000 --> 01:39:23.000]   (silence)
[01:39:23.000 --> 01:39:28.000]   (silence)
[01:39:28.000 --> 01:39:33.000]   (silence)
[01:39:33.000 --> 01:39:38.000]   (silence)
[01:39:38.000 --> 01:39:43.000]   (silence)
[01:39:43.000 --> 01:39:48.000]   (silence)
[01:39:48.000 --> 01:39:53.000]   (silence)
[01:39:53.000 --> 01:39:58.000]   (silence)
[01:39:58.000 --> 01:40:03.000]   (silence)
[01:40:03.000 --> 01:40:08.000]   (silence)
[01:40:08.000 --> 01:40:13.000]   (silence)
[01:40:13.000 --> 01:40:18.000]   (silence)
[01:40:18.000 --> 01:40:23.000]   (silence)
[01:40:23.000 --> 01:40:28.000]   (silence)
[01:40:28.000 --> 01:40:33.000]   (silence)
[01:40:33.000 --> 01:40:38.000]   (silence)
[01:40:38.000 --> 01:40:43.000]   (silence)
[01:40:43.000 --> 01:40:48.000]   (silence)
[01:40:48.000 --> 01:40:53.000]   (silence)
[01:40:53.000 --> 01:40:58.000]   (silence)
[01:40:58.000 --> 01:41:03.000]   (silence)
[01:41:03.000 --> 01:41:08.000]   (silence)
[01:41:08.000 --> 01:41:13.000]   (silence)
[01:41:13.000 --> 01:41:18.000]   (silence)
[01:41:18.000 --> 01:41:23.000]   (silence)
[01:41:23.000 --> 01:41:28.000]   (silence)
[01:41:28.000 --> 01:41:33.000]   (silence)
[01:41:33.000 --> 01:41:38.000]   (silence)
[01:41:38.000 --> 01:41:43.000]   (silence)
[01:41:43.000 --> 01:41:48.000]   (silence)
[01:41:48.000 --> 01:41:53.000]   (silence)
[01:41:53.000 --> 01:41:58.000]   (silence)
[01:41:58.000 --> 01:42:03.000]   (silence)
[01:42:03.000 --> 01:42:08.000]   (silence)
[01:42:08.000 --> 01:42:13.000]   (silence)
[01:42:13.000 --> 01:42:18.000]   (silence)
[01:42:18.000 --> 01:42:23.000]   (silence)
[01:42:23.000 --> 01:42:28.000]   (silence)
[01:42:28.000 --> 01:42:33.000]   (silence)
[01:42:33.000 --> 01:42:38.000]   (silence)
[01:42:38.000 --> 01:42:43.000]   (silence)
[01:42:43.000 --> 01:42:48.000]   (silence)
[01:42:48.000 --> 01:42:53.000]   (silence)
[01:42:53.000 --> 01:42:58.000]   (silence)
[01:42:58.000 --> 01:43:03.000]   (silence)
[01:43:03.000 --> 01:43:08.000]   (silence)
[01:43:08.000 --> 01:43:13.000]   (silence)
[01:43:13.000 --> 01:43:18.000]   (silence)
[01:43:18.000 --> 01:43:23.000]   (silence)
[01:43:23.000 --> 01:43:28.000]   (silence)
[01:43:28.000 --> 01:43:33.000]   (silence)
[01:43:33.000 --> 01:43:38.000]   (silence)
[01:43:38.000 --> 01:43:43.000]   (silence)
[01:43:43.000 --> 01:43:48.000]   (silence)
[01:43:48.000 --> 01:43:53.000]   (silence)
[01:43:53.000 --> 01:43:58.000]   (silence)
[01:43:58.000 --> 01:44:03.000]   (silence)
[01:44:03.000 --> 01:44:08.000]   (silence)
[01:44:08.000 --> 01:44:13.000]   (silence)
[01:44:13.000 --> 01:44:18.000]   (silence)
[01:44:18.000 --> 01:44:23.000]   (silence)
[01:44:23.000 --> 01:44:28.000]   (silence)
[01:44:28.000 --> 01:44:33.000]   (silence)
[01:44:33.000 --> 01:44:38.000]   (silence)
[01:44:38.000 --> 01:44:43.000]   (silence)
[01:44:43.000 --> 01:44:48.000]   (silence)
[01:44:48.000 --> 01:44:53.000]   (silence)
[01:44:53.000 --> 01:44:58.000]   (silence)
[01:44:58.000 --> 01:45:03.000]   (silence)
[01:45:03.000 --> 01:45:08.000]   (silence)
[01:45:08.000 --> 01:45:13.000]   (silence)
[01:45:13.000 --> 01:45:18.000]   (silence)
[01:45:18.000 --> 01:45:23.000]   (silence)
[01:45:23.000 --> 01:45:28.000]   (silence)
[01:45:28.000 --> 01:45:33.000]   (silence)
[01:45:33.000 --> 01:45:38.000]   (silence)
[01:45:38.000 --> 01:45:43.000]   (silence)
[01:45:43.000 --> 01:45:48.000]   (silence)
[01:45:48.000 --> 01:45:53.000]   (silence)
[01:45:53.000 --> 01:45:58.000]   (silence)
[01:45:58.000 --> 01:46:03.000]   (silence)
[01:46:03.000 --> 01:46:08.000]   (silence)
[01:46:08.000 --> 01:46:13.000]   (silence)
[01:46:13.000 --> 01:46:18.000]   (silence)
[01:46:18.000 --> 01:46:23.000]   (silence)
[01:46:23.000 --> 01:46:28.000]   (silence)
[01:46:28.000 --> 01:46:33.000]   (silence)
[01:46:33.000 --> 01:46:38.000]   (silence)
[01:46:38.000 --> 01:46:43.000]   (silence)
[01:46:43.000 --> 01:46:48.000]   (silence)
[01:46:48.000 --> 01:46:53.000]   (silence)
[01:46:53.000 --> 01:46:58.000]   (silence)
[01:46:58.000 --> 01:47:03.000]   (silence)
[01:47:03.000 --> 01:47:08.000]   (silence)
[01:47:08.000 --> 01:47:13.000]   (silence)
[01:47:13.000 --> 01:47:18.000]   (silence)
[01:47:18.000 --> 01:47:23.000]   (silence)
[01:47:23.000 --> 01:47:28.000]   (silence)
[01:47:28.000 --> 01:47:33.000]   (silence)
[01:47:33.000 --> 01:47:38.000]   (silence)
[01:47:38.000 --> 01:47:43.000]   (silence)
[01:47:43.000 --> 01:47:48.000]   (silence)
[01:47:48.000 --> 01:47:53.000]   (silence)
[01:47:53.000 --> 01:47:58.000]   (silence)
[01:47:58.000 --> 01:48:03.000]   (silence)
[01:48:03.000 --> 01:48:08.000]   (silence)
[01:48:08.000 --> 01:48:13.000]   (silence)
[01:48:13.000 --> 01:48:18.000]   (silence)
[01:48:18.000 --> 01:48:23.000]   (silence)
[01:48:23.000 --> 01:48:28.000]   (silence)
[01:48:28.000 --> 01:48:33.000]   (silence)
[01:48:33.000 --> 01:48:38.000]   (silence)
[01:48:38.000 --> 01:48:43.000]   (silence)
[01:48:43.000 --> 01:48:48.000]   (silence)
[01:48:48.000 --> 01:48:53.000]   (silence)
[01:48:53.000 --> 01:48:58.000]   (silence)
[01:48:58.000 --> 01:49:03.000]   (silence)
[01:49:03.000 --> 01:49:08.000]   (silence)
[01:49:08.000 --> 01:49:13.000]   (silence)
[01:49:13.000 --> 01:49:18.000]   (silence)
[01:49:18.000 --> 01:49:23.000]   (silence)
[01:49:23.000 --> 01:49:28.000]   (silence)
[01:49:28.000 --> 01:49:33.000]   (silence)
[01:49:33.000 --> 01:49:38.000]   (silence)
[01:49:38.000 --> 01:49:43.000]   (silence)
[01:49:43.000 --> 01:49:48.000]   (silence)
[01:49:48.000 --> 01:49:53.000]   (silence)
[01:49:53.000 --> 01:49:58.000]   (silence)
[01:49:58.000 --> 01:50:03.000]   (silence)
[01:50:03.000 --> 01:50:08.000]   (silence)
[01:50:08.000 --> 01:50:13.000]   (silence)
[01:50:13.000 --> 01:50:18.000]   (silence)
[01:50:18.000 --> 01:50:23.000]   (silence)
[01:50:23.000 --> 01:50:28.000]   (silence)
[01:50:28.000 --> 01:50:33.000]   (silence)
[01:50:33.000 --> 01:50:38.000]   (silence)
[01:50:38.000 --> 01:50:43.000]   (silence)
[01:50:43.000 --> 01:50:48.000]   (silence)
[01:50:48.000 --> 01:50:53.000]   (silence)
[01:50:53.000 --> 01:50:58.000]   (silence)
[01:50:58.000 --> 01:51:03.000]   (silence)
[01:51:03.000 --> 01:51:08.000]   (silence)
[01:51:08.000 --> 01:51:13.000]   (silence)
[01:51:13.000 --> 01:51:18.000]   (silence)
[01:51:18.000 --> 01:51:23.000]   (silence)
[01:51:23.000 --> 01:51:28.000]   (silence)
[01:51:28.000 --> 01:51:33.000]   (silence)
[01:51:33.000 --> 01:51:38.000]   (silence)
[01:51:38.000 --> 01:51:43.000]   (silence)
[01:51:43.000 --> 01:51:48.000]   (silence)
[01:51:48.000 --> 01:51:53.000]   (silence)
[01:51:53.000 --> 01:51:58.000]   (silence)
[01:51:58.000 --> 01:52:03.000]   (silence)
[01:52:03.000 --> 01:52:08.000]   (silence)
[01:52:08.000 --> 01:52:13.000]   (silence)
[01:52:13.000 --> 01:52:18.000]   (silence)
[01:52:18.000 --> 01:52:23.000]   (silence)
[01:52:23.000 --> 01:52:28.000]   (silence)
[01:52:28.000 --> 01:52:33.000]   (silence)
[01:52:33.000 --> 01:52:38.000]   (silence)
[01:52:38.000 --> 01:52:43.000]   (silence)
[01:52:43.000 --> 01:52:48.000]   (silence)
[01:52:48.000 --> 01:52:53.000]   (silence)
[01:52:53.000 --> 01:52:58.000]   (silence)
[01:52:58.000 --> 01:53:03.000]   (silence)
[01:53:03.000 --> 01:53:08.000]   (silence)
[01:53:08.000 --> 01:53:13.000]   (silence)
[01:53:13.000 --> 01:53:18.000]   (silence)
[01:53:18.000 --> 01:53:23.000]   (silence)
[01:53:23.000 --> 01:53:28.000]   (silence)
[01:53:28.000 --> 01:53:33.000]   (silence)
[01:53:33.000 --> 01:53:38.000]   (silence)
[01:53:38.000 --> 01:53:43.000]   (silence)
[01:53:43.000 --> 01:53:48.000]   (silence)
[01:53:48.000 --> 01:53:53.000]   (silence)
[01:53:53.000 --> 01:53:58.000]   (silence)
[01:53:58.000 --> 01:54:03.000]   (silence)
[01:54:03.000 --> 01:54:08.000]   (silence)
[01:54:08.000 --> 01:54:13.000]   (silence)
[01:54:13.000 --> 01:54:18.000]   (silence)
[01:54:18.000 --> 01:54:23.000]   (silence)
[01:54:23.000 --> 01:54:28.000]   (silence)
[01:54:28.000 --> 01:54:33.000]   (silence)
[01:54:33.000 --> 01:54:38.000]   (silence)
[01:54:38.000 --> 01:54:43.000]   (silence)
[01:54:43.000 --> 01:54:48.000]   (silence)
[01:54:48.000 --> 01:54:53.000]   (silence)
[01:54:53.000 --> 01:54:58.000]   (silence)
[01:54:58.000 --> 01:55:03.000]   (silence)
[01:55:03.000 --> 01:55:08.000]   (silence)
[01:55:08.000 --> 01:55:13.000]   (silence)
[01:55:13.000 --> 01:55:18.000]   (silence)
[01:55:18.000 --> 01:55:23.000]   (silence)
[01:55:23.000 --> 01:55:28.000]   (silence)
[01:55:28.000 --> 01:55:33.000]   (silence)
[01:55:33.000 --> 01:55:38.000]   (silence)
[01:55:38.000 --> 01:55:43.000]   (silence)
[01:55:43.000 --> 01:55:48.000]   (silence)
[01:55:48.000 --> 01:55:53.000]   (silence)
[01:55:53.000 --> 01:55:58.000]   (silence)
[01:55:58.000 --> 01:56:03.000]   (silence)
[01:56:03.000 --> 01:56:08.000]   (silence)
[01:56:08.000 --> 01:56:13.000]   (silence)
[01:56:13.000 --> 01:56:18.000]   (silence)
[01:56:18.000 --> 01:56:23.000]   (silence)
[01:56:23.000 --> 01:56:28.000]   (silence)
[01:56:28.000 --> 01:56:33.000]   (silence)
[01:56:33.000 --> 01:56:38.000]   (silence)
[01:56:38.000 --> 01:56:43.000]   (silence)
[01:56:43.000 --> 01:56:48.000]   (silence)
[01:56:48.000 --> 01:56:53.000]   (silence)
[01:56:53.000 --> 01:56:58.000]   (silence)
[01:56:58.000 --> 01:57:03.000]   (silence)
[01:57:03.000 --> 01:57:08.000]   (silence)
[01:57:08.000 --> 01:57:13.000]   (silence)
[01:57:13.000 --> 01:57:18.000]   (silence)
[01:57:18.000 --> 01:57:23.000]   (silence)
[01:57:23.000 --> 01:57:28.000]   (silence)
[01:57:28.000 --> 01:57:33.000]   (silence)
[01:57:33.000 --> 01:57:38.000]   (silence)
[01:57:38.000 --> 01:57:43.000]   (silence)
[01:57:43.000 --> 01:57:48.000]   (silence)
[01:57:48.000 --> 01:57:53.000]   (silence)
[01:57:53.000 --> 01:57:58.000]   (silence)
[01:57:58.000 --> 01:58:03.000]   (silence)
[01:58:03.000 --> 01:58:08.000]   (silence)
[01:58:08.000 --> 01:58:13.000]   (silence)
[01:58:13.000 --> 01:58:18.000]   (silence)
[01:58:18.000 --> 01:58:23.000]   (silence)
[01:58:23.000 --> 01:58:28.000]   (silence)
[01:58:28.000 --> 01:58:33.000]   (silence)
[01:58:33.000 --> 01:58:38.000]   (silence)
[01:58:38.000 --> 01:58:43.000]   (silence)
[01:58:43.000 --> 01:58:48.000]   (silence)
[01:58:48.000 --> 01:58:53.000]   (silence)
[01:58:53.000 --> 01:58:58.000]   (silence)
[01:58:58.000 --> 01:59:03.000]   (silence)
[01:59:03.000 --> 01:59:08.000]   (silence)
[01:59:08.000 --> 01:59:13.000]   (silence)
[01:59:13.000 --> 01:59:18.000]   (silence)
[01:59:18.000 --> 01:59:23.000]   (silence)
[01:59:23.000 --> 01:59:28.000]   (silence)
[01:59:28.000 --> 01:59:33.000]   (silence)
[01:59:33.000 --> 01:59:38.000]   (silence)
[01:59:38.000 --> 01:59:43.000]   (silence)
[01:59:43.000 --> 01:59:48.000]   (silence)
[01:59:48.000 --> 01:59:53.000]   (silence)
[01:59:53.000 --> 01:59:58.000]   (silence)
[01:59:58.000 --> 02:00:03.000]   (silence)
[02:00:03.000 --> 02:00:08.000]   (silence)
[02:00:08.000 --> 02:00:13.000]   (silence)
[02:00:13.000 --> 02:00:18.000]   (silence)
[02:00:18.000 --> 02:00:23.000]   (silence)
[02:00:23.000 --> 02:00:28.000]   (silence)
[02:00:28.000 --> 02:00:33.000]   (silence)
[02:00:33.000 --> 02:00:38.000]   (silence)
[02:00:38.000 --> 02:00:43.000]   (silence)
[02:00:43.000 --> 02:00:48.000]   (silence)
[02:00:48.000 --> 02:00:53.000]   (silence)
[02:00:53.000 --> 02:00:58.000]   (silence)
[02:00:58.000 --> 02:01:03.000]   (silence)
[02:01:03.000 --> 02:01:08.000]   (silence)
[02:01:08.000 --> 02:01:13.000]   (silence)
[02:01:13.000 --> 02:01:18.000]   (silence)
[02:01:18.000 --> 02:01:23.000]   (silence)
[02:01:23.000 --> 02:01:28.000]   (silence)
[02:01:28.000 --> 02:01:33.000]   (silence)
[02:01:33.000 --> 02:01:38.000]   (silence)
[02:01:38.000 --> 02:01:43.000]   (silence)
[02:01:43.000 --> 02:01:48.000]   (silence)
[02:01:48.000 --> 02:01:53.000]   (silence)
[02:01:53.000 --> 02:01:58.000]   (silence)
[02:01:58.000 --> 02:02:03.000]   (silence)
[02:02:03.000 --> 02:02:08.000]   (silence)
[02:02:08.000 --> 02:02:13.000]   (silence)
[02:02:13.000 --> 02:02:18.000]   (silence)
[02:02:18.000 --> 02:02:23.000]   (silence)
[02:02:23.000 --> 02:02:28.000]   (silence)
[02:02:28.000 --> 02:02:33.000]   (silence)
[02:02:33.000 --> 02:02:38.000]   (silence)
[02:02:38.000 --> 02:02:43.000]   (silence)
[02:02:43.000 --> 02:02:48.000]   (silence)
[02:02:48.000 --> 02:02:53.000]   (silence)
[02:02:53.000 --> 02:02:58.000]   (silence)
[02:02:58.000 --> 02:03:03.000]   (silence)
[02:03:03.000 --> 02:03:08.000]   (silence)
[02:03:08.000 --> 02:03:13.000]   (silence)
[02:03:13.000 --> 02:03:18.000]   (silence)
[02:03:18.000 --> 02:03:23.000]   (silence)
[02:03:23.000 --> 02:03:28.000]   (silence)
[02:03:28.000 --> 02:03:33.000]   (silence)
[02:03:33.000 --> 02:03:38.000]   (silence)
[02:03:38.000 --> 02:03:43.000]   (silence)
[02:03:43.000 --> 02:03:48.000]   (silence)
[02:03:48.000 --> 02:03:53.000]   (silence)
